Specimen.ID,born,died,treatment,diet,weight
#94851,654,1810,treated,treated,16
#99297,783,2001,treated,treated,16
#93321,380,1614,control,control,20
#90775,494,1649,treated,control,19
#92541,832,2073,treated,control,18
#91621,572,1749,control,treated,16
#95793,626,1798,control,treated,23
#90802,217,1409,treated,control,23
#95895,442,1659,control,treated,23
#95900,793,1996,treated,control,21
#98941,1041,2289,treated,treated,21
#91505,1004,2193,control,control,18
#93679,1042,2265,control,control,18
#99560,545,1732,treated,control,17
#97823,403,1600,control,control,17
#90473,99,1285,treated,treated,18
#90266,279,1468,control,control,24
#97595,569,1794,control,control,17
#95904,361,1589,control,control,19
#94751,923,2139,treated,control,19
#90211,750,1988,treated,control,17
#92065,466,1693,treated,treated,23
#98599,644,1873,treated,treated,20
#95016,339,1521,control,treated,18
#95420,16,1244,control,treated,18
#92650,428,1667,treated,treated,17
#90952,1083,2235,control,treated,19
#90541,301,1486,control,control,21
#92744,440,1661,control,control,23
#93940,71,1284,control,treated,17
#94977,1094,2320,control,control,19
#93480,390,1609,treated,treated,24
#92237,261,1471,control,control,21
#93426,25,1209,control,treated,16
#93857,952,2188,control,treated,23
#90022,753,1977,treated,control,24
#99140,282,1456,treated,treated,21
#94965,621,1771,control,control,24
#92517,58,1307,control,control,18
#92370,823,2030,control,control,15
#92169,694,1855,control,treated,22
#98682,767,1961,treated,treated,15
#98148,250,1412,treated,treated,16
#91847,50,1203,treated,treated,15
#97223,948,2113,control,control,21
#92665,8,1166,treated,treated,18
#95355,470,1642,control,control,16
#91193,701,1892,treated,treated,18
#98083,1005,2184,control,control,22
#94843,338,1575,control,control,23
#91174,989,2184,treated,control,19
#99827,112,1310,control,control,20
#96446,443,1615,control,treated,23
#92392,52,1203,treated,treated,18
#94331,528,1699,treated,control,19
#90583,881,2082,treated,treated,20
#95921,645,1804,treated,treated,20
#96333,704,1868,treated,treated,22
#94466,709,1921,control,treated,17
#93357,1084,2288,control,treated,19
#91149,142,1322,treated,control,20
#98276,562,1779,control,control,17
#93315,534,1696,treated,control,22
#96874,71,1241,treated,treated,18
#97393,581,1760,treated,treated,19
#98261,832,2070,control,treated,15
#96081,768,1930,treated,treated,16
#98564,112,1306,treated,control,21
#99391,850,2035,control,control,22
#97543,952,2155,treated,control,15
#96916,962,2157,control,treated,15
#95855,172,1414,treated,treated,22
#92301,856,2028,treated,control,18
#92224,1010,2200,treated,treated,15
#90207,419,1662,treated,control,22
#91181,900,2055,control,treated,22
#95700,212,1373,control,treated,18
#91249,28,1224,control,treated,22
#97480,775,1932,treated,control,20
#98187,378,1569,treated,control,20
#96191,192,1370,control,treated,19
#99882,116,1278,treated,treated,17
#95360,588,1826,control,control,17
#93926,198,1395,treated,control,22
#96602,466,1704,treated,control,15
#90709,864,2106,treated,control,19
#99899,1054,2286,treated,control,20
#95312,133,1345,treated,treated,23
#98614,897,2059,control,treated,23
#91631,725,1963,control,control,18
#94029,469,1642,treated,control,23
#90547,943,2157,treated,treated,16
#95083,800,1981,treated,treated,19
#96148,411,1641,treated,control,22
#99756,894,2120,control,control,15
#96777,943,2117,control,treated,17
#96687,812,2000,treated,control,16
#98498,993,2150,treated,control,16
#94682,792,2004,control,treated,17
#92691,158,1319,treated,control,19
#94965,791,2031,control,treated,15
#94386,1089,2281,control,control,22
#98667,398,1641,treated,control,20
#97140,1063,2291,treated,treated,21
#95935,404,1559,control,control,15
#90967,528,1688,treated,treated,15
#90741,1004,2164,control,control,17
#91991,810,1991,treated,control,23
#98264,218,1375,treated,control,15
#93937,658,1893,treated,control,16
#98142,880,2067,control,control,15
#94684,882,2073,treated,treated,22
#96618,747,1982,control,control,17
#96246,290,1462,treated,control,19
#92522,1043,2261,control,treated,17
#96774,169,1353,treated,treated,20
#91174,1049,2252,control,treated,19
#93000,701,1903,control,treated,15
#97612,531,1773,treated,treated,15
#99374,557,1758,treated,control,19
#91880,163,1370,treated,treated,23
#93503,53,1267,treated,control,17
#96091,790,2004,treated,treated,18
#92368,612,1812,treated,control,16
#96751,996,2155,control,control,22
#95104,430,1655,control,treated,24
#92041,901,2123,control,control,21
#95772,76,1309,treated,control,20
#98800,745,1968,treated,control,19
#91885,76,1276,treated,control,24
#94008,640,1878,treated,treated,17
#90748,151,1388,treated,control,18
#96419,51,1218,treated,control,24
#90164,250,1433,treated,treated,21
#99904,870,2028,control,treated,24
#99901,505,1714,control,treated,18
#99272,414,1600,treated,control,17
#95084,196,1408,treated,control,15
#96092,682,1848,treated,control,22
#93027,629,1804,control,control,23
#91319,880,2078,treated,treated,20
#91323,827,2042,treated,control,16
#91149,191,1399,treated,control,19
#96486,28,1264,treated,control,19
#94695,949,2184,treated,treated,16
#97025,77,1262,treated,treated,16
#96582,632,1824,treated,control,19
#96567,593,1777,treated,treated,16
#99918,126,1323,control,control,24
#94526,602,1770,control,control,21
#92001,500,1672,treated,control,20
#91666,618,1815,treated,treated,18
#90603,746,1970,control,treated,23
#94005,211,1403,control,control,18
#99439,1078,2240,control,treated,16
#96248,597,1804,treated,treated,19
#96381,456,1684,control,control,17
#95041,460,1616,treated,control,15
#99124,307,1492,control,treated,16
#90463,1031,2243,control,control,16
#96250,830,2066,control,treated,19
#95783,880,2035,control,treated,22
#93912,417,1663,treated,treated,17
#95650,923,2144,treated,control,21
#91209,1002,2249,control,control,18
#90957,394,1622,treated,control,17
#90886,660,1879,control,treated,18
#98115,60,1284,control,treated,16
#97870,186,1426,control,treated,16
#91095,174,1402,treated,control,24
#93449,749,1980,control,treated,21
#96274,967,2120,treated,control,19
#91334,352,1526,control,treated,19
#99474,196,1358,treated,control,15
#95561,131,1379,treated,control,19
#97106,378,1561,treated,control,18
#95262,182,1399,treated,control,24
#98472,603,1763,control,control,15
#96148,990,2216,treated,treated,24
#91760,30,1200,treated,control,19
#94006,1021,2210,treated,control,20
#91959,179,1338,treated,control,20
#97030,852,2048,control,control,24
#90616,869,2024,control,treated,19
#91342,193,1359,control,treated,19
#94146,254,1479,control,treated,19
#91883,464,1705,treated,treated,17
#93119,378,1624,treated,control,17
#90221,41,1213,treated,control,23
#93187,675,1855,treated,control,21
#93138,1033,2189,control,treated,21
#91392,348,1570,control,control,24
#98381,935,2106,treated,treated,16
#93170,1018,2219,control,treated,18
#90291,615,1826,control,treated,23
#99619,432,1602,treated,control,19
#99381,633,1836,treated,treated,17
#99482,256,1468,treated,treated,23
#97504,42,1249,control,treated,17
#94207,399,1619,control,treated,18
#94923,54,1266,control,control,15
#92725,86,1310,control,treated,19
#97725,909,2076,treated,treated,20
#91966,989,2187,treated,treated,17
#96383,751,1913,treated,treated,17
#95739,483,1694,control,treated,23
#91352,1071,2298,control,treated,19
#92942,1033,2210,control,control,19
#96402,368,1526,treated,control,16
#90159,146,1300,treated,treated,16
#98343,713,1939,treated,treated,15
#99786,796,2026,control,treated,24
#96207,791,1977,control,treated,17
#97642,571,1735,treated,control,24
#96748,149,1327,treated,control,20
