Specimen.ID,born,died,treatment,diet,weight
#96020,959,2145,control,control,18
#94837,154,1397,treated,control,16
#97641,775,1977,treated,control,22
#97124,817,1997,control,control,20
#96988,610,1799,treated,control,23
#91169,760,1990,control,control,18
#94744,1023,2188,treated,treated,17
#92186,454,1648,treated,treated,18
#93953,907,2104,treated,control,18
#96393,428,1615,control,treated,22
#90236,35,1226,control,treated,16
#98162,42,1238,control,control,16
#90971,710,1904,treated,treated,16
#91727,687,1841,control,control,20
#92597,680,1889,control,control,16
#90388,223,1459,control,treated,20
#98849,956,2123,treated,control,24
#94262,582,1733,control,treated,17
#99396,921,2157,control,control,23
#91359,648,1830,treated,treated,24
#91582,594,1753,control,control,18
#98268,60,1305,treated,treated,21
#95565,610,1840,treated,treated,15
#93793,522,1716,treated,control,18
#91417,750,1932,treated,control,15
#96155,660,1875,control,control,17
#93917,995,2162,treated,treated,16
#98983,14,1176,control,treated,21
#93736,74,1276,control,treated,17
#94615,697,1882,control,control,23
#92597,940,2149,treated,treated,17
#91621,946,2158,control,treated,20
#99990,575,1735,control,treated,17
#93362,1000,2181,control,control,23
#90036,279,1489,control,treated,22
#99214,602,1806,control,control,21
#95452,877,2092,treated,control,17
#96481,571,1781,control,treated,23
#98039,333,1503,control,control,24
#97133,142,1345,treated,treated,24
#93114,364,1600,control,treated,23
#95890,19,1255,control,control,20
#90917,1040,2275,control,treated,18
#97569,473,1667,control,treated,23
#91502,332,1550,treated,treated,20
#97657,366,1577,control,control,20
#94578,49,1245,control,control,23
#93498,167,1405,control,control,19
#97938,895,2142,treated,treated,22
#98565,240,1434,control,control,19
#97200,494,1647,treated,treated,24
#93904,142,1384,treated,treated,23
#97685,467,1691,control,control,18
#90385,277,1491,control,treated,15
#94713,379,1588,treated,control,17
#93944,526,1757,treated,control,21
#96111,615,1861,treated,treated,20
#93249,226,1466,treated,treated,19
#92577,766,1961,treated,control,15
#97144,944,2193,treated,treated,22
#99612,397,1584,treated,control,19
#90805,612,1765,control,treated,20
#91640,215,1415,control,treated,16
#92144,460,1667,control,control,16
#95830,671,1824,treated,treated,23
#95467,1021,2252,treated,treated,23
#93801,169,1351,treated,control,15
#98458,229,1461,control,control,17
#90014,655,1819,treated,control,19
#95430,753,1987,control,control,17
#91082,629,1807,treated,treated,17
#99971,1084,2297,control,treated,17
#92181,840,2080,treated,treated,23
#91225,846,2060,control,control,21
#97747,41,1242,control,control,20
#98605,629,1861,treated,treated,19
#90212,672,1917,control,control,16
#95895,578,1788,treated,control,20
#94207,415,1580,control,treated,15
#97971,104,1280,control,treated,17
#97995,927,2159,control,control,23
#96773,940,2150,treated,control,18
#99450,772,2004,control,treated,21
#90544,382,1587,control,treated,23
#97548,447,1654,control,control,17
#94296,859,2023,control,treated,16
#96349,68,1261,control,control,20
#91761,701,1938,treated,control,17
#92308,87,1312,treated,treated,16
#92648,407,1595,treated,control,19
#97533,558,1722,treated,treated,24
#99064,584,1754,control,treated,19
#98151,369,1532,control,control,24
#90699,89,1310,control,control,15
#91982,135,1346,control,treated,16
#98256,329,1491,treated,control,15
#91827,325,1529,treated,control,16
#93307,1031,2236,treated,treated,16
#94528,92,1312,control,treated,21
#93949,353,1527,control,control,16
#97956,471,1652,control,treated,19
#97043,531,1713,treated,control,16
#92137,345,1506,control,treated,16
#93890,924,2147,treated,treated,23
#98121,1034,2204,treated,treated,20
#99429,904,2146,control,treated,15
#90053,579,1779,treated,treated,18
#96845,705,1942,treated,treated,22
#99176,192,1357,treated,control,20
#90483,487,1638,control,control,17
#93540,715,1941,control,treated,21
#98474,1043,2250,treated,control,18
#99319,15,1215,treated,treated,23
#96259,1063,2271,treated,control,17
#92509,468,1717,control,control,21
#92203,807,2008,control,treated,16
#96638,525,1687,control,control,24
#93018,719,1883,control,control,23
#98826,219,1436,treated,treated,17
#93719,443,1635,control,control,21
#96444,909,2129,treated,treated,18
#92650,898,2132,treated,control,16
#96366,770,1994,control,treated,18
#97581,948,2129,control,control,23
#93029,651,1883,control,treated,15
#99035,759,1950,control,control,19
#96892,493,1722,control,treated,16
#91699,592,1816,control,treated,16
#90189,966,2150,control,treated,19
#96511,225,1449,control,control,15
#94992,503,1747,control,control,22
#95897,121,1325,control,control,16
#97222,941,2177,control,treated,24
#90904,16,1180,treated,treated,18
#99027,176,1346,control,treated,18
#99471,973,2193,treated,treated,20
#90115,500,1725,treated,treated,20
