Specimen.ID,born,died,treatment,diet,weight
#93456,37,1282,control,treated,16
#97476,919,2162,control,control,24
#91179,706,1864,control,control,17
#96874,615,1819,control,treated,16
#97241,691,1854,treated,control,23
#98056,44,1213,treated,control,16
#95117,924,2133,treated,treated,19
#97816,130,1330,treated,treated,22
#93146,297,1532,treated,control,19
#99601,760,1936,control,control,18
#95288,816,2009,control,treated,22
#95651,153,1312,treated,control,22
#90748,270,1510,control,control,24
#94528,1072,2230,treated,control,19
#99662,649,1840,treated,control,18
#93974,843,2020,treated,control,19
#91097,789,1939,control,control,20
#94649,79,1328,treated,treated,23
#97309,61,1226,treated,treated,21
#91162,245,1470,treated,control,22
#90218,337,1563,control,treated,24
#98451,146,1353,control,control,20
#97568,719,1937,control,control,18
#92752,1019,2264,treated,control,23
#90674,1004,2187,control,treated,19
#99285,251,1430,control,treated,16
#94215,51,1282,control,treated,18
#99038,730,1889,treated,treated,18
#96721,287,1526,control,treated,22
#91761,768,1939,control,control,24
#98484,571,1737,treated,treated,19
#91457,664,1906,control,control,16
#93267,900,2097,control,control,17
#92188,145,1382,control,control,23
#98954,990,2218,treated,control,15
#93162,253,1418,control,control,24
#91438,53,1278,treated,control,24
#93352,566,1784,control,control,20
#97049,435,1679,control,treated,15
#93711,366,1532,treated,treated,18
#95324,1001,2217,control,treated,19
#93264,952,2186,control,treated,21
#93460,774,1971,control,control,23
#99579,1075,2286,treated,control,22
#94854,95,1269,control,treated,18
#90636,605,1799,control,control,21
#94959,511,1676,control,treated,16
#97714,23,1252,control,control,23
#98904,943,2104,treated,control,15
#92875,939,2150,control,treated,21
#91092,740,1971,control,control,16
#91362,1094,2290,treated,control,19
#93128,634,1791,treated,treated,15
#92814,453,1612,control,control,19
#92978,569,1726,treated,control,18
#98493,748,1978,treated,control,24
#98747,757,1990,control,treated,22
#99047,143,1351,control,control,22
#96107,10,1199,treated,control,24
#90226,147,1352,control,treated,17
#92031,339,1579,treated,control,17
#99929,325,1497,treated,control,17
#90630,50,1261,treated,treated,19
#97869,823,2067,control,control,19
#96767,790,1941,control,control,22
#97536,796,1982,treated,control,23
#96163,734,1949,treated,treated,22
#92486,145,1385,control,treated,19
#96929,1090,2327,treated,treated,22
#98704,172,1386,treated,treated,22
#96402,1019,2220,treated,control,18
#94024,160,1399,treated,treated,24
#95078,672,1825,control,control,21
#92942,924,2144,treated,treated,15
#98017,200,1443,treated,treated,15
#93940,908,2092,treated,control,24
#97563,1036,2205,treated,control,15
#98328,462,1614,control,treated,19
#98341,762,1971,treated,control,20
#91155,973,2144,control,treated,20
#98380,424,1608,control,treated,21
#97790,1016,2191,treated,control,22
#90950,647,1864,treated,treated,24
#93876,149,1396,treated,treated,22
#91625,898,2065,treated,control,18
#91110,976,2148,treated,control,21
#99257,236,1422,treated,control,21
#96482,80,1290,treated,treated,24
#91479,900,2111,control,control,18
#98386,934,2159,treated,control,18
#95033,776,1977,control,treated,18
#91339,722,1908,control,treated,15
#90792,53,1251,control,control,22
#90083,925,2093,control,treated,17
#95364,1009,2214,control,treated,19
#91161,963,2144,treated,treated,22
#92600,1058,2230,treated,treated,17
#98066,690,1875,control,control,22
#99507,1030,2203,treated,control,19
#94489,499,1661,treated,control,21
#90321,331,1561,control,treated,17
#96576,791,1962,treated,treated,23
#92677,806,1959,treated,control,21
#97096,407,1572,treated,treated,24
#90968,464,1650,control,control,21
#92073,118,1320,control,control,15
#96304,18,1183,control,treated,24
#98283,166,1364,treated,treated,24
#95920,850,2025,control,treated,16
#97104,746,1943,treated,control,18
#97652,40,1243,treated,treated,21
#97465,56,1290,treated,control,23
#94469,839,1995,treated,control,16
#93333,682,1842,treated,control,17
#97251,733,1976,treated,treated,16
#98569,976,2183,treated,treated,24
#99770,181,1340,control,treated,23
#92768,309,1485,control,treated,16
#97314,634,1801,treated,control,21
#91418,938,2162,treated,control,17
#95959,912,2087,treated,control,19
#99824,108,1339,control,treated,19
#90780,482,1650,treated,treated,21
#92466,104,1292,treated,control,17
#94996,1012,2182,treated,control,24
#95391,342,1507,control,control,16
#93608,707,1906,treated,control,16
#98509,880,2117,treated,treated,19
#91121,668,1890,control,treated,18
#93914,662,1812,control,control,18
#99893,554,1797,treated,control,18
#99713,516,1719,treated,control,24
#99287,989,2180,control,control,16
#91858,560,1739,treated,treated,23
#96753,943,2155,treated,control,17
#95793,722,1937,control,control,23
#96049,273,1490,treated,treated,18
#92920,94,1322,treated,treated,24
#99726,472,1680,treated,treated,21
#91749,985,2227,treated,control,16
#99484,61,1263,treated,treated,18
#96865,796,1948,treated,treated,19
#91481,647,1877,treated,treated,19
#92272,1003,2234,control,control,23
#98831,847,2074,control,treated,18
#96397,1089,2334,control,treated,17
#96595,196,1438,control,treated,17
#96161,1025,2217,control,treated,20
#98957,20,1234,treated,control,15
#92941,1059,2245,treated,control,18
#99301,568,1736,treated,control,18
#99315,294,1482,treated,treated,22
#93361,224,1387,treated,treated,19
#95725,263,1424,control,control,20
#92460,802,2007,control,control,22
#94605,384,1616,treated,control,18
