Specimen.ID,born,died,treatment,diet,weight
#98166,16,1202,treated,treated,15
#98199,675,1920,control,treated,19
#95979,956,2126,control,control,19
#97126,575,1812,control,control,24
#96693,139,1295,control,control,18
#94648,409,1603,control,control,23
#91494,680,1865,treated,treated,15
#93227,351,1586,control,treated,16
#97960,441,1593,control,treated,22
#96471,471,1623,treated,control,21
#97575,407,1593,control,treated,20
#91271,708,1873,treated,treated,23
#96577,972,2173,control,treated,20
#91513,223,1448,control,control,20
#98907,583,1786,control,treated,15
#91886,514,1745,treated,treated,20
#93632,457,1703,treated,treated,19
#95442,293,1451,treated,control,16
#98787,1042,2196,control,control,22
#96008,261,1478,control,control,16
#93938,719,1945,treated,treated,18
#93087,796,1976,treated,control,21
#93670,889,2084,treated,treated,21
#93915,1017,2248,control,control,18
#93132,541,1700,control,control,22
#97280,559,1747,treated,treated,19
#97625,656,1807,control,treated,19
#92332,495,1720,treated,treated,16
#97950,363,1543,treated,control,20
#92325,670,1909,control,control,18
#94611,721,1965,treated,treated,23
#95901,542,1729,treated,treated,18
#96784,592,1828,control,treated,18
#94447,389,1585,treated,control,21
#90310,1042,2271,control,control,18
#99962,1040,2283,treated,control,15
#97203,152,1315,treated,treated,20
#96043,554,1757,control,control,21
#99856,130,1335,control,treated,23
#90735,0,1207,control,treated,16
#96090,426,1594,control,treated,16
#92922,170,1401,control,treated,19
#99857,452,1621,control,control,16
#94384,977,2177,control,control,17
#98199,229,1422,treated,control,22
#91622,164,1407,treated,control,15
#93407,989,2161,control,control,23
#94789,1040,2238,treated,control,23
#92730,650,1833,control,treated,19
#94612,712,1895,treated,control,21
#92763,343,1556,treated,treated,23
#95990,1083,2322,treated,control,19
#90010,291,1528,treated,treated,20
#91091,36,1260,control,control,18
#92474,502,1668,control,treated,20
#96070,704,1888,control,treated,21
#97563,744,1987,treated,control,20
#96322,470,1713,treated,treated,24
#95671,1085,2253,control,control,16
#97160,600,1839,treated,control,22
#97603,676,1862,control,control,19
#99577,1057,2230,control,control,19
#93890,1058,2284,treated,control,18
#97274,342,1541,control,control,16
#93745,593,1821,control,control,17
#90313,266,1460,control,control,23
#94697,37,1195,treated,control,23
#99373,480,1716,treated,treated,20
#90063,228,1406,control,control,16
#95858,763,1978,control,control,22
#91532,463,1615,treated,control,20
#91274,246,1448,control,treated,23
#91233,439,1618,control,treated,15
#97139,508,1710,treated,control,17
#91657,1052,2255,control,control,16
#91230,322,1518,treated,treated,16
#95514,332,1522,control,treated,16
#93498,546,1732,treated,treated,15
#90425,1060,2270,control,control,17
#90273,812,2005,treated,control,24
#94872,532,1744,control,control,22
#91315,287,1533,control,treated,17
#96929,978,2214,control,treated,22
#96018,855,2074,treated,control,16
#98555,196,1375,treated,control,15
#90943,775,1928,control,control,16
#98286,728,1952,control,treated,15
#90961,694,1907,control,control,20
#94160,315,1492,treated,treated,20
#95991,173,1342,treated,control,23
#92955,264,1476,treated,treated,24
#95400,815,2057,control,control,15
#93827,969,2136,control,treated,18
#91349,747,1934,treated,control,24
#93773,73,1235,control,control,18
#91887,664,1843,control,treated,19
#98861,330,1497,treated,control,20
#95748,946,2163,control,treated,17
#91756,310,1490,control,control,16
#94218,682,1877,control,treated,17
#90399,478,1660,treated,treated,21
#98715,691,1931,treated,treated,18
#97917,531,1776,control,control,21
#90380,327,1569,control,control,20
#98307,335,1542,control,control,24
#91078,600,1798,control,control,23
#93030,968,2172,treated,control,19
#97153,741,1981,treated,control,15
#94197,967,2213,treated,control,22
#97746,313,1513,treated,control,23
#97199,143,1315,control,treated,17
#95393,21,1213,control,control,15
#96402,1045,2267,treated,treated,23
#93099,868,2116,treated,treated,15
#93035,39,1271,treated,control,24
#91795,479,1716,control,treated,16
#95607,618,1864,control,control,17
#98869,756,1937,control,treated,21
#93709,315,1520,treated,treated,23
#99795,814,1994,treated,treated,17
#90832,698,1881,treated,control,20
#93363,355,1568,treated,treated,20
#91351,579,1790,treated,control,15
#90083,228,1384,control,treated,19
#93055,398,1622,treated,treated,20
#96461,893,2123,control,treated,23
#90131,146,1359,control,control,23
#92931,491,1713,treated,treated,20
#99363,135,1312,treated,treated,20
#92201,825,2069,treated,treated,20
#92876,323,1515,control,treated,16
#99208,458,1693,control,treated,19
#92544,57,1265,control,control,24
#93568,786,2006,treated,control,16
#95348,94,1312,treated,treated,24
#97172,440,1677,control,treated,20
#95722,808,1974,treated,control,21
#94527,477,1643,control,treated,17
#91907,442,1622,control,control,15
#90546,447,1672,control,treated,19
#95466,90,1323,treated,control,20
#94854,1033,2276,control,treated,24
#90506,304,1484,control,control,17
#91897,67,1274,control,treated,24
#99637,162,1317,treated,treated,22
#94704,653,1895,treated,control,23
#91510,814,2058,control,treated,15
#91095,602,1805,control,treated,15
#93248,614,1850,treated,treated,17
#92409,1013,2173,treated,control,21
#96429,213,1399,treated,treated,22
#97453,999,2220,treated,treated,16
#90280,225,1445,control,control,15
#99032,446,1614,treated,control,21
#93706,300,1543,treated,control,19
#93132,619,1825,control,control,22
#90062,782,1976,treated,treated,15
#90518,709,1890,control,control,21
#92131,243,1443,treated,control,17
#96334,397,1589,control,treated,24
#96279,831,2025,treated,control,17
#97743,1037,2274,treated,treated,20
#98375,314,1528,treated,control,19
#99484,992,2161,control,treated,20
#97259,1071,2300,treated,treated,20
#93193,901,2077,control,control,18
#92631,44,1273,treated,control,23
#94470,241,1429,control,control,18
#99467,871,2045,treated,treated,23
#96259,842,1994,treated,treated,17
#99066,1004,2187,control,treated,17
#97429,946,2158,treated,treated,21
#96976,752,1933,control,treated,22
#97661,680,1919,treated,control,23
#95376,384,1578,control,treated,15
#94119,425,1644,control,control,18
