Specimen.ID,born,died,treatment,diet,weight
#98158,415,1595,treated,treated,21
#90852,568,1796,control,control,24
#99485,306,1474,control,treated,23
#91468,254,1416,treated,control,22
#95659,314,1503,treated,treated,24
#98357,463,1648,control,treated,18
#98219,1046,2288,treated,control,18
#92964,574,1786,treated,control,17
#94231,406,1576,treated,treated,19
#92268,485,1703,control,control,19
#97000,375,1587,control,treated,23
#96150,1029,2239,treated,control,19
#92158,251,1467,control,control,22
#91375,479,1696,treated,treated,16
#97462,68,1290,control,treated,23
#98484,362,1554,control,control,22
#99602,962,2181,treated,treated,15
#99210,318,1542,control,treated,17
#96194,91,1321,treated,control,15
#99142,346,1538,treated,treated,18
#91125,630,1832,treated,treated,20
#98322,1063,2247,control,treated,24
#93459,561,1771,control,treated,23
#92043,772,1932,treated,control,24
#96970,903,2099,control,control,16
#94312,620,1786,treated,treated,22
#97591,603,1844,control,treated,22
#90764,728,1908,treated,treated,22
#95757,532,1774,control,treated,22
#91668,675,1847,control,control,16
#90443,785,2001,control,treated,24
#91383,1093,2292,treated,control,18
#99526,978,2132,control,treated,22
#93602,156,1340,control,treated,18
#99530,701,1912,control,treated,22
#90125,338,1523,control,treated,23
#90222,839,2046,control,control,18
#97816,925,2078,treated,treated,22
#96907,560,1787,control,treated,22
#96016,944,2164,treated,treated,24
#96825,866,2099,control,control,21
#96429,804,1983,control,control,18
#93790,1017,2219,treated,control,19
#96705,1018,2192,control,control,22
#97055,358,1604,control,control,22
#99258,814,1978,treated,treated,17
#97675,10,1246,treated,control,19
#94483,267,1509,treated,control,24
#96619,425,1663,control,control,18
#90476,389,1633,treated,treated,23
#91757,667,1859,treated,control,22
#94478,378,1622,control,control,23
#94716,468,1679,control,control,17
#93273,830,2012,control,control,15
#98051,1012,2163,treated,control,17
#99196,1004,2163,control,treated,19
#98784,53,1271,treated,treated,20
#94910,978,2140,treated,control,15
#95876,100,1324,control,control,24
#98060,1002,2238,control,treated,17
#98892,1045,2213,control,treated,16
#94956,503,1687,treated,control,20
#99757,376,1575,control,control,21
#96903,55,1252,treated,control,17
#99286,454,1678,control,treated,20
#90880,1052,2299,control,control,22
#91567,579,1798,control,control,23
#96592,431,1604,control,treated,24
#90429,781,2023,control,treated,17
#93997,265,1418,treated,treated,17
#98742,334,1503,control,control,17
#93446,139,1298,treated,treated,21
#98847,1020,2247,treated,control,16
#95205,741,1927,treated,treated,22
#95527,67,1218,control,control,21
#95480,251,1440,control,treated,17
#92104,375,1540,treated,control,21
#99679,842,2031,control,treated,18
#99769,674,1855,control,treated,23
#90090,326,1479,treated,treated,19
#95912,170,1363,control,treated,18
#97723,712,1951,treated,treated,18
#96566,1086,2251,control,treated,19
#97413,474,1702,control,treated,20
#94179,588,1746,control,control,19
#95710,606,1841,control,control,15
#94162,526,1773,treated,control,22
#99984,760,1928,treated,treated,17
#99333,110,1263,control,control,16
#99624,326,1500,control,treated,16
#93548,802,1956,treated,treated,18
#93700,1091,2332,control,treated,23
#95574,283,1462,control,control,22
#93852,54,1227,treated,control,19
#92628,742,1917,control,control,19
#90164,958,2144,treated,control,20
#92068,235,1396,treated,control,16
#95079,91,1296,control,treated,15
#98548,903,2061,treated,control,22
#92481,663,1814,control,treated,17
#98876,29,1251,control,treated,24
#94438,20,1173,treated,control,21
#94605,898,2078,control,treated,24
#98127,690,1871,treated,control,15
#95635,859,2020,control,control,23
#99683,477,1699,control,control,22
#96507,731,1925,control,treated,19
#90624,166,1359,treated,control,18
#96514,997,2187,control,control,16
#92717,464,1637,control,control,23
#97589,302,1521,control,control,18
#98543,341,1536,treated,control,16
#95494,426,1625,control,treated,23
#95388,186,1365,treated,treated,24
#91870,506,1724,control,treated,19
#97419,614,1852,treated,control,19
#91339,808,1959,treated,control,17
#96681,525,1705,treated,control,16
#93885,531,1772,treated,treated,17
#91967,771,1937,treated,control,17
#99032,808,1997,control,control,22
#94444,1039,2285,control,treated,20
#93657,210,1403,control,control,20
#95222,26,1218,treated,treated,24
#97110,900,2056,control,control,22
#95367,905,2142,treated,control,18
#91188,813,2061,control,treated,20
#93755,994,2190,treated,control,23
#93236,853,2073,control,control,17
#99152,33,1212,control,treated,23
#99657,216,1413,control,control,22
#95308,884,2090,treated,control,16
#91729,1078,2327,control,treated,17
#94463,132,1381,treated,treated,21
#90150,137,1337,treated,treated,20
#91639,350,1563,treated,treated,17
#91885,187,1348,treated,treated,18
#96635,517,1704,treated,treated,17
#93500,361,1567,control,control,22
#95315,699,1906,treated,control,23
#91726,782,1939,control,treated,19
#99541,992,2164,treated,control,21
#99497,43,1262,control,control,24
#96289,382,1595,control,treated,19
#97269,2,1155,control,control,17
#98653,877,2114,control,control,18
#90478,128,1340,treated,treated,17
#99427,204,1434,treated,control,22
#96635,750,1989,control,treated,15
#96015,782,2022,treated,treated,23
#92558,1025,2233,control,control,18
#98114,240,1450,control,treated,21
#93299,350,1502,treated,control,23
#99771,933,2135,treated,control,20
#91924,1012,2202,treated,control,17
#94010,701,1925,control,control,16
#96471,647,1821,treated,control,17
#96456,763,1958,control,control,18
#97693,460,1673,treated,treated,16
#90783,909,2059,control,treated,21
#94149,905,2070,control,control,19
#97816,728,1969,treated,treated,16
#94516,682,1833,treated,control,18
#95355,97,1330,treated,control,24
#90379,156,1382,control,treated,20
#94785,749,1981,control,control,18
#93521,105,1298,treated,treated,16
#94080,502,1723,control,control,24
#91406,985,2181,control,control,19
#91826,177,1406,control,control,23
#97740,282,1449,control,control,17
#90375,550,1730,control,treated,24
#99247,583,1792,treated,treated,17
#90778,72,1268,control,treated,21
#96356,542,1758,control,control,17
#94192,22,1258,control,treated,20
#97686,765,2009,treated,treated,24
#93281,978,2208,control,control,15
#92120,237,1399,treated,treated,15
#96079,83,1272,treated,treated,20
#95476,403,1561,control,treated,18
#94543,761,1944,treated,control,22
#90712,585,1766,treated,control,18
#95899,950,2179,treated,control,23
#99705,898,2096,control,treated,16
#95367,901,2121,control,control,17
#97476,152,1343,treated,treated,15
#96070,562,1716,control,treated,24
#95197,823,2028,treated,control,21
#98101,1000,2175,control,control,15
#92983,596,1778,treated,treated,17
#97800,402,1560,treated,control,20
#95485,729,1908,control,control,23
#90860,1008,2243,control,treated,17
#91921,653,1896,treated,control,24
#90418,1018,2220,control,control,24
#92849,508,1708,control,treated,24
#97430,182,1383,control,treated,16
#90363,155,1382,control,treated,21
#91237,598,1825,treated,control,18
#95465,781,2019,control,treated,18
#93722,703,1872,control,treated,22
#92924,644,1873,treated,control,22
#98571,172,1375,control,control,22
#90463,599,1800,control,treated,19
#90426,987,2169,treated,treated,20
#93975,931,2150,treated,control,17
#94868,196,1420,control,treated,18
#93236,983,2226,treated,treated,19
#91319,420,1595,control,treated,21
#96941,476,1692,treated,control,20
#91390,869,2088,control,treated,24
#92409,884,2112,treated,treated,20
#92678,535,1693,control,control,21
#96069,745,1923,control,control,20
#99713,784,1957,treated,treated,16
#96908,435,1643,control,treated,23
#96731,34,1193,treated,control,22
#93802,120,1342,treated,treated,20
#94050,1008,2189,treated,treated,21
#93801,134,1305,treated,control,15
#95318,521,1709,control,control,15
#92853,473,1663,control,treated,21
#91601,940,2104,treated,control,22
#96919,424,1665,treated,treated,24
#91433,833,2047,treated,control,23
#90138,1034,2202,treated,control,18
#97152,621,1859,control,treated,17
#90248,938,2178,control,treated,24
#90621,275,1491,treated,control,19
#95697,526,1703,treated,control,23
#98317,586,1805,control,treated,15
#92975,342,1502,control,control,15
#99020,289,1517,treated,treated,17
#92363,557,1709,control,control,18
#90591,22,1181,control,treated,17
#98621,440,1684,control,treated,16
#95471,140,1320,control,treated,21
#98712,156,1388,treated,treated,23
#93861,812,1989,control,control,23
#98844,200,1445,control,treated,17
#96938,15,1222,treated,treated,20
#90800,1084,2262,control,treated,18
