Specimen.ID,born,died,treatment,diet,weight
#98706,261,1441,treated,control,21
#95400,1030,2249,control,treated,19
#98329,326,1496,treated,control,20
#98950,205,1394,treated,control,17
#95613,203,1366,control,control,18
#93301,979,2134,treated,control,24
#99341,701,1938,treated,treated,16
#94949,210,1413,treated,control,15
#98260,900,2071,treated,control,18
#93864,14,1245,control,treated,19
#94840,1064,2222,control,treated,23
#94316,193,1413,treated,treated,21
#94943,380,1587,control,control,20
#94687,616,1807,treated,treated,18
#90523,523,1746,control,control,16
#94434,808,2051,control,control,17
#97662,215,1404,treated,treated,15
#91276,837,2043,control,treated,24
#95430,128,1282,treated,treated,21
#95544,530,1749,treated,control,17
#95281,319,1508,control,treated,19
#98302,644,1887,control,control,23
#97227,344,1576,treated,control,18
#92759,190,1434,treated,treated,22
#92987,614,1855,control,treated,24
#93800,714,1941,control,treated,24
#94340,738,1971,control,treated,21
#98295,261,1423,control,control,22
#98871,283,1433,treated,treated,20
#93167,25,1189,control,treated,16
#97762,225,1426,treated,control,16
#92699,1075,2289,treated,treated,21
#90355,935,2180,control,control,23
#99629,222,1398,treated,treated,16
#90489,36,1257,control,control,16
#97386,226,1472,control,treated,24
#90180,682,1839,control,control,20
#99475,935,2174,treated,control,19
#93889,446,1611,treated,control,18
#91528,362,1568,treated,treated,21
#96001,911,2088,treated,control,19
#95134,528,1756,treated,control,20
#96127,1006,2169,treated,control,24
#96819,128,1370,control,treated,23
#95238,744,1933,control,control,24
#99703,944,2126,treated,treated,20
#91110,998,2176,treated,control,15
#90372,598,1752,control,control,22
#97472,1094,2323,treated,control,18
#96291,742,1939,treated,treated,15
#95923,1045,2251,control,treated,16
#91253,1093,2270,treated,treated,17
#97224,570,1800,treated,control,23
#93077,988,2198,control,control,18
#90542,825,2013,control,treated,17
#92861,567,1773,control,treated,15
#96762,1094,2266,treated,control,15
#95351,433,1619,control,control,19
#93442,556,1713,treated,control,17
#98864,1069,2281,treated,treated,16
#99329,434,1647,control,treated,23
#95719,873,2023,control,treated,16
#97109,984,2229,treated,treated,23
#98168,469,1624,treated,control,20
#93072,939,2120,control,control,21
#93568,912,2123,control,treated,22
#92979,256,1445,treated,treated,19
#96897,867,2092,control,control,17
#99471,167,1406,control,control,20
#94541,334,1498,treated,control,18
#97264,293,1499,control,treated,15
#93075,853,2081,control,treated,20
#97085,375,1550,control,control,22
#97402,742,1966,control,control,21
#99945,1012,2219,control,treated,18
#99780,566,1802,treated,treated,20
#95092,289,1475,control,treated,19
#98055,655,1886,control,treated,18
#93455,288,1507,control,treated,15
#99899,624,1776,treated,control,17
#91259,917,2143,control,control,20
#98239,382,1573,control,control,20
#91949,319,1488,control,control,22
#97158,839,2015,treated,treated,20
#92448,197,1353,control,control,21
#90016,716,1958,control,treated,23
#96296,445,1632,control,control,20
#93621,713,1906,treated,treated,21
#97069,205,1439,treated,control,23
#94713,616,1810,treated,control,21
#95216,74,1266,control,control,17
#93334,823,1974,treated,treated,19
#97607,994,2161,treated,control,19
#95135,57,1242,control,control,16
#95172,842,2052,control,control,17
#91834,265,1429,control,treated,17
#95488,303,1500,treated,treated,24
#98056,705,1932,treated,control,16
#92843,878,2083,treated,treated,19
#94335,1045,2284,treated,control,17
#99071,819,2027,control,treated,18
#97246,722,1889,treated,treated,22
#97681,397,1610,control,control,22
#99834,929,2081,control,treated,18
#99018,820,2059,control,treated,15
#95180,709,1918,treated,treated,24
#98859,569,1757,control,control,15
#99239,742,1930,treated,treated,17
#96442,850,2094,treated,treated,17
#91489,814,1998,treated,treated,24
#94495,54,1280,treated,treated,20
#91690,829,2050,treated,treated,17
#94147,315,1477,treated,control,15
#99946,469,1639,control,treated,24
#95375,936,2125,treated,control,21
#98915,496,1696,control,control,16
#90410,176,1418,control,treated,18
#91681,25,1222,control,control,21
#95877,518,1698,control,control,21
#99910,340,1547,treated,control,16
#98743,503,1689,treated,control,20
#98556,22,1224,control,control,15
#99473,45,1220,control,control,24
#90152,419,1635,control,control,21
#97407,997,2207,treated,treated,19
#90358,310,1498,control,treated,22
#99223,322,1489,control,treated,17
#94085,245,1419,treated,treated,20
#90247,964,2192,control,treated,17
#95084,943,2182,treated,treated,20
#90862,452,1674,control,control,19
#90813,42,1253,treated,treated,15
#92935,752,1948,treated,treated,16
#99110,816,2053,control,control,17
#99318,865,2023,treated,control,17
#97787,232,1434,control,treated,22
#90730,729,1908,control,treated,17
#94434,269,1460,treated,treated,15
#90044,1057,2243,control,treated,16
#94214,125,1350,control,treated,17
#92083,145,1305,control,control,21
#97392,94,1254,control,treated,18
#91398,186,1364,control,control,15
#97829,928,2081,treated,control,18
#99242,105,1267,control,control,20
#97555,278,1486,control,treated,18
#94452,557,1739,treated,treated,22
#94658,220,1379,control,treated,24
#90832,823,2031,control,control,24
#95731,1044,2242,control,control,18
#92410,706,1889,control,treated,21
#96470,685,1919,treated,treated,17
#97834,124,1295,treated,treated,19
#93738,1065,2253,control,control,16
#99062,16,1222,treated,treated,24
#92531,263,1461,control,treated,16
#93469,851,2089,treated,control,21
#93542,66,1220,treated,treated,15
#90563,1009,2245,control,control,18
#91625,578,1781,control,treated,24
#97102,457,1687,treated,treated,15
#95182,177,1381,control,control,17
#91214,10,1195,control,treated,16
#94667,532,1704,treated,control,16
#91768,688,1908,control,control,19
#93283,781,2018,control,control,16
#94171,358,1580,control,treated,17
#98042,1093,2252,treated,treated,21
#95048,734,1974,treated,treated,21
#90742,100,1334,treated,control,22
#98799,876,2058,control,treated,22
#95513,898,2120,control,control,24
#95512,244,1428,control,treated,18
#97598,403,1611,control,control,22
#90369,937,2139,treated,treated,20
#90967,646,1827,treated,control,24
#93015,181,1356,treated,treated,15
#93396,113,1295,control,treated,15
#98907,927,2094,control,treated,22
#99696,847,2027,control,treated,15
#96061,673,1867,control,control,17
#96664,288,1470,treated,treated,15
#98319,924,2146,treated,control,17
#93759,855,2016,treated,treated,22
#99011,387,1603,treated,control,23
#96442,517,1722,control,treated,16
#91889,73,1263,control,control,19
#99509,474,1676,control,treated,24
#99009,704,1903,control,treated,19
#90003,951,2126,treated,control,23
#96366,894,2088,control,control,19
#97494,387,1553,treated,treated,17
#96758,479,1651,control,treated,23
#98453,23,1262,treated,treated,15
#96987,872,2048,treated,treated,21
#98434,362,1607,control,treated,16
#92646,1072,2282,treated,control,18
#94805,643,1822,control,control,15
#97380,1090,2242,control,control,22
#94403,1047,2227,control,control,18
#91038,255,1408,control,control,17
#95446,363,1576,control,treated,19
#96504,737,1929,treated,control,19
#94232,864,2062,control,control,17
#99417,187,1377,control,control,20
#99305,993,2191,treated,treated,17
#90724,767,1979,control,control,21
#90788,851,2023,treated,control,15
#91659,866,2092,treated,control,21
#95406,296,1489,control,control,15
#94626,1059,2295,control,treated,22
#91704,14,1190,control,treated,15
#92221,633,1873,control,treated,15
#90357,316,1491,treated,treated,15
#92020,666,1836,control,treated,20
#96747,62,1308,treated,control,19
#96655,745,1989,control,treated,16
#95170,924,2114,control,control,16
#98893,557,1798,control,treated,19
#94333,946,2143,treated,control,19
#97452,779,1954,control,treated,22
#90045,275,1523,control,control,22
#90244,218,1373,control,control,21
#90696,557,1710,treated,treated,23
#98807,226,1412,control,treated,16
