Specimen.ID,born,died,treatment,diet,weight
#91146,312,1464,treated,control,21
#94706,835,2079,control,control,24
#90078,685,1869,control,treated,20
#92785,210,1373,control,control,23
#97457,55,1288,control,treated,17
#98858,495,1702,control,treated,15
#99015,890,2062,control,treated,24
#99770,430,1598,control,control,19
#92309,659,1874,treated,treated,23
#92978,651,1847,control,control,16
#93814,277,1511,control,control,22
#95340,845,2043,control,control,21
#94797,945,2140,treated,treated,19
#90347,525,1726,treated,treated,15
#99875,1040,2191,treated,control,16
#91649,104,1322,control,control,16
#91762,1070,2305,treated,control,20
#93212,1085,2281,treated,treated,23
#90199,646,1883,control,treated,16
#93781,753,1951,treated,treated,20
#95614,652,1827,treated,control,17
#99972,1027,2250,treated,treated,24
#94546,769,1972,treated,control,20
#91117,826,1997,treated,treated,24
#99217,227,1391,control,treated,24
#91928,278,1520,treated,treated,17
#99091,585,1794,treated,treated,24
#99871,133,1344,treated,treated,16
#93289,1025,2239,control,control,16
#96270,886,2079,control,control,22
#92488,200,1449,control,treated,17
#96611,214,1451,control,control,19
#98888,39,1190,control,control,23
#93613,751,1907,treated,control,18
#96754,450,1684,treated,control,22
#93206,448,1683,control,control,23
#91101,363,1605,treated,control,19
#99424,934,2097,treated,treated,23
#96362,354,1528,control,control,15
#94951,892,2083,control,control,16
#91889,687,1841,control,treated,17
#98428,815,2058,control,control,16
#90253,440,1624,control,treated,20
#96522,501,1705,treated,treated,18
#95405,1064,2273,control,treated,19
#91137,643,1874,treated,control,18
#92941,1044,2214,treated,control,16
#92105,980,2139,control,control,21
#90069,500,1715,control,treated,23
#96640,660,1891,treated,treated,15
#92174,309,1499,treated,control,19
#93542,537,1759,treated,control,18
#94568,905,2105,control,treated,24
#99115,277,1458,treated,control,23
#91686,810,2035,control,control,20
#97624,34,1216,treated,treated,21
#98394,177,1352,control,control,17
#91579,663,1903,treated,treated,15
#90649,0,1247,control,treated,21
#97430,97,1275,control,control,15
#96393,868,2084,control,control,23
#95888,530,1734,treated,control,17
#96952,616,1800,treated,treated,15
#92123,228,1387,control,treated,17
#98350,567,1769,treated,treated,15
#91210,530,1775,treated,treated,24
#92756,133,1350,control,treated,15
#98049,964,2171,control,treated,18
#96102,73,1225,treated,control,15
#94918,510,1733,treated,treated,21
#98049,954,2126,control,treated,17
#91841,1035,2250,control,control,18
#94543,1092,2327,treated,treated,23
#98084,999,2196,treated,treated,16
#90322,17,1242,control,treated,16
#97330,284,1457,treated,treated,23
#93092,268,1421,treated,control,16
#92664,570,1805,treated,control,16
#92325,406,1651,treated,treated,18
#90694,352,1595,treated,treated,15
#91564,1077,2276,control,treated,21
#94794,271,1492,treated,control,22
#95057,751,1915,control,control,24
#99236,318,1476,control,treated,16
#98887,430,1645,treated,control,18
#94040,953,2124,treated,control,15
#94523,893,2118,control,control,24
#96812,394,1605,control,control,19
#95274,771,1935,treated,control,18
#94102,65,1268,treated,treated,19
#95968,823,2030,control,treated,20
#92033,164,1364,treated,control,22
#93831,652,1871,treated,control,16
#93154,105,1344,control,control,22
#94282,607,1849,control,control,21
#98163,821,2008,treated,control,16
#91219,359,1551,control,control,16
#92987,36,1285,control,control,22
#91226,510,1661,treated,treated,20
#93628,227,1443,control,treated,20
#98251,465,1666,treated,control,20
#90744,332,1557,control,control,20
#90806,577,1821,treated,treated,22
#92596,1090,2257,control,control,15
#90611,504,1744,control,treated,24
#95694,1051,2236,treated,treated,19
#93162,409,1623,control,control,23
#97739,229,1447,treated,control,22
#90272,1089,2247,control,control,23
#90387,849,2037,treated,control,23
#92537,269,1447,control,treated,23
#98767,905,2154,treated,treated,21
#99337,459,1616,control,control,24
#97033,1094,2250,control,control,24
#95784,950,2115,treated,treated,22
#97080,475,1722,control,control,23
#97148,267,1505,control,treated,16
#98766,1025,2215,treated,treated,23
#90843,80,1311,treated,treated,20
#96331,294,1526,control,control,22
#97632,241,1452,treated,treated,15
#98967,317,1544,control,treated,16
#92915,390,1580,treated,treated,16
#95528,366,1605,control,treated,24
#95821,142,1296,treated,treated,19
#91580,478,1697,control,control,23
#90399,805,2009,treated,treated,16
#92686,370,1618,treated,treated,23
#92499,915,2128,control,treated,22
#93313,822,2061,treated,treated,21
#91763,143,1353,treated,control,16
#95009,221,1375,control,control,19
#95455,358,1549,control,treated,16
#92133,589,1777,treated,control,17
#90451,116,1302,control,control,20
#97235,217,1440,treated,control,19
#93664,895,2062,treated,control,20
#95258,882,2119,treated,treated,21
#98028,1064,2224,control,treated,23
#99576,439,1589,treated,treated,22
#99323,294,1506,treated,control,23
#91710,616,1848,treated,treated,20
#90542,368,1617,treated,control,15
#97262,946,2191,control,treated,18
#91506,692,1872,treated,treated,20
#98400,450,1630,treated,control,15
#93519,36,1198,control,treated,22
#98354,376,1582,control,control,24
#99767,408,1631,treated,control,16
#99256,363,1604,treated,control,19
#96253,181,1405,control,control,24
#94766,588,1832,treated,control,22
#99862,331,1538,treated,control,19
#92236,661,1824,treated,treated,24
#91543,787,1956,control,treated,21
#97201,466,1638,treated,control,22
#92593,411,1627,treated,control,19
#98194,705,1889,treated,control,17
#90396,26,1261,control,control,20
#94808,657,1846,treated,control,19
#99078,474,1688,treated,treated,21
#94501,77,1309,treated,control,21
#98744,443,1616,treated,control,15
#98740,97,1329,control,control,19
#91934,953,2132,control,treated,18
#98080,966,2148,treated,control,17
#91074,89,1240,control,control,15
#92360,761,2008,control,treated,19
#97900,14,1178,control,treated,16
#98544,943,2129,control,treated,16
#90954,1041,2204,control,treated,17
#92582,613,1838,treated,control,17
#93553,1060,2280,treated,control,22
#94719,1048,2256,treated,treated,16
#94651,1003,2206,control,control,16
#92783,245,1445,control,control,19
#96613,1015,2254,control,treated,23
#99517,818,1997,treated,treated,22
#90281,550,1767,control,treated,19
#96759,268,1430,treated,control,22
#96818,935,2161,control,treated,16
#93914,608,1804,treated,treated,22
#98967,535,1742,treated,treated,21
#94058,674,1834,control,treated,21
#97683,846,2091,treated,control,16
#98751,556,1730,control,control,22
#91132,648,1848,treated,control,23
#93995,1061,2284,treated,treated,15
#98054,27,1239,control,treated,24
#90149,907,2067,treated,control,17
#92554,309,1485,treated,control,15
#94556,557,1734,control,control,17
#98030,342,1585,control,treated,20
#97818,827,2016,control,treated,17
#92180,894,2080,treated,treated,21
#98613,411,1653,control,treated,18
#94684,33,1212,control,treated,21
#95699,108,1273,control,treated,20
#99518,317,1471,treated,treated,19
#91359,69,1276,control,treated,22
#99258,14,1238,control,treated,15
#92889,249,1435,control,control,16
#92938,1016,2211,control,treated,18
#93015,494,1667,treated,treated,19
#94512,313,1464,treated,treated,18
#96748,113,1266,control,treated,22
#90151,821,2056,treated,control,20
#94816,90,1309,treated,control,18
#97127,72,1291,treated,treated,15
#94220,499,1658,control,control,17
#98383,54,1300,treated,treated,22
#92719,1027,2192,treated,control,19
#90407,376,1616,treated,control,20
#90541,693,1870,control,control,24
#96225,445,1649,treated,treated,19
#97655,237,1430,control,control,23
#90824,124,1277,control,control,17
#99360,379,1603,control,treated,21
#91959,997,2163,treated,treated,20
#91485,1062,2280,treated,treated,24
#92562,842,1994,treated,control,22
#99379,46,1257,treated,treated,17
#99858,78,1276,control,control,24
#97059,464,1641,control,treated,18
#96958,786,1948,control,control,16
#98295,256,1474,control,control,21
#98937,426,1598,control,control,20
#98533,790,1962,control,control,16
#90452,128,1374,control,treated,17
#99276,141,1315,control,treated,15
#93015,123,1364,treated,treated,15
#93222,334,1565,treated,treated,24
#90113,586,1811,treated,control,19
#93311,763,1954,treated,treated,24
#93835,824,2010,treated,control,21
#92926,1058,2226,control,control,24
#99918,775,1999,control,control,21
#91442,248,1491,treated,control,15
#91838,402,1611,control,control,20
#96060,54,1230,treated,treated,21
#95109,884,2105,control,control,19
#92530,183,1399,control,treated,18
#92812,1076,2305,control,treated,22
#95858,506,1694,treated,treated,17
#91431,401,1627,treated,control,18
#99690,856,2098,treated,treated,17
#95042,240,1434,control,treated,17
#97059,459,1696,control,control,15
#94661,150,1318,treated,treated,23
#99660,94,1261,treated,control,22
#97841,92,1262,treated,control,18
#93527,725,1965,control,control,19
#94029,502,1721,treated,control,21
#97199,629,1835,control,treated,24
#98041,896,2078,treated,control,16
#92119,699,1909,control,treated,15
#90380,776,1998,control,control,16
#93559,437,1587,control,control,23
#94253,312,1535,treated,treated,16
#90170,700,1894,treated,treated,16
#93838,209,1386,treated,treated,16
#90752,200,1422,treated,control,24
#90881,594,1810,treated,control,22
#97115,206,1380,treated,treated,23
#90221,425,1619,control,control,16
#97543,332,1549,control,control,24
#90296,716,1948,control,control,16
