Specimen.ID,born,died,treatment,diet,weight
#98084,361,1516,treated,control,24
#95854,548,1724,control,treated,23
#91131,783,1943,treated,treated,16
#92676,818,2022,treated,treated,21
#95963,527,1699,control,treated,16
#96380,317,1549,treated,control,23
#98538,184,1361,control,treated,15
#97430,369,1537,treated,control,23
#91013,1055,2261,treated,control,19
#91026,1094,2246,control,control,19
#96929,714,1873,treated,control,15
#94410,897,2114,control,treated,20
#94604,704,1912,treated,control,20
#90770,951,2198,treated,treated,18
#93600,222,1389,treated,treated,21
#91972,381,1548,treated,treated,17
#94829,216,1447,treated,treated,23
#94382,173,1337,treated,control,18
#94264,1068,2262,treated,treated,18
#96990,9,1182,control,treated,15
#97742,508,1754,treated,control,15
#91939,189,1418,treated,treated,19
#93632,8,1217,control,treated,20
#98141,1008,2250,control,treated,17
#92549,954,2122,treated,treated,22
#92231,923,2150,treated,treated,23
#97272,255,1418,treated,control,17
#91797,218,1462,control,control,23
#96628,570,1802,control,treated,18
#97461,948,2187,treated,treated,23
#91116,533,1778,treated,control,21
#92729,953,2117,control,treated,15
#98981,1030,2214,treated,control,15
#95498,217,1444,control,control,15
#92088,800,1999,treated,treated,20
#91100,914,2159,control,treated,20
#91940,1049,2290,control,treated,18
#93282,624,1817,treated,control,24
#99790,219,1377,control,control,20
#91194,479,1656,treated,control,21
#96865,643,1865,treated,treated,23
#98307,382,1612,control,control,24
#92230,1071,2314,control,treated,15
#94639,944,2158,treated,treated,23
#91619,727,1967,treated,control,19
#94612,630,1791,treated,treated,24
#92130,221,1424,treated,control,21
#96081,261,1424,treated,control,18
#96680,187,1426,treated,treated,16
#94112,208,1419,treated,treated,21
#99557,107,1330,treated,treated,23
#93485,719,1920,control,control,16
#93571,628,1784,treated,treated,19
#96980,68,1225,control,treated,19
#93533,526,1762,control,control,17
#98972,980,2168,treated,treated,17
#90616,683,1927,control,treated,23
#90419,575,1758,control,control,17
#97999,821,2020,treated,treated,18
#93775,163,1376,treated,control,20
#90718,662,1832,treated,treated,22
#94806,534,1725,control,treated,23
#99124,160,1406,control,control,18
#93443,1033,2192,treated,control,20
#92259,358,1513,treated,treated,15
#99007,312,1535,control,treated,18
#95049,53,1220,control,control,22
#95461,278,1431,control,control,19
#97469,315,1509,treated,control,21
#90930,429,1624,treated,treated,18
#96410,560,1714,control,control,15
#91872,352,1575,treated,treated,23
#98561,569,1759,treated,control,19
#96974,876,2045,treated,treated,23
#92789,761,1995,control,control,20
#92629,790,2034,control,control,21
#99992,587,1787,treated,control,22
#98334,665,1883,control,treated,15
#90091,408,1629,treated,treated,21
#94460,214,1424,control,control,20
#97333,689,1936,treated,treated,24
#94426,780,1977,control,treated,23
#96966,155,1336,treated,treated,21
#97507,140,1340,treated,control,15
#98218,948,2195,control,treated,16
#93975,271,1457,control,control,24
#90937,313,1486,treated,control,24
#91728,702,1920,treated,control,20
#90462,550,1715,treated,control,19
#92882,838,2007,treated,control,15
#98841,1005,2180,treated,control,16
#92433,802,2004,treated,control,15
#98652,180,1427,control,treated,17
#90984,1094,2329,control,treated,18
#95115,1048,2291,treated,control,15
#90205,73,1243,treated,control,16
#95522,558,1752,treated,treated,24
#90476,16,1167,treated,treated,23
#91046,933,2148,treated,treated,22
#95392,462,1675,treated,treated,20
#95710,959,2145,control,treated,23
#97819,519,1730,control,control,19
#95022,465,1637,treated,control,17
#92193,169,1395,treated,control,15
