Specimen.ID,born,died,treatment,diet,weight
#99294,247,1414,treated,treated,20
#95685,616,1813,control,control,22
#92541,93,1326,control,control,16
#92880,811,2043,treated,control,18
#93708,1093,2286,treated,treated,24
#97424,542,1722,control,control,17
#95242,20,1204,control,control,21
#93767,572,1765,control,treated,17
#92016,64,1229,treated,treated,17
#94894,394,1557,treated,treated,24
#92189,645,1860,control,control,20
#98965,79,1277,treated,control,15
#96508,910,2078,treated,control,19
#95894,267,1471,treated,control,16
#99898,966,2173,control,treated,21
#99709,159,1389,control,treated,21
#96292,608,1820,control,treated,20
#93601,961,2146,control,control,20
#97711,321,1497,treated,treated,15
#94372,823,1982,control,control,21
#95973,32,1193,treated,control,22
#91848,963,2142,treated,control,21
#93143,353,1578,control,treated,15
#93227,438,1686,control,control,20
#97661,1037,2241,treated,control,21
#93630,266,1430,treated,treated,16
#99792,830,2000,treated,treated,21
#96068,551,1710,treated,treated,15
#95372,923,2090,treated,treated,23
#93229,150,1322,control,treated,20
#96794,358,1536,control,treated,23
#96935,284,1522,control,treated,22
#90451,542,1750,treated,control,16
#99236,15,1253,treated,treated,19
#95246,411,1620,control,treated,17
#98386,948,2186,control,treated,22
#92233,494,1664,control,control,18
#96371,196,1366,treated,control,18
#99244,167,1397,control,treated,16
#92235,614,1809,treated,treated,15
#96000,114,1332,treated,treated,18
#95077,250,1488,control,treated,18
#95506,761,1915,control,treated,18
#98441,634,1859,treated,control,16
#93378,316,1539,control,treated,20
#95636,320,1513,treated,control,21
#93065,1044,2196,control,treated,22
#96095,834,2014,control,control,15
#90030,575,1744,treated,control,23
#93431,640,1849,control,treated,21
#95421,462,1709,control,control,17
#94162,795,2019,control,control,18
#95285,278,1469,control,control,20
#99055,1086,2238,treated,control,21
#97682,516,1747,control,control,16
#95810,834,2062,control,treated,22
#93091,737,1984,treated,control,24
#91935,866,2053,treated,control,23
#94505,1016,2249,control,treated,23
#94943,66,1305,control,control,15
#96469,445,1628,control,treated,17
#99845,583,1795,treated,control,15
#95263,619,1802,control,control,19
#95847,505,1698,treated,control,18
#97824,1003,2193,treated,treated,23
#94656,266,1499,control,control,23
#91425,340,1586,control,treated,21
#94425,554,1709,treated,control,18
#98144,504,1696,treated,treated,15
#93999,41,1257,control,treated,19
#94205,414,1567,treated,treated,17
#91994,499,1718,control,treated,20
#95680,181,1415,control,treated,16
#97571,605,1783,control,treated,15
#90721,841,2085,treated,control,19
#90729,687,1872,control,control,22
#90483,647,1804,treated,treated,23
#92866,253,1454,treated,control,19
#99916,801,1978,treated,treated,18
#91684,534,1720,treated,control,21
#99259,575,1745,control,treated,21
#99165,380,1598,control,control,18
#99150,909,2075,control,treated,16
#99051,787,2030,treated,control,17
#99683,388,1584,treated,control,23
#96775,203,1361,treated,treated,22
