Specimen.ID,born,died,treatment,diet,weight
#90207,435,1676,treated,control,20
#97891,87,1324,control,treated,23
#98093,499,1691,control,control,17
#93968,627,1874,control,control,20
#97266,131,1330,treated,control,15
#91996,1093,2321,treated,control,24
#96967,557,1793,treated,control,16
#95906,95,1336,treated,control,20
#95410,651,1840,control,treated,23
#97328,1079,2319,control,treated,18
#91678,558,1712,treated,control,23
#90257,986,2163,treated,treated,15
#93994,199,1443,control,control,15
#97465,631,1809,control,control,19
#94667,718,1967,control,control,22
#95577,856,2051,control,treated,23
#91077,521,1691,control,treated,16
#97641,975,2205,treated,control,21
#91464,832,2071,control,treated,20
#90404,652,1812,control,control,15
#98382,958,2139,control,control,20
#95080,425,1654,treated,control,18
#91372,305,1529,control,treated,16
#96630,153,1333,control,control,20
#94831,723,1953,treated,control,17
#93761,13,1182,treated,control,24
#99894,583,1817,control,control,22
#94680,170,1381,control,control,19
#93547,422,1572,treated,control,18
#95088,228,1470,control,control,21
#92793,582,1733,treated,control,17
#91043,1057,2207,control,treated,23
#90977,545,1771,control,control,17
#90152,627,1828,treated,treated,23
#93274,269,1503,control,control,24
#99594,476,1688,control,treated,21
#95677,83,1295,treated,treated,21
#95809,239,1449,control,control,21
#99000,931,2131,treated,control,17
#99526,141,1390,control,treated,17
#95288,488,1642,treated,treated,23
#94037,562,1746,control,treated,15
#97164,125,1363,control,control,15
#94442,388,1564,treated,control,22
#92214,612,1789,treated,control,23
#94415,493,1707,treated,control,18
#93175,34,1210,control,treated,17
#91055,758,1919,control,control,18
#97102,829,1984,control,control,22
#94446,499,1668,control,control,21
#95428,714,1950,control,control,21
#99951,869,2061,control,treated,21
#94843,654,1868,control,control,18
#97203,887,2097,treated,control,21
#90326,768,2001,treated,control,17
#98645,517,1671,control,treated,19
#97747,432,1583,treated,control,21
#92569,978,2160,treated,treated,23
#93037,1079,2298,treated,treated,23
#99631,387,1545,control,treated,22
#92536,260,1469,control,treated,21
#90905,502,1722,control,control,22
#96203,934,2109,treated,treated,17
#98298,914,2068,treated,treated,24
#91142,500,1723,treated,treated,16
#99842,314,1532,control,treated,23
#94929,266,1443,control,treated,21
#95457,415,1615,control,treated,18
#97453,505,1680,treated,treated,20
#98194,947,2169,control,treated,15
#90823,621,1855,treated,treated,18
#93086,862,2084,treated,control,17
#99186,587,1816,treated,treated,16
#97065,1011,2192,control,treated,24
#99866,910,2125,control,treated,15
#90801,938,2172,control,treated,16
#96149,360,1596,control,treated,16
#99813,725,1949,treated,control,23
#94230,772,1993,control,control,17
#94298,98,1259,treated,control,22
#93058,135,1287,treated,control,16
#92536,501,1731,control,control,19
#92218,956,2198,control,treated,19
#93259,876,2098,treated,treated,24
#90195,894,2112,treated,control,19
#96629,284,1480,treated,control,15
#90289,708,1905,control,control,20
#97363,105,1321,control,control,15
#96710,478,1726,control,control,15
#99566,1053,2295,treated,control,23
#97361,1016,2182,control,control,24
#92762,205,1416,treated,control,15
#94616,154,1394,control,control,17
#97433,392,1617,control,control,16
#93068,881,2046,treated,treated,18
#98863,817,2019,treated,treated,20
#90992,55,1260,treated,treated,22
#92825,653,1897,treated,control,21
#99298,383,1556,control,control,22
#94838,22,1235,control,treated,23
#90515,511,1662,control,control,17
#91438,120,1360,control,treated,16
#93737,882,2045,treated,treated,16
#94025,1044,2279,control,control,15
#95048,975,2145,treated,treated,19
#98013,525,1730,treated,treated,16
#99908,449,1636,treated,control,21
#97302,185,1392,control,control,24
#99320,785,1938,control,control,24
#96340,313,1509,control,treated,21
#93542,1003,2217,treated,treated,24
#95257,1075,2269,control,treated,18
#94053,1055,2276,control,treated,15
#94124,98,1331,control,control,16
#95020,1043,2260,treated,control,21
#95992,114,1337,treated,control,20
#91879,7,1229,control,treated,24
#94764,503,1678,control,control,18
#94895,781,2016,control,control,23
#99358,254,1489,treated,control,17
#95767,69,1299,control,treated,23
#98244,876,2112,control,control,22
#93109,642,1864,control,treated,24
#98856,649,1895,treated,control,22
#94544,714,1877,treated,treated,19
#98864,889,2102,control,control,23
#92313,526,1710,control,control,23
#95637,549,1726,control,control,23
#97739,325,1484,control,treated,18
#98700,897,2104,treated,control,24
#98938,1017,2198,treated,treated,22
#97452,457,1706,control,control,19
#95635,734,1936,treated,treated,21
#94998,557,1763,control,control,15
#91093,867,2037,treated,control,20
#97077,721,1916,treated,treated,24
#91752,502,1711,treated,treated,15
#96052,200,1447,treated,treated,17
#91484,271,1479,treated,treated,21
#98904,191,1425,control,control,21
#96887,40,1236,treated,treated,24
#91982,298,1527,treated,treated,21
#90761,466,1664,treated,control,15
#92931,707,1869,treated,control,23
#90438,414,1658,control,treated,22
#98867,73,1258,treated,treated,17
#92443,208,1362,treated,treated,24
#91217,25,1250,treated,treated,17
#98044,51,1248,treated,treated,22
#94160,848,2057,control,control,19
#98768,1087,2291,treated,control,21
#99439,782,2001,treated,control,24
#91113,770,1981,control,treated,21
#97205,29,1264,control,treated,24
#93955,759,1949,treated,control,23
#95952,354,1535,control,control,15
#93265,224,1401,control,control,18
#96956,1038,2257,control,treated,21
#99491,38,1190,control,treated,15
#98790,241,1484,control,control,24
#98745,285,1529,control,control,16
#91067,1081,2297,treated,control,16
#90242,69,1281,treated,treated,20
#91698,595,1842,control,control,16
#91649,866,2087,treated,control,15
#92191,1027,2212,treated,treated,15
#96086,739,1958,treated,control,24
#94298,122,1274,treated,control,20
#91285,245,1424,treated,treated,17
#93902,181,1352,control,control,16
#92947,216,1368,control,treated,22
#99152,64,1240,control,control,18
#96405,861,2077,treated,control,20
#96010,693,1900,treated,treated,20
#99978,443,1622,treated,control,22
#99244,391,1562,treated,treated,15
#92539,736,1893,control,control,16
#96945,1050,2247,control,treated,16
#95653,1007,2172,control,control,21
#92586,421,1600,control,treated,19
#94396,244,1466,treated,treated,23
