Specimen.ID,born,died,treatment,diet,weight
#98638,171,1398,treated,treated,19
#99727,756,2004,treated,control,18
#94791,71,1234,control,treated,24
#97569,1,1237,treated,treated,23
#94755,811,1962,control,treated,20
#94324,791,1986,control,control,22
#98785,212,1443,treated,control,24
#91226,965,2184,control,treated,15
#93648,790,1976,treated,treated,18
#97331,191,1395,control,treated,23
#99839,75,1247,treated,treated,17
#98621,648,1838,control,control,24
#94669,339,1508,control,treated,19
#98727,540,1736,treated,treated,24
#98263,106,1290,treated,treated,17
#93102,539,1773,control,treated,17
#95998,726,1911,treated,control,24
#96578,796,2031,treated,control,19
#99688,812,2037,control,control,17
#91434,449,1613,control,control,16
#98320,113,1265,control,treated,21
#95298,896,2141,treated,treated,19
#90765,250,1404,treated,control,18
#93605,704,1857,treated,control,17
#96183,139,1371,treated,control,24
#93464,732,1951,control,control,20
#92605,726,1936,treated,control,21
#94263,552,1765,control,control,24
#97544,73,1281,control,treated,15
#92404,861,2022,control,treated,21
#98111,118,1333,control,treated,23
#96064,752,1907,control,control,18
#92776,25,1271,treated,control,19
#96512,977,2191,treated,control,22
#98825,306,1519,treated,treated,17
#98053,849,2082,treated,control,18
#93873,880,2057,treated,control,24
#91964,889,2101,control,treated,20
#90797,529,1736,treated,control,20
#90132,521,1735,control,treated,16
#97632,530,1722,treated,control,15
#98078,128,1313,control,treated,21
#92141,73,1226,control,control,18
#96514,301,1492,control,treated,18
#99152,329,1574,control,treated,20
#98603,179,1393,treated,control,17
#92046,311,1520,treated,treated,22
#91368,635,1867,control,treated,22
#94128,961,2137,control,treated,23
#99836,83,1326,control,control,24
#90185,553,1797,treated,treated,16
#99600,741,1903,treated,control,22
#91277,681,1857,control,treated,16
#99366,380,1594,treated,control,16
#91359,1048,2271,treated,treated,19
#98970,593,1806,treated,control,22
#99795,71,1232,control,treated,23
#95071,676,1890,control,treated,24
#97815,466,1660,treated,control,23
#93095,448,1668,control,control,18
#97395,999,2161,control,treated,21
#97274,1079,2298,treated,control,19
#98199,156,1346,treated,treated,15
#99089,694,1865,treated,treated,19
#95513,942,2102,treated,control,19
#94649,224,1446,control,treated,18
#99240,794,1967,treated,treated,16
#91074,509,1748,control,control,15
#91988,723,1889,control,treated,21
#94451,731,1914,treated,treated,21
#90884,188,1429,treated,control,22
#98904,823,1977,treated,control,16
#95406,1094,2271,treated,treated,24
#93454,825,2029,treated,control,23
#98375,308,1513,control,control,15
#96621,648,1837,treated,control,22
#91725,707,1873,treated,treated,24
#98738,995,2163,control,control,24
#92711,56,1235,control,treated,16
#97121,374,1527,treated,treated,19
#96541,808,1988,treated,control,22
#98806,895,2136,control,treated,23
#98254,353,1508,treated,control,16
#98686,906,2068,control,control,16
#94294,74,1281,control,control,17
#90049,682,1926,treated,control,19
#97439,7,1203,treated,control,17
#97698,599,1779,control,treated,16
#99289,31,1244,treated,treated,21
#90999,931,2135,control,treated,20
#92748,548,1714,treated,control,21
#91362,642,1801,treated,control,22
#92755,1030,2208,control,treated,23
#91062,53,1249,control,treated,16
#98304,909,2096,treated,treated,15
#93144,162,1375,control,treated,23
#94116,155,1337,treated,treated,17
#93236,298,1489,treated,treated,15
#92824,21,1225,treated,control,24
#99826,466,1632,treated,control,17
#93883,443,1677,control,control,19
#92914,592,1840,treated,control,22
#92923,213,1422,control,treated,17
#90069,562,1713,control,treated,16
#90651,979,2162,treated,treated,24
#94407,203,1413,treated,treated,18
#95040,208,1429,control,control,16
#94056,58,1283,treated,treated,18
#93315,81,1268,control,control,19
#90579,1014,2173,control,treated,21
#99655,18,1186,control,control,20
#97585,451,1667,treated,control,22
#91700,146,1350,treated,treated,18
#96102,766,1954,control,control,16
#95334,1000,2209,control,treated,16
#99305,709,1958,control,control,16
#97160,644,1812,control,control,16
#91630,398,1621,treated,treated,22
#99939,479,1664,treated,treated,18
#94472,990,2200,control,treated,17
#98968,388,1596,control,control,17
#94536,449,1678,control,treated,16
#96274,945,2131,treated,treated,19
#99219,384,1546,control,control,23
#97806,407,1621,control,treated,24
#94651,435,1675,treated,control,22
#95443,613,1801,control,treated,22
#91453,266,1461,treated,treated,16
#98480,964,2118,control,control,21
#91780,924,2103,control,control,20
#94379,636,1810,control,control,24
