Specimen.ID,born,died,treatment,diet,weight
#90810,734,1929,control,control,21
#98148,529,1718,treated,control,15
#95976,791,1987,treated,control,23
#91027,391,1551,treated,treated,19
#90234,840,2035,control,control,24
#96914,503,1750,control,control,21
#96949,187,1371,treated,treated,16
#97913,740,1893,treated,control,21
#94993,906,2148,control,treated,19
#90712,249,1487,control,control,23
#90604,259,1491,treated,treated,24
#92192,543,1714,control,control,22
#96511,445,1626,control,treated,17
#91981,476,1695,treated,control,17
#96633,53,1268,treated,control,24
#94437,528,1716,control,treated,23
#96465,855,2024,treated,control,16
#96758,424,1579,control,control,16
#96334,615,1798,treated,control,16
#93665,385,1574,treated,treated,24
#92027,960,2111,control,treated,19
#91862,355,1517,control,treated,23
#99461,313,1555,treated,control,20
#90502,75,1238,treated,control,20
#91914,874,2070,control,treated,16
#99871,722,1872,treated,treated,24
#94033,484,1692,treated,treated,22
#92954,205,1393,control,control,21
#90183,632,1822,treated,treated,18
#92914,997,2235,control,treated,19
#99980,519,1744,control,control,21
#96938,276,1504,control,control,22
#97565,1004,2206,control,control,17
#98888,328,1567,treated,control,15
#94303,1036,2252,treated,control,21
#95631,79,1299,control,control,16
#93482,872,2038,treated,control,15
#98397,482,1710,control,control,24
#92400,604,1822,treated,control,22
#91329,537,1721,treated,treated,23
#90153,467,1642,control,control,18
#92115,157,1346,control,control,24
#92393,221,1440,control,treated,16
#97992,16,1195,treated,control,17
#95039,399,1603,treated,control,18
#96681,1014,2238,control,treated,20
#91564,434,1669,treated,treated,18
#91108,471,1650,control,control,19
#99548,169,1344,control,treated,17
#98965,42,1277,control,control,20
#93723,165,1336,control,treated,21
#92875,817,2060,control,control,20
#94791,321,1488,control,control,18
#94260,765,1951,control,control,22
#94492,993,2209,control,control,21
#95519,523,1771,treated,control,15
#99148,243,1464,treated,control,24
#97303,639,1815,treated,control,22
#92292,661,1847,treated,treated,22
#96620,1007,2229,treated,treated,24
#92027,614,1835,treated,treated,20
#99491,1010,2234,control,treated,15
#96074,670,1857,control,control,20
#94070,675,1901,control,control,21
