Specimen.ID,born,died,treatment,diet,weight
#98589,553,1775,control,control,20
#92348,350,1531,control,treated,24
#90655,539,1698,control,treated,17
#90585,1080,2304,control,treated,17
#92716,263,1472,treated,control,19
#93696,701,1946,treated,treated,24
#94943,255,1480,control,control,15
#95619,697,1862,treated,treated,22
#92357,284,1477,control,control,18
#95915,91,1248,treated,control,19
#94988,677,1844,control,control,24
#97549,532,1728,control,treated,23
#99566,216,1398,treated,control,24
#96047,326,1538,control,treated,21
#96256,703,1874,control,treated,21
#90481,809,2025,control,treated,20
#92793,607,1787,treated,treated,21
#95442,189,1375,control,treated,15
#95647,783,2009,control,treated,15
#93602,338,1514,treated,treated,22
#92544,474,1709,treated,treated,24
#94443,601,1753,treated,treated,23
#94759,614,1804,control,control,20
#96458,163,1361,control,treated,18
#97734,948,2149,treated,control,15
#94963,105,1293,control,treated,22
#96371,97,1341,control,treated,23
#96266,283,1469,treated,control,21
#95546,986,2144,control,control,22
#98810,975,2137,control,treated,21
#97509,15,1244,treated,control,16
#91964,244,1429,control,control,17
#91236,740,1942,treated,control,19
#94212,154,1352,treated,treated,21
#97869,846,2080,treated,treated,23
#98728,851,2087,control,treated,24
#97569,18,1255,control,treated,21
#98305,1009,2181,control,treated,22
#90934,847,2005,control,treated,22
#97666,1056,2243,control,control,17
#97278,821,1984,control,control,15
#93713,382,1586,treated,treated,24
#92934,223,1415,control,control,15
#95318,633,1829,control,treated,22
#90965,203,1400,control,control,16
#91545,570,1748,treated,treated,24
#97557,923,2168,treated,control,20
#99619,374,1536,control,control,24
#92867,628,1857,treated,treated,21
#93193,1004,2191,treated,treated,16
#91567,998,2158,control,treated,17
#98019,82,1234,treated,control,21
#96802,576,1765,control,treated,24
#98356,1001,2166,control,control,16
#93161,286,1478,control,treated,17
#91913,650,1865,control,treated,16
#91146,974,2131,control,treated,15
#93356,794,2018,treated,treated,17
#97009,346,1556,control,treated,15
#93962,108,1298,treated,control,18
#93915,492,1646,control,control,15
#96938,453,1615,control,treated,19
#98746,598,1750,control,treated,20
#94756,522,1760,control,control,24
#90922,403,1556,treated,treated,17
#90253,455,1617,control,treated,15
#94545,401,1561,treated,treated,22
#96546,496,1702,treated,control,23
#93886,1090,2274,control,treated,15
#90875,641,1862,control,control,16
#96659,870,2055,control,control,16
#97605,627,1848,control,control,20
#93458,1029,2220,treated,treated,19
#99029,142,1364,treated,control,17
#94754,656,1877,control,treated,20
#97148,278,1518,treated,control,16
#97470,87,1314,treated,control,20
#92181,111,1318,control,treated,22
#93197,13,1223,treated,control,19
#97627,953,2166,control,control,20
#97485,129,1322,treated,control,17
#92709,993,2199,control,treated,23
#94202,1073,2303,control,control,18
#94373,494,1649,control,control,24
#92768,793,1995,treated,treated,24
#94627,980,2143,control,control,18
#90070,14,1215,control,control,15
#98930,487,1667,control,control,18
#95979,101,1296,control,treated,19
#92934,6,1168,control,control,15
#96726,537,1742,treated,control,20
#96398,537,1746,control,treated,21
#97028,492,1647,treated,control,15
#92438,480,1692,treated,control,17
#96591,106,1284,control,control,17
#97024,831,2053,control,treated,24
#90848,954,2200,control,treated,17
#90012,205,1358,control,treated,16
#94203,170,1396,control,treated,21
#94855,636,1809,treated,treated,18
#90907,158,1390,treated,treated,24
#91635,549,1754,treated,control,16
#91077,457,1700,control,treated,16
#90163,983,2142,control,control,18
#94103,122,1325,treated,treated,23
#91254,1063,2265,control,control,22
#92164,842,2001,treated,treated,16
#99005,965,2200,treated,treated,17
#93253,139,1368,treated,treated,16
#92088,966,2149,treated,control,21
#91201,769,1995,control,treated,23
#99631,399,1584,treated,treated,15
#98021,1052,2237,control,treated,24
#94399,190,1429,treated,treated,21
#95835,747,1944,control,treated,21
#90016,69,1282,treated,treated,21
#94092,749,1931,treated,control,17
#90786,155,1381,control,control,18
#95579,596,1779,treated,control,23
#94436,283,1504,control,control,23
#96276,133,1330,control,treated,15
#98832,111,1329,treated,control,15
#99179,854,2048,treated,control,19
#98959,569,1805,control,treated,16
#95558,949,2100,treated,treated,24
#95219,89,1259,control,control,20
#95138,416,1633,control,control,18
#90148,143,1382,control,treated,16
#91857,93,1340,treated,treated,24
#95142,247,1477,control,treated,23
#95806,803,2018,control,treated,17
#96760,144,1312,treated,control,23
#99911,697,1946,control,control,19
#98314,26,1203,treated,control,23
#98421,130,1321,control,control,20
#99625,754,1980,control,treated,16
#98744,393,1560,treated,treated,21
#94884,562,1757,control,treated,15
#90428,159,1386,control,treated,24
#95617,258,1418,control,treated,16
#98112,323,1547,treated,treated,22
#93151,145,1344,control,treated,17
#98005,598,1815,treated,treated,24
#99722,977,2199,control,control,18
#91656,860,2053,treated,treated,23
#90546,405,1618,control,treated,20
#94680,213,1394,treated,control,22
#90238,543,1751,treated,control,23
#95328,437,1621,treated,control,16
#91466,633,1832,control,treated,16
#90445,910,2064,treated,treated,19
#99544,982,2177,treated,treated,17
#91086,1055,2303,control,treated,24
#91451,557,1755,treated,treated,23
#94256,15,1172,treated,control,21
#90363,228,1469,control,control,15
#92245,876,2095,control,treated,19
#98372,1089,2335,treated,control,23
#98650,53,1218,treated,control,15
#97039,931,2117,control,control,17
#96129,708,1923,control,treated,24
#91793,624,1839,control,treated,15
#97961,920,2128,control,treated,23
#92099,649,1799,control,control,15
#91275,69,1259,treated,control,19
#93305,58,1215,treated,control,24
#96858,303,1475,treated,treated,24
