Specimen.ID,born,died,treatment,diet,weight
#90079,40,1245,control,treated,23
#93124,574,1779,control,treated,18
#93594,336,1576,treated,treated,16
#95104,895,2085,control,control,22
#99113,1050,2221,treated,control,23
#95358,591,1754,control,treated,19
#94646,272,1503,treated,control,20
#98980,38,1236,treated,control,17
#91251,745,1937,control,control,21
#99447,293,1490,control,control,22
#94917,711,1939,control,treated,22
#92454,727,1920,control,treated,16
#91615,707,1951,control,treated,21
#93567,1043,2233,control,treated,21
#93601,908,2157,treated,treated,22
#95622,122,1326,control,control,21
#94785,366,1528,treated,treated,24
#95497,635,1873,treated,treated,19
#97360,134,1338,control,control,22
#99854,632,1874,control,treated,23
#92804,766,1996,treated,control,23
#97150,540,1695,treated,control,22
#92243,1002,2234,treated,control,19
#98501,793,2014,treated,control,19
#90374,777,1987,treated,treated,23
#96837,274,1487,control,control,17
#96459,150,1378,control,treated,20
#97820,730,1946,control,control,16
#93120,1075,2302,control,control,15
#90374,608,1799,control,treated,19
#98937,57,1218,treated,control,17
#91287,1068,2248,treated,treated,15
#96744,131,1370,treated,control,21
#95322,629,1857,treated,control,15
#92522,455,1626,control,control,16
#92856,914,2143,treated,treated,20
#99827,234,1452,treated,treated,22
#98822,591,1765,control,treated,24
#92013,250,1422,treated,treated,24
#97623,413,1605,treated,control,22
#98526,172,1421,treated,treated,17
#95303,162,1352,treated,treated,19
#90226,445,1676,control,treated,24
#95523,191,1426,treated,treated,20
#99972,122,1316,control,treated,22
#93895,588,1802,control,control,17
#90217,296,1470,control,control,15
#95074,270,1422,control,control,23
#93536,142,1292,control,control,17
#90965,1041,2249,control,treated,23
#92334,506,1751,treated,control,15
#95128,865,2103,treated,treated,21
#96517,137,1319,treated,control,18
#91994,1023,2204,treated,control,21
#95806,1074,2282,control,control,17
#92651,337,1494,control,treated,16
#92514,101,1311,treated,treated,18
#98501,534,1696,control,control,21
#91575,150,1326,treated,control,17
#99646,907,2133,control,control,18
#92398,736,1914,treated,treated,23
#96905,866,2050,control,treated,24
#91218,185,1389,treated,treated,17
#96846,546,1749,control,treated,23
#90078,76,1265,treated,treated,23
#96060,1058,2227,control,control,15
#98526,371,1574,treated,control,23
#94942,1077,2237,control,treated,19
#97644,585,1759,treated,treated,23
#92076,115,1321,treated,treated,24
#92872,465,1666,treated,treated,24
#94341,435,1645,treated,control,15
#90260,773,2008,treated,control,20
#94598,308,1530,treated,treated,24
#97158,469,1665,control,treated,24
#96576,57,1287,treated,control,16
#91796,918,2120,treated,control,21
#99362,158,1406,treated,treated,16
#94886,25,1194,treated,control,22
#96892,642,1837,treated,control,19
#92771,474,1695,control,control,16
#92514,196,1425,control,control,18
#93655,69,1248,treated,control,20
#97779,802,1989,treated,treated,22
#95663,318,1493,treated,control,17
#99618,21,1235,control,treated,20
#91175,532,1691,control,treated,15
#96621,447,1651,treated,control,21
#98858,237,1459,treated,control,21
#95279,617,1785,control,control,17
#92852,226,1385,treated,control,18
#96366,206,1394,treated,treated,22
#93929,796,2014,control,control,18
#98952,608,1769,control,treated,21
#93746,1083,2242,control,treated,17
#90951,772,1971,control,treated,22
#99081,1059,2230,control,control,23
#92509,682,1908,treated,control,19
#94758,670,1912,treated,treated,20
#95533,648,1888,control,treated,24
#96926,709,1862,control,control,21
#97863,724,1908,treated,control,15
#98287,663,1856,control,control,17
#90733,87,1329,treated,control,16
#96406,429,1667,control,treated,24
#91308,243,1447,control,treated,20
#90794,422,1633,control,treated,21
#90104,28,1206,control,treated,19
#92402,1053,2265,treated,control,20
#92935,724,1958,control,treated,23
#93012,983,2165,control,treated,24
#97958,47,1258,control,control,18
#90962,708,1919,control,control,17
#91713,47,1289,treated,control,19
#92561,93,1333,treated,treated,23
#96624,977,2136,control,treated,22
#90185,732,1948,treated,treated,20
#95376,403,1635,treated,treated,18
#99068,383,1631,control,treated,23
#95311,588,1782,treated,control,20
#98949,946,2183,treated,treated,20
#90507,992,2234,treated,control,15
#92466,547,1733,treated,treated,24
#90620,805,1963,treated,treated,18
#97376,1046,2283,treated,treated,19
#92558,99,1327,control,treated,17
#99313,562,1779,control,control,21
#99027,399,1572,treated,control,19
#91667,662,1883,treated,treated,21
#92313,393,1589,control,treated,16
#94585,637,1795,control,control,19
#91162,312,1540,treated,treated,15
#90207,687,1905,treated,control,19
#97446,325,1553,control,control,23
#99639,628,1856,treated,treated,22
#95224,852,2066,treated,control,16
#93810,342,1496,treated,control,24
#96262,1091,2243,treated,control,18
#98890,774,2015,treated,control,16
#91287,100,1317,treated,control,19
#92071,1044,2241,treated,control,19
#99934,359,1562,treated,treated,21
#98372,1019,2211,control,treated,20
#95947,885,2087,control,treated,17
#99095,670,1905,treated,treated,20
#93156,237,1396,control,treated,23
#99952,605,1814,control,control,15
#91310,383,1632,control,control,22
#97765,737,1965,treated,control,23
#99252,477,1649,treated,treated,15
#93245,531,1740,control,treated,23
#98686,588,1769,control,control,18
#91024,145,1363,treated,treated,18
#95788,839,2034,control,control,16
#95566,703,1861,treated,control,17
#96652,70,1248,control,control,20
#95779,773,1987,treated,treated,23
#96477,220,1381,treated,treated,15
#92660,805,2017,treated,treated,23
#97157,781,1965,treated,treated,16
#94364,738,1936,control,control,17
#95868,422,1614,control,treated,21
#94158,240,1489,control,treated,17
#99729,826,2048,control,control,22
#92755,199,1373,control,treated,20
#92873,139,1373,treated,treated,24
#98594,164,1344,control,control,17
#93106,444,1679,control,treated,24
#99715,1049,2212,treated,treated,15
#92592,1027,2264,treated,control,17
#97754,682,1908,control,control,22
#95080,175,1363,control,control,24
#96408,380,1581,treated,treated,18
#94947,905,2095,treated,treated,22
#98647,576,1761,control,treated,20
#96498,169,1360,control,treated,18
#90402,799,1978,control,treated,20
#96409,814,1977,treated,treated,20
#94519,15,1228,treated,treated,21
#95275,555,1754,control,control,23
#94275,697,1874,treated,treated,16
#90814,1016,2188,treated,control,18
#91033,519,1731,treated,treated,22
#91904,30,1208,control,treated,19
#91046,357,1516,treated,treated,19
#93921,1006,2178,treated,control,21
#98032,41,1192,treated,treated,16
#94877,939,2140,control,control,23
#97446,14,1210,treated,treated,18
#97426,1041,2233,control,control,15
#96034,89,1301,control,treated,15
#90328,373,1565,control,control,18
#93661,560,1764,control,control,17
#98400,486,1718,treated,control,24
#99185,693,1911,control,control,18
#96112,856,2012,control,control,24
#94943,942,2146,control,treated,24
#93221,331,1529,treated,control,15
#93252,1051,2218,treated,treated,20
#96820,84,1285,control,treated,17
#92373,900,2080,treated,control,18
#95750,437,1655,control,control,21
#99525,940,2096,treated,control,23
#94996,660,1896,control,control,21
#95407,405,1615,control,control,22
#91921,537,1729,control,control,15
#93324,838,2061,treated,control,24
#97097,805,1998,control,control,24
#95736,395,1635,treated,treated,21
#93179,330,1494,treated,control,21
#91456,308,1553,treated,treated,16
#96398,66,1281,control,control,22
#99549,1091,2302,treated,control,16
#91969,723,1910,treated,treated,17
#97457,202,1411,treated,control,22
#99482,632,1846,treated,control,22
#99227,781,1964,treated,treated,16
#98121,883,2050,control,control,21
#96931,459,1644,treated,treated,21
#94618,497,1650,control,control,19
#94941,672,1895,control,treated,21
#91320,499,1737,treated,control,24
#96918,1029,2198,treated,treated,17
#97476,91,1259,control,control,19
#98108,840,2073,control,control,23
#92110,664,1817,control,control,19
#91074,16,1265,treated,treated,18
#90200,879,2055,control,control,17
#99889,975,2195,control,treated,17
#90172,346,1545,control,treated,18
#94062,867,2054,control,treated,16
#98476,80,1230,control,treated,21
#92869,357,1592,treated,treated,19
#90618,756,1923,treated,treated,19
#99759,504,1743,treated,treated,15
#95962,372,1590,control,treated,22
#90755,683,1871,control,treated,22
#99404,587,1798,treated,treated,18
#92919,602,1792,treated,control,17
#90800,924,2172,treated,treated,21
#93550,179,1344,treated,treated,17
#93694,1015,2228,control,control,20
#98802,640,1818,treated,control,18
#92834,464,1620,treated,control,16
#98542,633,1844,treated,treated,22
#95841,152,1385,control,treated,19
#96210,924,2157,treated,control,16
#97113,348,1575,control,control,16
#91458,718,1936,control,treated,19
#98543,447,1640,treated,treated,24
#99932,312,1469,control,control,21
#95706,952,2163,control,treated,19
#98867,775,2016,control,control,15
#92151,768,1957,control,treated,24
#95177,260,1413,control,control,21
#97240,966,2145,treated,treated,22
#97232,451,1680,treated,control,21
#90954,673,1838,control,control,24
#92146,437,1597,treated,treated,20
#96962,942,2120,control,control,21
#96036,172,1338,treated,control,20
#92989,681,1924,treated,treated,16
#99631,114,1313,treated,control,20
#91748,1040,2231,treated,control,18
#91832,126,1294,treated,control,16
#90614,735,1967,treated,treated,20
#94101,157,1314,treated,treated,21
