Specimen.ID,born,died,treatment,diet,weight
#96203,143,1340,treated,control,15
#97275,331,1502,treated,control,15
#99307,309,1477,control,control,23
#94107,632,1789,control,control,21
#97616,308,1526,treated,control,24
#96417,17,1260,control,control,17
#90915,675,1908,control,treated,19
#95422,363,1526,treated,treated,16
#99233,1034,2197,treated,treated,20
#93148,925,2137,control,control,24
#90569,282,1475,control,treated,22
#98636,286,1530,control,treated,19
#99118,115,1312,treated,control,17
#99602,104,1331,control,control,22
#92086,524,1763,control,treated,21
#91016,410,1591,treated,control,16
#99715,641,1806,treated,treated,22
#97006,820,1979,control,treated,17
#91490,637,1788,treated,treated,18
#97911,196,1406,treated,treated,15
#99028,295,1502,control,control,17
#97725,893,2139,control,control,24
#98837,317,1565,control,control,16
#96104,118,1287,treated,control,23
#98934,779,2020,treated,control,23
#96765,627,1792,treated,treated,16
#99695,543,1707,control,control,21
#97466,463,1690,treated,treated,16
#95959,822,1993,control,treated,17
#95596,805,2002,control,control,23
#97064,92,1330,treated,control,18
#90649,499,1720,control,control,18
#93482,784,1976,treated,treated,20
#93316,970,2182,treated,treated,19
#91649,61,1277,treated,control,20
#98268,858,2029,treated,treated,22
#95785,921,2114,treated,control,15
#99662,989,2181,treated,treated,18
#91720,794,2019,treated,control,23
#95119,864,2084,control,control,23
#92608,935,2160,control,control,21
#94511,249,1402,control,control,21
#94616,601,1788,control,control,22
#90034,1004,2193,control,control,17
#94036,664,1842,treated,control,22
#90691,897,2118,treated,treated,20
#98405,124,1369,treated,control,16
#90926,103,1296,control,control,24
#96462,457,1704,control,control,21
#92163,77,1324,control,control,15
#92248,490,1659,control,control,23
#96231,198,1397,treated,control,16
#94635,483,1689,control,control,17
#95658,224,1438,treated,treated,23
#90794,740,1981,treated,treated,15
#97675,992,2164,control,control,15
#92304,582,1809,control,control,18
#93144,160,1327,treated,treated,22
#99404,420,1653,treated,treated,23
#96287,590,1807,control,treated,19
#97962,523,1748,control,control,19
#92438,1029,2248,control,treated,21
#92389,543,1732,control,treated,16
#98080,557,1788,control,treated,23
#93544,212,1374,control,treated,23
#93843,1023,2270,treated,control,24
#93080,764,1942,control,treated,19
#90339,485,1678,control,control,21
