Specimen.ID,born,died,treatment,diet,weight
#96197,331,1508,control,control,17
#91475,359,1510,treated,treated,19
#98897,148,1392,control,control,19
#98453,443,1618,treated,control,19
#99981,830,2061,control,control,15
#94218,659,1878,control,control,21
#92495,853,2055,control,control,15
#98492,231,1385,control,control,22
#93580,537,1708,control,treated,24
#94620,666,1861,treated,treated,17
#96767,863,2041,control,control,21
#99724,40,1214,treated,treated,17
#99635,396,1606,control,treated,16
#91229,625,1815,treated,treated,23
#95251,177,1372,control,control,23
#96645,238,1487,treated,control,24
#93969,339,1515,treated,control,17
#91910,286,1443,treated,treated,23
#93292,18,1200,control,control,16
#92458,415,1615,treated,control,15
#95294,375,1587,control,treated,17
#96757,319,1561,control,treated,19
#99156,807,2025,treated,control,20
#95508,853,2038,control,control,17
#91845,278,1482,control,control,24
#95715,227,1418,treated,control,22
#92484,309,1466,treated,control,15
#98640,392,1611,treated,treated,18
#92395,840,2087,control,treated,21
#91954,952,2188,control,treated,16
#93621,1037,2242,control,treated,21
#94410,781,1956,treated,control,21
#93391,485,1635,control,treated,20
#97912,39,1246,treated,control,18
#94059,327,1526,treated,treated,16
#94433,335,1524,control,control,23
#90996,366,1526,control,control,18
#98054,704,1947,control,treated,15
#97258,904,2110,control,control,19
#93340,896,2079,control,control,21
#94714,53,1261,control,control,19
#90228,812,2041,control,treated,23
#91057,1067,2263,treated,control,19
#92854,332,1536,control,control,17
#91189,272,1508,treated,treated,22
#93491,55,1260,treated,control,18
#93588,128,1283,control,treated,17
#98371,143,1299,treated,treated,18
#90942,379,1605,treated,control,19
#99176,714,1942,treated,treated,15
#95179,116,1272,control,control,24
#98854,1094,2262,treated,treated,15
#99461,1040,2283,treated,treated,20
#90863,566,1749,control,control,24
#98895,990,2227,treated,treated,22
#95150,275,1474,control,control,23
#92666,626,1833,control,treated,16
#91750,711,1885,control,treated,21
#92658,238,1427,control,control,23
#98342,1082,2325,control,control,21
#98117,409,1560,treated,treated,15
#97123,388,1568,control,treated,21
#92987,560,1763,control,treated,20
#91531,197,1391,treated,treated,22
#99677,773,1978,control,control,18
#91359,525,1748,control,control,19
#97029,462,1633,control,control,21
#96317,267,1472,treated,control,17
#98261,547,1715,treated,control,19
#93080,662,1888,control,treated,19
#91872,266,1491,treated,control,15
#93603,819,2043,treated,treated,22
#91403,448,1666,treated,control,20
#93531,242,1459,treated,treated,15
#96068,167,1327,treated,control,24
#96746,286,1443,control,treated,22
#99799,447,1600,treated,control,23
#93810,546,1733,treated,control,17
#94333,815,2037,treated,treated,23
#98470,52,1244,treated,control,17
#91278,40,1260,treated,treated,20
#92528,325,1556,control,treated,20
#95874,611,1793,control,treated,23
#91450,836,2041,control,treated,18
#90355,123,1365,treated,treated,24
#90847,96,1335,control,treated,22
#96661,87,1240,control,control,20
#95032,965,2147,control,treated,22
#97003,445,1675,control,control,15
#98626,744,1969,control,control,19
#93545,892,2103,treated,control,15
#97955,347,1524,treated,control,24
#91517,1083,2284,treated,control,16
#91015,1028,2260,treated,control,18
#95756,289,1497,control,treated,21
#97568,152,1377,control,control,20
#98813,578,1732,treated,control,18
#98652,318,1482,control,control,17
#92965,899,2057,treated,control,17
#96541,289,1485,control,control,20
#99999,607,1849,treated,treated,16
#92448,809,1986,treated,control,17
#93070,403,1562,control,control,21
#92265,611,1851,control,treated,17
#95634,445,1687,treated,control,18
#90899,826,2066,treated,control,20
#97552,511,1743,control,treated,17
#98324,565,1778,control,treated,17
#93713,212,1376,treated,control,18
#98385,574,1733,treated,treated,18
#91398,406,1556,treated,control,21
#93763,17,1169,control,treated,22
#98605,831,1993,treated,treated,16
#92257,170,1403,control,treated,23
#90105,184,1433,control,control,16
#94815,503,1733,control,control,15
#92304,762,1963,control,control,16
#94728,610,1763,control,control,17
#98360,146,1312,treated,control,18
#99715,566,1805,treated,control,21
#99800,550,1765,treated,control,24
#95220,67,1289,control,control,21
#99693,924,2110,treated,control,21
#90281,506,1712,treated,treated,21
#98359,1020,2171,control,control,20
#98674,676,1843,control,treated,15
#96644,73,1249,control,control,19
#99252,749,1931,control,treated,24
#91852,229,1414,control,control,20
#93917,391,1597,treated,treated,15
#93754,43,1285,control,treated,20
#94056,423,1584,control,treated,21
#96742,473,1722,treated,treated,22
#99884,780,2016,control,treated,22
#98150,190,1432,control,treated,22
#97421,511,1702,treated,control,20
#97926,956,2192,treated,treated,24
#90986,879,2035,control,treated,21
#91605,754,2001,treated,control,21
#92152,355,1580,treated,control,18
#96445,47,1237,control,control,23
#92361,535,1689,control,control,16
#96368,369,1606,control,control,17
#90316,227,1432,treated,treated,21
#92687,732,1904,treated,treated,18
#92312,429,1640,control,treated,17
#99012,470,1666,control,control,20
#96203,272,1462,control,treated,18
#92704,555,1766,treated,control,15
#92073,887,2122,control,treated,20
#97920,40,1288,control,control,23
#90912,864,2066,control,control,18
#91626,252,1464,control,treated,19
#98781,881,2041,control,treated,23
#97710,249,1427,control,control,16
#96290,1080,2247,treated,control,22
#93270,742,1898,control,control,20
#94827,465,1699,treated,treated,16
#92759,319,1566,treated,treated,21
#98951,1064,2247,treated,treated,20
#92656,481,1718,treated,control,22
#93244,312,1500,treated,treated,23
#98863,599,1785,treated,treated,16
#93735,80,1276,treated,control,15
#95706,314,1560,control,treated,21
#90273,181,1406,control,treated,22
#96451,233,1421,control,treated,20
#92155,234,1455,treated,treated,23
#90537,145,1373,treated,treated,19
#90762,19,1222,control,treated,23
#95155,874,2058,control,treated,18
#97692,132,1330,treated,treated,20
#98508,285,1491,treated,treated,17
#94760,393,1633,treated,control,23
#93098,26,1187,control,treated,22
#91207,359,1520,treated,control,17
#90636,949,2176,control,control,21
#93547,937,2161,control,control,20
#93318,937,2128,treated,control,23
#93133,571,1758,treated,treated,20
#94874,726,1898,control,control,23
#93162,858,2051,treated,treated,23
#93366,348,1557,treated,treated,22
#94257,188,1340,treated,treated,24
#97663,90,1248,control,treated,16
#92025,966,2117,control,control,22
#95014,407,1571,treated,treated,24
#95476,664,1897,treated,treated,22
#90982,573,1783,control,control,17
#92546,728,1919,control,control,18
#93608,539,1768,treated,treated,20
#94736,1068,2266,treated,treated,24
#94257,377,1566,treated,control,19
#99461,293,1530,control,treated,21
#93188,682,1835,control,control,20
#94389,317,1566,control,control,24
#92398,956,2109,treated,control,24
#97251,186,1367,control,treated,24
#96011,408,1652,control,treated,15
#92768,148,1346,treated,control,22
#92120,580,1737,treated,treated,22
#99954,634,1855,treated,control,23
#91000,987,2169,treated,treated,23
#90092,707,1935,control,treated,18
#97962,532,1753,treated,control,16
#92222,535,1688,control,treated,24
#93816,384,1557,control,treated,22
#94359,1033,2227,treated,treated,22
#99009,702,1926,treated,control,21
#99013,1004,2252,treated,control,22
#92863,973,2200,control,treated,24
#99767,730,1972,control,treated,22
#92984,826,1989,control,treated,15
#91621,211,1453,control,treated,21
#99094,525,1687,treated,treated,20
#98725,944,2165,treated,treated,24
#96343,317,1473,control,control,24
#99409,578,1762,control,control,21
#96620,320,1564,treated,control,15
#95548,378,1582,control,control,17
#94091,149,1311,control,control,20
#92221,1086,2305,control,control,23
#90318,977,2219,control,treated,18
