Specimen.ID,born,died,treatment,diet,weight
#91234,620,1796,treated,control,16
#95837,902,2108,control,treated,18
#99874,327,1485,treated,control,15
#93381,565,1756,treated,treated,19
#99715,150,1392,control,treated,19
#99909,90,1242,control,treated,24
#96997,142,1297,control,treated,18
#94656,212,1377,control,control,20
#98816,368,1608,control,control,16
#99075,252,1470,treated,treated,20
#94473,759,1963,treated,treated,15
#95424,1033,2198,treated,control,23
#90079,501,1742,control,treated,23
#93714,1039,2273,treated,control,20
#91209,185,1410,control,control,18
#98104,638,1791,control,treated,24
#92667,1052,2227,treated,control,17
#97575,508,1683,treated,control,23
#92038,880,2078,treated,control,20
#95992,596,1827,treated,control,24
#98189,1,1157,control,control,18
#95823,807,1982,treated,control,23
#94416,325,1548,treated,treated,22
#95950,938,2160,control,control,19
#94160,814,2000,treated,treated,18
#96012,672,1847,control,treated,21
#99979,1025,2247,control,treated,20
#97634,315,1536,control,treated,22
#93378,630,1789,control,control,19
#97784,104,1305,treated,treated,24
#94180,369,1574,control,control,22
#95736,892,2119,treated,treated,21
#98823,286,1439,control,treated,24
#94457,759,1956,treated,control,15
#93632,1025,2242,treated,control,16
#91516,934,2176,control,control,21
#97094,922,2099,control,treated,22
#91937,337,1522,control,treated,15
#98712,55,1304,treated,treated,17
#98895,517,1728,control,treated,24
#98468,1066,2219,treated,control,21
#97572,572,1744,treated,treated,24
#90372,877,2037,treated,control,19
#90030,31,1255,control,treated,21
#92036,436,1627,treated,control,24
#91595,797,2010,treated,treated,16
#99302,394,1598,control,treated,17
#92570,387,1539,control,treated,22
#97523,176,1376,treated,treated,17
#94220,1062,2245,treated,control,18
#90808,461,1637,treated,control,22
#95528,111,1334,treated,control,17
#91793,761,2007,treated,treated,23
#97684,428,1636,control,treated,22
#99460,636,1822,control,control,16
#99911,868,2024,treated,control,24
#97359,368,1525,treated,control,22
#95677,113,1271,treated,control,23
#92128,892,2115,control,treated,19
#94825,158,1402,treated,treated,16
#90205,243,1397,control,control,21
#96391,854,2047,control,control,23
#92032,520,1727,treated,control,23
#99106,575,1728,treated,control,20
#94726,768,1974,treated,treated,18
#99175,789,1992,control,control,23
#93677,245,1464,control,control,20
#93303,461,1614,control,control,22
#95386,301,1501,control,treated,20
#96430,275,1511,control,control,16
#96034,339,1500,treated,treated,23
#98671,448,1695,control,control,21
#99632,470,1652,control,control,22
#96584,300,1530,treated,control,21
#96144,1081,2266,treated,control,17
#97531,1070,2232,treated,treated,24
#92771,725,1916,control,treated,22
#95896,383,1577,control,control,21
#92217,774,2005,treated,control,15
