Specimen.ID,born,died,treatment,diet,weight
#91083,415,1610,control,treated,18
#94216,365,1537,treated,control,17
#93869,403,1637,control,control,21
#99431,935,2131,treated,treated,17
#92992,158,1327,control,control,19
#96686,480,1670,treated,control,19
#98550,1017,2224,treated,treated,15
#92044,426,1604,treated,treated,17
#96128,52,1237,treated,treated,15
#93855,363,1568,control,control,20
#95154,620,1852,control,control,18
#94048,560,1780,control,treated,20
#92592,222,1447,treated,treated,15
#93164,32,1186,treated,control,23
#95529,1094,2274,treated,control,22
#94648,635,1876,treated,control,20
#94616,577,1769,treated,treated,19
#94663,586,1823,control,treated,16
#97376,156,1320,treated,treated,15
#93649,85,1279,treated,control,18
#98377,948,2102,control,treated,17
#91142,625,1809,treated,treated,23
#99912,425,1620,treated,treated,23
#93688,505,1705,control,treated,24
#94915,1055,2263,control,control,16
#93392,391,1619,control,treated,19
#91416,674,1864,control,control,23
#91299,200,1388,treated,treated,22
#93706,415,1643,control,control,22
#94097,857,2029,control,treated,22
#97762,688,1845,control,control,23
#94670,220,1403,treated,control,21
#91977,870,2046,treated,treated,16
#99028,435,1594,control,treated,23
#94510,926,2145,treated,control,24
#90446,364,1575,treated,treated,16
#96049,886,2135,control,treated,21
#91578,870,2079,treated,control,16
#91142,220,1433,treated,control,23
#96483,913,2127,control,control,24
#91064,613,1791,control,control,23
#91668,617,1855,control,control,24
#96792,842,2035,treated,control,23
#90327,174,1379,control,control,20
#92425,391,1562,treated,treated,17
#91025,68,1255,control,control,16
#97203,673,1921,control,control,18
#99157,257,1492,control,treated,16
#96180,137,1301,control,control,15
#90693,224,1417,treated,control,22
#93572,883,2091,treated,treated,17
#92943,742,1974,control,treated,17
#97477,118,1276,control,control,16
#99513,611,1782,treated,control,23
#97226,1026,2180,treated,control,16
#92427,229,1444,treated,control,24
#93081,785,1999,treated,treated,16
#99196,999,2220,control,treated,23
#95904,1093,2262,control,treated,19
#93379,85,1301,treated,control,23
#91946,937,2162,treated,control,20
#98575,907,2071,control,control,18
#94524,47,1197,treated,control,24
#95548,752,1967,control,control,16
#97188,127,1350,control,treated,23
#98113,582,1755,treated,control,17
#95155,939,2110,control,control,23
#91634,436,1661,treated,treated,19
#92076,884,2080,treated,treated,17
#94329,104,1334,treated,treated,22
#98803,66,1251,control,control,19
#95933,246,1459,treated,treated,18
#91887,403,1650,control,treated,19
#92722,246,1431,treated,treated,24
#91113,718,1934,control,control,24
#96522,786,1941,control,treated,24
#93343,386,1614,treated,treated,23
#99074,572,1732,control,treated,21
#95273,1057,2303,treated,treated,17
#97678,402,1625,treated,treated,18
#91333,184,1334,treated,control,15
#91370,773,1927,control,control,21
#92219,171,1385,treated,treated,19
#93203,500,1668,treated,treated,15
#94591,176,1367,treated,control,15
#90624,995,2176,control,treated,15
#96404,712,1960,control,control,20
#90395,512,1677,treated,control,18
#93885,135,1303,control,control,17
#94434,1029,2258,control,control,17
#95822,118,1338,treated,control,18
#98740,448,1600,control,treated,19
#93794,290,1521,treated,control,24
#96545,455,1632,treated,control,18
#95422,146,1389,treated,control,15
#99071,943,2136,control,control,23
#99794,791,2008,control,control,21
#91805,697,1882,control,control,21
#97120,486,1702,treated,treated,18
#99249,87,1302,control,control,22
#99422,999,2240,treated,control,22
#92921,1040,2218,control,treated,23
#94922,327,1482,control,treated,20
#91732,1054,2270,control,treated,16
#95846,139,1327,control,control,21
#90110,67,1282,control,control,15
#93587,510,1689,control,control,16
#94064,764,1958,control,control,22
#90323,627,1832,treated,control,21
#95035,381,1625,treated,control,23
#98851,818,2031,control,control,19
