Specimen.ID,born,died,treatment,diet,weight
#92601,661,1844,control,treated,18
#96376,831,2032,control,control,19
#93971,491,1650,control,treated,21
#93451,123,1345,control,control,18
#96869,806,2007,control,treated,16
#98356,965,2184,treated,control,22
#99470,815,2028,treated,treated,15
#95873,234,1460,control,control,17
#98407,538,1746,treated,control,19
#97380,1026,2188,control,treated,18
#96928,181,1416,control,control,22
#94111,871,2085,control,control,17
#98767,294,1464,treated,treated,21
#97858,34,1278,control,treated,22
#95940,961,2147,control,treated,21
#90706,662,1873,control,treated,21
#91950,93,1264,treated,control,17
#91939,319,1478,treated,treated,19
#90677,881,2048,treated,control,20
#91941,706,1911,treated,control,17
#97627,438,1607,treated,treated,21
#91543,767,1951,control,treated,16
#91556,973,2158,control,treated,17
#99575,374,1539,control,treated,23
#99095,965,2154,control,control,23
#96171,850,2015,treated,treated,16
#93345,600,1805,control,treated,17
#94615,404,1601,control,treated,18
#92815,444,1634,treated,control,24
#98662,125,1370,treated,control,19
#98977,548,1708,control,control,15
#94279,75,1246,treated,control,16
#92814,333,1529,treated,treated,23
#99899,1051,2223,control,control,17
#97635,2,1180,control,control,22
#99322,802,1973,treated,control,15
#93032,641,1870,control,control,20
#96850,1025,2230,treated,control,22
#95284,754,1944,treated,treated,18
#95184,692,1933,control,control,23
#98116,263,1455,treated,treated,23
#98275,609,1833,control,treated,15
#96935,414,1641,control,treated,21
#93225,650,1823,treated,control,22
#92993,372,1612,control,control,22
#97230,729,1881,treated,control,15
#90377,869,2059,control,control,24
#93895,657,1846,control,control,21
#94074,977,2146,control,treated,23
#90987,742,1922,control,treated,24
#98615,563,1736,treated,control,23
#93146,1026,2255,control,control,17
#96085,80,1307,control,control,22
#98187,1059,2227,control,treated,19
#92138,487,1736,control,treated,17
#95168,141,1357,control,treated,20
#95594,743,1973,control,control,20
#96184,137,1303,control,treated,15
#93040,970,2143,control,control,21
#90676,958,2129,treated,control,19
#92841,889,2077,control,treated,21
#90527,191,1360,treated,treated,19
#96360,834,2057,control,treated,20
#95713,902,2078,treated,treated,21
#96393,35,1232,control,control,17
#92065,1058,2301,treated,control,20
#95161,231,1405,treated,control,16
#93421,17,1225,treated,treated,17
#97102,297,1452,control,control,22
#90031,391,1548,treated,control,24
#93371,644,1868,treated,treated,16
#91239,850,2020,control,treated,18
#94860,885,2105,treated,treated,21
#93072,1067,2230,control,control,18
#97380,275,1433,control,treated,16
#90725,1037,2211,treated,control,15
#92178,446,1648,control,control,23
#94279,187,1382,treated,control,17
#92404,695,1894,control,control,22
#91099,218,1411,treated,treated,22
#93227,343,1505,control,treated,23
#91330,714,1910,treated,treated,21
#96837,609,1780,treated,control,21
#94792,301,1514,control,control,16
#95245,505,1735,control,control,16
#90037,740,1890,control,control,23
#93157,21,1236,treated,treated,20
#99025,321,1514,control,treated,23
#99830,515,1693,treated,treated,23
#98082,1049,2206,treated,control,22
#98961,188,1371,control,control,15
#99985,88,1252,treated,treated,24
#91152,503,1707,control,treated,15
#94109,922,2085,treated,control,19
#99432,838,2019,control,treated,20
#92946,269,1486,treated,treated,20
#97022,901,2085,treated,treated,23
#93799,257,1416,treated,treated,21
#94348,752,1940,control,treated,20
#97171,468,1646,treated,treated,18
#90784,386,1565,treated,control,24
#97500,1071,2236,control,control,17
#99189,638,1882,treated,treated,15
#99518,646,1805,control,treated,17
#95552,842,2028,treated,control,23
#94990,703,1888,control,treated,20
#93240,188,1348,treated,treated,23
#90738,693,1929,control,control,23
#96183,689,1872,treated,treated,21
#90011,917,2071,treated,treated,21
#93303,479,1673,control,control,17
#94791,770,2001,control,treated,22
#95667,1044,2255,treated,treated,22
#91617,1017,2244,control,control,23
#99903,159,1391,treated,control,18
#93752,588,1813,treated,treated,21
#92910,371,1574,control,control,23
#97042,424,1580,treated,control,19
#95457,997,2225,control,treated,20
#98071,71,1288,treated,treated,21
#93907,1011,2256,treated,treated,17
#92788,974,2161,treated,treated,18
#92716,567,1778,control,control,21
#93945,326,1477,control,treated,15
#91571,957,2155,treated,treated,22
#91822,427,1577,treated,control,18
#99249,619,1776,control,treated,20
#99368,432,1586,control,control,22
#97676,1060,2252,treated,control,22
#95803,905,2127,control,control,21
#98760,299,1474,treated,treated,24
#91041,369,1569,control,treated,24
#93722,20,1196,control,control,16
#99387,756,1938,control,control,22
#90918,123,1294,control,control,22
#90836,267,1467,control,treated,23
#97004,1019,2181,control,control,21
#95641,840,2058,treated,treated,23
#98116,883,2102,control,treated,16
#95267,1021,2261,control,treated,15
#98231,920,2075,treated,control,15
#97204,352,1538,treated,treated,23
#93501,366,1522,control,treated,17
#96903,574,1728,treated,treated,23
#93439,861,2016,control,treated,24
#95032,706,1871,control,control,17
#98076,78,1279,treated,treated,15
#98061,115,1298,treated,treated,15
#93726,841,2007,treated,control,24
#92273,415,1662,treated,treated,19
#90230,853,2043,treated,treated,23
#91462,418,1618,control,treated,15
#98754,666,1872,control,treated,17
#91384,779,1948,control,treated,24
#96486,46,1243,treated,control,22
#95121,552,1747,treated,treated,15
#95999,770,1963,control,control,16
#91495,517,1734,control,control,24
#91268,772,1957,control,control,22
#96627,97,1312,control,treated,24
#93929,529,1770,treated,control,20
#94041,375,1537,treated,treated,23
#92294,57,1287,treated,control,15
#90963,613,1854,treated,control,18
#95523,501,1699,treated,control,23
#95061,890,2060,control,treated,21
#94747,21,1230,control,control,19
#90885,1035,2185,treated,control,16
#96330,626,1801,treated,control,16
#91451,893,2054,treated,treated,18
#93890,266,1501,treated,control,24
#90794,916,2143,control,treated,18
#95832,882,2051,treated,control,22
#94197,496,1700,control,treated,21
#92744,1055,2286,treated,control,18
#92878,65,1239,control,treated,24
#97694,896,2139,control,treated,18
#91576,321,1494,control,treated,24
#97960,779,2002,control,control,15
#96617,24,1249,control,treated,19
#97418,33,1266,treated,control,15
#95320,517,1751,treated,treated,15
#93999,748,1916,control,treated,19
#94614,891,2045,treated,control,19
#96617,250,1445,treated,treated,15
#93606,402,1584,treated,control,15
#95538,333,1579,control,control,23
#91928,130,1340,control,treated,24
#95945,513,1714,treated,treated,19
#97807,721,1955,treated,treated,16
#95298,496,1650,treated,control,18
#91368,375,1536,treated,control,15
#95294,805,2049,control,treated,19
#92892,559,1746,treated,control,18
#90664,107,1284,control,control,22
#93278,144,1378,treated,treated,22
#94162,962,2131,control,treated,19
#97901,87,1245,treated,treated,17
#90943,137,1354,treated,treated,23
#91943,1035,2235,treated,treated,21
#93637,583,1794,control,treated,20
#90119,660,1881,treated,treated,17
#94483,969,2195,treated,control,17
#95609,943,2178,treated,treated,19
#93258,268,1485,control,control,22
#96292,897,2054,control,control,15
#96344,584,1752,control,treated,22
#95789,1006,2224,treated,control,23
#90495,814,1976,control,control,23
#99397,859,2014,control,control,16
#98552,806,1968,treated,treated,16
#91465,948,2134,control,control,17
#99121,960,2173,treated,control,19
#99682,289,1439,control,control,18
#96163,661,1869,control,treated,21
#98734,791,2003,control,treated,24
#97832,612,1831,control,treated,22
#90081,212,1376,treated,control,22
#99844,159,1346,control,control,22
#98764,183,1413,control,treated,23
#97441,373,1554,control,treated,16
#94749,944,2120,treated,control,21
#91319,629,1871,treated,control,18
#98723,681,1890,treated,treated,22
#95176,201,1366,control,control,20
#94853,737,1972,control,treated,19
#97305,333,1541,control,treated,15
#96188,825,2033,control,control,19
#95132,715,1944,treated,control,24
#96715,904,2085,treated,control,22
#97386,104,1283,treated,control,23
#92699,789,1965,control,control,20
#93277,730,1970,control,control,19
#94186,136,1347,treated,control,24
#98988,62,1269,control,treated,20
#93587,6,1158,treated,treated,17
#99688,942,2172,control,treated,17
#96254,861,2037,control,treated,15
#91399,1022,2233,control,treated,16
#93242,774,1958,control,treated,19
#94559,559,1710,control,treated,22
#95539,649,1883,treated,treated,22
#93941,231,1431,control,control,18
#95199,155,1308,control,treated,22
#94733,141,1337,treated,control,16
#99351,718,1956,control,treated,24
#97097,43,1220,control,control,21
#93048,1034,2187,treated,control,17
#95287,892,2081,treated,treated,19
#93132,22,1209,control,control,17
#99608,383,1550,treated,treated,17
#92614,304,1549,control,treated,20
#99782,208,1358,control,treated,21
#93657,436,1646,treated,control,24
#94662,602,1849,treated,control,21
#97100,119,1292,treated,control,20
#90424,736,1931,treated,treated,16
#99281,1006,2215,treated,control,19
#93294,732,1961,control,control,15
#90688,864,2113,treated,control,19
#95338,762,1953,treated,treated,21
#97049,1068,2281,treated,treated,24
#95703,90,1275,treated,treated,15
#91742,300,1499,control,control,15
#93523,943,2099,control,control,20
#92019,730,1930,control,control,23
#92022,1053,2206,treated,treated,19
