Specimen.ID,born,died,treatment,diet,weight
#93790,994,2205,treated,treated,15
#91270,471,1697,treated,control,20
#99259,722,1899,control,control,24
#90928,903,2110,control,control,22
#99818,31,1223,treated,treated,21
#94568,115,1312,treated,treated,15
#96167,595,1838,control,treated,15
#91036,9,1246,treated,treated,19
#92334,1024,2193,control,treated,18
#93863,796,2021,control,treated,19
#97084,394,1634,treated,control,21
#96942,20,1196,control,control,18
#98745,704,1929,control,treated,16
#91866,878,2035,control,control,19
#93342,298,1491,control,control,15
#92886,518,1695,treated,treated,15
#98069,212,1404,treated,control,24
#93647,373,1617,treated,control,18
#92526,383,1545,control,control,19
#95075,374,1570,treated,treated,22
#92124,343,1583,treated,treated,16
#95630,580,1815,control,control,22
#90384,18,1229,control,control,21
#90543,11,1169,control,control,21
#90919,576,1779,control,control,16
#95680,169,1363,control,treated,17
#96753,630,1849,treated,control,19
#92534,795,2026,treated,treated,21
#97956,444,1667,treated,treated,22
#96146,346,1549,treated,treated,16
#92736,707,1888,treated,control,24
#93797,134,1320,control,treated,20
#96660,482,1674,treated,control,21
#94834,288,1449,treated,control,23
#98791,867,2032,treated,treated,23
#95266,331,1576,treated,treated,16
#93472,84,1317,treated,treated,19
#98552,920,2078,control,treated,24
#91790,871,2030,control,control,15
#95120,363,1601,treated,treated,23
#98236,968,2120,control,control,18
#96028,236,1464,treated,treated,21
#97076,585,1822,treated,control,23
#94951,417,1574,treated,control,23
#99221,582,1740,control,control,20
#93642,511,1690,treated,treated,24
#96950,266,1422,control,treated,19
#91095,777,1931,control,treated,20
#93778,516,1685,control,treated,21
#94544,231,1420,treated,treated,23
#98770,370,1553,control,treated,22
#92971,205,1423,control,control,18
#99113,357,1536,treated,treated,23
#92121,502,1735,treated,control,21
#95491,838,2062,control,treated,18
#99419,270,1457,control,treated,21
#96294,335,1561,control,control,15
#96209,688,1869,treated,control,15
#90437,964,2178,treated,treated,19
#90903,767,2013,control,treated,23
#94397,179,1412,control,treated,23
#96971,396,1586,treated,treated,17
#93580,428,1632,treated,treated,22
#95882,1042,2255,control,control,16
#98167,10,1230,control,treated,19
#97495,573,1753,control,control,20
#93545,543,1695,control,treated,22
