Specimen.ID,born,died,treatment,diet,weight
#90514,1082,2290,treated,treated,15
#92189,455,1692,control,control,15
#91075,928,2170,control,control,16
#96524,43,1230,control,treated,16
#99406,643,1840,control,control,20
#94624,893,2117,control,control,17
#95434,648,1832,control,control,15
#97570,267,1451,treated,control,16
#99349,421,1663,control,control,21
#95399,1050,2262,control,treated,24
#96980,911,2099,treated,treated,17
#95102,53,1239,treated,treated,21
#91126,589,1793,control,control,15
#91849,147,1342,control,control,24
#92716,252,1491,control,control,22
#92815,644,1839,control,treated,17
#98180,859,2091,control,treated,19
#95976,588,1829,control,treated,19
#95839,535,1754,treated,treated,15
#96029,135,1339,control,treated,23
#94981,796,1983,control,control,15
#90584,1052,2256,treated,treated,16
#96523,728,1913,treated,control,16
#92134,881,2107,treated,control,16
#90226,722,1942,treated,control,22
#97111,528,1763,control,control,18
#94993,780,1967,control,treated,15
#90683,131,1294,treated,control,17
#93423,695,1933,treated,treated,23
#99488,298,1529,control,control,21
#99061,700,1949,treated,control,22
#90206,947,2165,control,control,22
#94346,602,1844,treated,treated,20
#90813,114,1335,control,treated,24
#95598,646,1885,control,treated,16
#98346,809,2037,treated,treated,16
#99042,541,1781,control,control,20
#93304,184,1404,treated,control,15
#90615,737,1930,control,control,21
#91865,539,1705,control,treated,24
#96843,474,1646,control,control,22
#90854,431,1657,control,treated,21
#96934,519,1742,treated,control,22
#96731,686,1930,control,control,23
#94848,721,1959,treated,control,17
#96380,1012,2184,treated,treated,24
#99037,686,1903,treated,control,20
#97806,713,1924,treated,treated,15
#97335,128,1307,control,treated,20
#94222,669,1902,treated,treated,21
#92246,891,2109,treated,control,16
#94981,942,2137,treated,treated,19
#94515,42,1231,treated,treated,18
#91938,0,1226,treated,control,22
#95373,625,1810,treated,control,21
#95163,944,2153,treated,control,17
#95891,210,1420,control,control,17
#90458,918,2091,control,treated,15
#90868,1056,2268,control,treated,19
#96185,190,1369,treated,treated,16
#91613,540,1753,control,treated,22
#91276,881,2126,treated,control,22
#96605,1089,2314,control,treated,15
#93979,1058,2298,control,treated,21
#97740,753,1943,control,treated,16
#95100,966,2165,treated,treated,16
#91813,926,2087,control,treated,22
#94849,339,1518,treated,treated,23
#93962,809,2042,control,control,24
#93151,769,1922,treated,control,21
#93402,898,2097,treated,control,16
#92389,931,2180,control,treated,17
#93224,656,1852,treated,treated,15
#96875,28,1237,treated,control,15
#95187,1020,2264,treated,control,18
#94465,120,1313,control,treated,19
#90244,942,2139,control,control,19
#91256,365,1539,treated,treated,18
#94276,420,1669,treated,control,15
#90344,143,1312,treated,control,17
#94861,111,1349,control,control,21
#91472,1043,2239,treated,control,18
#94759,212,1448,control,treated,20
#93465,964,2201,control,control,24
#93366,882,2069,control,control,24
#92533,939,2120,control,treated,23
#97152,45,1231,treated,control,17
#94106,974,2125,control,control,17
#99697,187,1422,control,treated,18
#95278,1039,2195,control,treated,21
#98923,866,2044,control,treated,24
#96200,489,1695,control,control,20
#92310,721,1874,treated,control,15
#96300,243,1398,treated,treated,24
#99473,1032,2244,control,treated,17
#96894,688,1872,control,control,17
#92638,244,1487,control,control,23
#91633,166,1415,treated,control,16
#93043,833,2049,treated,treated,22
#90635,307,1490,control,treated,16
#98740,949,2188,control,control,21
#93226,146,1324,control,control,24
#92480,140,1332,treated,treated,20
#99679,463,1690,control,control,24
#93158,342,1554,control,treated,23
#94057,1059,2308,control,treated,18
#94365,188,1350,treated,treated,20
#90558,1059,2215,control,control,23
#94093,571,1820,control,control,20
#99740,155,1340,treated,control,16
#92764,419,1571,treated,treated,17
