Specimen.ID,born,died,treatment,diet,weight
#90990,90,1246,control,control,16
#91271,210,1365,control,control,21
#93623,688,1925,treated,control,16
#95504,553,1756,treated,treated,18
#98080,415,1607,treated,control,18
#95166,531,1721,treated,control,20
#97841,462,1646,control,treated,18
#91868,748,1981,treated,control,24
#92151,675,1873,control,treated,15
#91117,876,2119,treated,control,23
#94733,861,2078,control,control,22
#90221,663,1824,control,control,17
#90651,890,2045,control,treated,16
#93625,90,1318,control,control,24
#99051,745,1976,treated,control,23
#93691,149,1351,treated,treated,15
#97026,749,1938,control,treated,19
#98674,1075,2242,control,control,20
#90117,918,2150,control,treated,19
#93391,242,1441,treated,treated,19
#93902,407,1621,treated,treated,15
#90851,951,2196,control,control,15
#94897,508,1672,treated,control,21
#95269,363,1606,control,control,16
#91513,397,1608,treated,treated,23
#99478,738,1889,control,treated,15
#92688,1017,2187,treated,treated,17
#93490,660,1883,control,treated,21
#97454,328,1490,treated,treated,24
#92388,682,1839,treated,treated,20
#92043,827,2053,treated,treated,22
#97720,162,1399,treated,control,23
#99350,90,1266,control,treated,17
#92777,634,1808,control,treated,15
#99359,584,1805,control,control,20
#94256,276,1430,treated,treated,21
#97592,36,1194,control,control,21
#96407,592,1827,treated,control,18
#94437,226,1448,control,treated,15
#90745,403,1614,control,control,19
#90732,689,1898,control,treated,18
#94856,166,1379,control,treated,17
#91819,300,1547,treated,control,19
#94131,969,2144,treated,control,22
#97635,884,2131,control,treated,23
#99453,83,1244,treated,treated,22
#90796,879,2112,treated,treated,21
#97040,742,1910,control,treated,21
#94624,764,2009,control,control,20
#98266,249,1496,treated,treated,21
#92066,831,2074,control,control,18
#90731,218,1433,control,control,19
#90120,638,1835,treated,treated,16
#96727,266,1476,treated,control,18
#90357,760,1973,control,treated,24
#91446,885,2038,treated,treated,21
#96996,7,1189,control,treated,20
#96093,385,1611,control,control,22
#91263,147,1301,treated,control,19
#96667,189,1422,control,treated,23
#96215,734,1889,treated,treated,23
#97729,388,1597,treated,control,21
#94582,739,1951,control,treated,19
#91998,70,1302,treated,control,20
#98992,384,1553,treated,treated,18
#93101,982,2231,control,control,16
#91730,459,1683,treated,treated,18
#96742,864,2042,control,control,18
#97694,745,1984,treated,treated,15
#97735,972,2141,control,control,23
#90957,306,1479,control,treated,20
#90836,411,1584,treated,control,21
#95195,607,1801,treated,control,21
#96727,939,2183,treated,treated,23
#93274,521,1702,control,control,17
#92320,982,2159,treated,treated,22
#96021,984,2227,treated,control,24
#96006,671,1858,treated,treated,15
#92745,790,1970,control,control,18
#96818,732,1964,control,control,15
#90506,799,2005,treated,treated,15
#96202,893,2098,treated,control,16
#96373,936,2180,control,treated,20
#97761,809,2013,treated,treated,16
#94094,177,1403,treated,treated,18
#91272,422,1637,treated,treated,15
#93691,256,1464,control,treated,23
#92768,115,1287,control,control,16
#95002,205,1363,control,control,24
#94542,190,1371,treated,control,22
#97186,769,1972,treated,treated,18
#93203,45,1292,treated,treated,18
#98782,329,1483,treated,control,16
#94007,885,2065,treated,control,19
#97663,338,1545,treated,control,19
#96058,774,1964,treated,treated,17
#93825,515,1701,treated,control,19
#95107,1028,2180,treated,treated,17
#94968,693,1897,control,treated,18
#99607,876,2098,treated,treated,18
#96778,251,1490,treated,control,22
#96188,785,1991,treated,control,22
#93823,765,1947,treated,treated,15
#94722,577,1727,control,control,19
#97963,659,1877,control,treated,18
#93460,327,1564,control,control,21
#96759,704,1864,control,treated,16
#94615,838,2044,treated,treated,21
#96189,567,1733,control,treated,23
#94232,1026,2218,control,treated,18
#93094,786,1970,treated,treated,15
#98017,962,2155,treated,treated,17
#95710,56,1244,treated,treated,18
#99658,708,1883,control,treated,23
#92492,330,1483,treated,treated,17
#98701,311,1463,treated,treated,16
#98526,905,2126,control,control,16
#92095,602,1808,control,treated,16
#94819,921,2148,control,control,16
#95359,299,1492,control,control,20
#95134,1022,2255,treated,control,17
#99335,179,1376,control,treated,16
#95868,300,1467,control,treated,16
#90650,238,1472,control,control,20
#93029,510,1703,treated,control,18
#97090,253,1411,control,treated,16
#92812,292,1491,control,control,20
#94590,574,1769,control,control,17
#90663,844,2005,treated,treated,23
#95746,130,1347,control,treated,18
#92969,305,1530,control,control,21
#90492,651,1855,control,control,18
#98415,897,2096,control,treated,19
#96271,722,1894,treated,treated,21
#94839,861,2075,treated,treated,20
#95826,273,1502,treated,control,21
#98660,170,1351,treated,control,22
#90169,935,2149,treated,control,22
#93176,398,1624,treated,control,20
#95301,24,1201,control,treated,23
#90103,505,1729,control,treated,23
#96135,201,1426,treated,control,22
#96223,353,1575,control,control,18
#98029,599,1799,control,treated,18
#94732,582,1774,control,control,18
#91811,658,1816,treated,control,18
#96184,181,1409,treated,treated,24
#92143,779,1959,treated,control,23
#97303,197,1379,treated,treated,15
#92533,203,1406,control,control,15
#91904,21,1200,control,treated,19
#91550,206,1445,treated,treated,24
#94426,740,1983,treated,treated,24
#90045,589,1809,treated,control,22
#97844,523,1768,control,control,15
#95989,229,1469,control,control,20
#98581,305,1476,treated,treated,23
#98036,852,2016,control,treated,18
#92915,430,1589,control,control,18
#95968,322,1543,treated,control,19
#96021,1042,2239,treated,control,20
#97972,667,1823,control,treated,21
#90012,566,1771,treated,treated,23
#95378,177,1330,treated,control,19
#97904,678,1908,treated,treated,22
#93153,117,1298,treated,treated,17
#98634,219,1454,control,treated,23
#93432,370,1608,control,control,20
#96244,998,2243,control,treated,20
#95940,732,1926,control,control,21
#99722,877,2041,control,control,19
#94365,999,2184,treated,treated,19
#95016,89,1313,control,treated,22
#98170,421,1652,treated,treated,17
#92051,741,1985,treated,control,21
#97420,924,2127,treated,treated,16
#91062,206,1432,control,treated,20
#96865,503,1740,control,treated,16
#94389,325,1563,control,control,22
#99350,107,1326,control,control,24
#98217,77,1306,treated,control,23
#95428,428,1636,treated,treated,19
#92249,16,1226,treated,treated,19
#98420,466,1647,treated,control,16
#94608,1081,2257,control,control,22
#92107,438,1675,treated,treated,15
#99950,459,1679,treated,treated,24
#99582,946,2154,control,treated,19
#98696,254,1452,treated,control,18
#92206,275,1524,control,treated,22
#98028,144,1364,control,treated,18
#92943,351,1583,treated,treated,15
#90389,884,2080,control,treated,15
#96608,867,2046,treated,treated,22
#96183,886,2067,control,control,15
#94836,98,1250,control,treated,23
#97008,977,2199,control,treated,24
#95771,433,1642,control,control,24
#98078,217,1389,treated,treated,20
#94464,17,1191,treated,treated,17
#98489,166,1343,treated,control,16
#98099,942,2138,control,treated,19
#91442,255,1502,treated,treated,21
#93710,690,1874,control,treated,16
#96046,611,1853,treated,control,16
#98819,680,1911,control,control,15
#97224,130,1356,control,treated,21
#94498,1051,2258,treated,control,19
#95425,533,1718,control,control,24
#97366,563,1796,treated,treated,21
#91260,143,1315,control,control,21
#90307,665,1906,control,control,20
#93132,315,1479,treated,control,17
#92817,857,2023,treated,control,22
#99744,672,1830,treated,control,17
#96353,610,1805,treated,treated,15
#91819,254,1484,control,treated,16
#93281,878,2085,control,control,20
#96802,262,1480,control,treated,22
#97285,728,1969,control,control,21
#91516,241,1409,treated,control,20
#90246,726,1876,control,control,19
#94107,78,1295,control,control,17
#94869,479,1724,treated,treated,18
#97028,730,1978,control,treated,18
#90748,48,1206,control,treated,23
#97605,155,1353,treated,treated,19
#98929,546,1711,control,treated,21
#99106,990,2184,treated,treated,19
#93959,428,1637,control,treated,23
#91452,449,1680,treated,control,22
#95849,860,2017,control,treated,15
#94750,110,1334,control,treated,20
#95284,83,1286,treated,control,16
#95511,939,2102,control,treated,24
#95151,347,1577,control,control,17
#97389,84,1249,control,control,23
#93501,646,1847,control,treated,20
#91327,942,2161,treated,control,16
#94778,477,1719,control,control,21
#92752,707,1932,control,control,16
#99746,824,2016,treated,control,15
#95670,985,2192,treated,control,15
#97354,826,2059,control,control,16
#98407,1026,2263,treated,control,16
#94338,388,1591,treated,control,24
#99415,820,1986,treated,treated,21
#99037,542,1776,treated,control,16
#91987,643,1847,treated,treated,19
#90943,336,1528,treated,control,16
#96525,941,2146,control,control,18
#92502,245,1410,control,treated,16
#94726,235,1401,treated,control,24
#96788,951,2166,control,treated,24
#94020,1011,2198,treated,treated,20
#90440,82,1300,control,treated,16
#93708,477,1714,treated,control,16
#95848,199,1433,control,control,18
#93414,467,1644,treated,treated,19
#97390,1021,2258,control,treated,19
#96552,511,1669,treated,control,24
#93970,601,1774,control,treated,21
#95431,644,1822,control,treated,17
#96257,287,1472,control,control,21
#92878,1091,2257,treated,control,20
#93731,357,1547,control,treated,20
#97297,1091,2301,treated,control,16
