Specimen.ID,born,died,treatment,diet,weight
#92916,204,1365,treated,control,22
#95708,154,1401,treated,control,20
#94979,341,1518,treated,control,18
#95154,798,1950,control,treated,20
#99127,276,1429,treated,control,19
#98422,525,1747,control,control,15
#93327,968,2137,treated,treated,19
#99342,247,1463,treated,control,15
#90336,800,1986,control,treated,19
#94059,236,1408,control,treated,17
#99909,331,1567,treated,treated,19
#92610,85,1249,control,treated,15
#91729,335,1502,treated,control,18
#97815,700,1893,control,control,15
#98027,1040,2269,treated,treated,23
#95526,1031,2214,control,treated,22
#95425,572,1726,treated,treated,21
#98809,93,1306,control,control,21
#97043,48,1211,control,control,19
#92938,846,2018,control,treated,23
#99788,442,1678,control,treated,15
#97830,651,1807,control,control,24
#92497,388,1564,control,control,15
#93376,901,2109,control,treated,17
#94100,376,1548,treated,control,18
#91828,556,1732,control,control,22
#90615,376,1617,control,control,22
#95991,1080,2302,treated,control,23
#97530,692,1859,control,control,19
#92738,952,2170,control,control,19
#92433,452,1675,treated,control,21
#96772,619,1825,treated,treated,20
#90038,1061,2231,control,control,20
#99322,318,1497,control,control,23
#90030,139,1326,control,treated,24
#91070,797,1990,treated,control,23
#94187,526,1739,treated,treated,17
#97810,226,1380,treated,control,21
#96262,1055,2259,treated,treated,18
#95642,24,1217,treated,control,24
#90775,677,1915,control,treated,15
#93361,615,1810,control,treated,24
#94394,51,1241,control,control,16
#96978,620,1819,treated,treated,19
#97874,914,2157,control,control,24
#93942,941,2185,treated,control,21
#97842,62,1214,control,treated,16
#97360,109,1289,treated,treated,18
#98782,790,1946,control,control,24
#92472,252,1433,treated,treated,22
#94678,1078,2311,treated,treated,21
#93765,523,1734,control,treated,18
#99237,847,2056,treated,treated,15
#97814,380,1622,treated,control,18
#97079,71,1235,treated,treated,24
#90859,280,1455,treated,control,21
#97422,335,1537,control,treated,21
#90031,293,1483,treated,treated,23
#96283,938,2143,treated,treated,20
#98299,937,2099,treated,control,21
#91669,381,1608,control,control,22
#97835,243,1463,treated,control,19
#95680,421,1585,treated,control,23
#97614,606,1850,control,control,18
#99643,602,1830,control,control,19
#90613,1035,2193,control,control,15
#92209,792,1989,control,control,23
#98535,518,1693,control,control,17
#97206,351,1510,treated,treated,24
#90961,396,1636,treated,treated,20
#94289,688,1851,treated,treated,18
#95289,446,1608,treated,control,17
#91701,1042,2201,control,control,23
#99430,896,2080,control,control,15
#99164,443,1599,control,control,15
#99769,394,1580,treated,control,21
#93640,614,1780,control,control,17
#99707,724,1916,treated,treated,17
#94748,695,1879,treated,treated,21
#98798,706,1924,treated,treated,18
#97096,229,1466,control,control,19
#98031,238,1388,treated,control,22
#98080,509,1755,treated,control,17
#94885,453,1647,treated,control,19
#98749,711,1926,treated,treated,16
#99152,549,1782,control,control,21
#99352,684,1895,treated,control,20
#98390,704,1916,control,treated,18
#90538,479,1646,control,treated,16
#95864,108,1316,treated,treated,23
#92710,472,1706,treated,control,16
