Specimen.ID,born,died,treatment,diet,weight
#92497,151,1337,control,control,20
#96918,586,1832,treated,control,20
#95452,520,1673,treated,treated,19
#97421,908,2104,treated,control,24
#94018,356,1522,control,treated,24
#93035,1000,2246,treated,control,15
#99523,475,1715,control,control,23
#99537,309,1505,control,control,18
#95535,52,1270,control,control,22
#92437,415,1664,treated,control,22
#92840,987,2219,control,treated,21
#97692,982,2228,treated,treated,21
#95665,587,1769,treated,control,20
#94371,613,1769,treated,control,23
#99546,337,1500,control,control,19
#92190,344,1495,treated,control,20
#95110,1041,2248,control,control,18
#92822,284,1462,treated,treated,22
#92659,107,1296,treated,control,15
#92977,80,1270,control,control,18
#90605,452,1605,treated,treated,21
#90360,1093,2257,control,control,15
#98767,931,2088,treated,control,22
#96917,473,1704,control,control,23
#93108,737,1983,control,control,20
#92579,947,2196,control,control,22
#95050,342,1579,control,control,24
#94333,979,2189,control,treated,24
#96077,450,1606,control,control,16
#98930,864,2058,control,treated,15
#91795,571,1816,control,treated,15
#95974,738,1928,treated,control,18
#93362,239,1400,control,control,24
#91746,940,2173,control,control,22
#95404,801,1963,control,control,23
#93312,187,1411,treated,treated,17
#97270,204,1444,treated,treated,16
#94665,746,1900,control,treated,22
#94560,609,1790,control,treated,16
#95938,840,2025,control,treated,23
#99382,930,2092,treated,treated,17
#96731,619,1780,treated,treated,23
#99147,465,1679,control,control,20
#91704,70,1278,control,control,23
#94484,933,2119,treated,treated,20
#92829,389,1571,control,control,23
#99369,359,1514,treated,control,17
#93278,385,1579,treated,treated,20
#97280,247,1418,control,treated,19
#93635,551,1767,control,control,24
#90019,645,1805,control,treated,23
#90346,36,1240,treated,treated,22
#96582,1003,2197,control,control,20
#99146,947,2108,control,treated,18
#90772,119,1281,treated,control,21
#99008,577,1755,treated,control,16
#93455,513,1682,control,treated,19
#90333,128,1331,treated,treated,17
#95004,623,1805,control,treated,21
#92166,613,1818,treated,treated,21
#95238,34,1281,control,treated,20
#97791,547,1709,treated,treated,15
#90744,238,1479,control,control,15
#94114,621,1820,control,treated,17
#97736,633,1830,control,treated,24
#92808,99,1280,control,treated,22
#91954,54,1238,control,control,21
#94051,456,1626,control,control,19
#90509,480,1699,control,control,20
#94525,439,1626,control,control,17
#96440,1056,2287,treated,control,22
#93343,584,1749,control,treated,16
#90571,270,1516,control,treated,24
#99682,724,1936,control,treated,19
#93282,230,1437,control,control,23
#99392,618,1798,control,control,16
#97087,641,1878,treated,control,17
#98239,910,2136,treated,control,23
#91196,963,2130,treated,treated,22
#98309,834,2075,control,treated,20
#96518,953,2181,treated,treated,21
#93182,68,1246,control,control,21
#91392,744,1953,treated,treated,17
#96592,420,1668,control,treated,24
#97994,432,1601,control,control,15
#98709,693,1885,treated,control,17
#95557,37,1269,control,treated,20
#99785,838,1999,treated,treated,23
#96551,256,1498,control,control,15
#98426,904,2091,control,control,15
#92212,154,1322,control,treated,15
#98132,578,1734,control,control,23
#90590,255,1434,control,treated,18
#90590,183,1339,control,control,22
#98711,982,2174,treated,treated,15
#91981,3,1214,control,treated,22
#90986,207,1388,control,treated,24
#95614,700,1877,control,treated,22
#99523,57,1241,treated,control,24
#90242,256,1485,control,control,17
#94035,287,1444,treated,treated,22
#93870,656,1849,treated,treated,17
#91045,338,1532,control,control,19
#93542,72,1281,treated,control,20
#95036,709,1892,treated,treated,19
#97319,1030,2193,control,treated,20
#95425,213,1448,control,treated,22
#94918,156,1310,treated,treated,21
#96619,48,1284,control,control,18
#97591,204,1406,treated,treated,18
#94995,880,2043,control,treated,23
#98344,1064,2236,control,control,18
#90643,935,2165,treated,treated,15
#96192,242,1411,treated,control,16
#94295,162,1378,treated,treated,15
#90268,109,1273,control,control,21
#95161,292,1514,control,treated,24
#90204,447,1679,treated,control,18
#90533,673,1857,treated,control,23
#96575,363,1582,treated,treated,24
#91783,205,1406,treated,control,22
#91497,793,1969,treated,control,24
#93944,534,1695,control,treated,19
#96905,737,1962,control,control,20
#92517,652,1820,control,treated,15
#95682,928,2088,control,control,19
#93980,409,1602,control,treated,23
#92720,783,1958,control,control,23
#95974,815,2031,control,control,15
#99097,415,1592,treated,control,24
#93892,174,1396,control,control,21
#94443,261,1510,treated,control,19
#98455,787,1943,treated,treated,24
#96191,657,1832,treated,treated,24
#94825,269,1508,treated,treated,20
#97970,330,1500,control,control,22
#90925,628,1867,treated,treated,20
#97341,311,1541,control,control,23
#92287,416,1605,control,control,19
#92798,414,1590,treated,treated,15
#91135,44,1253,treated,control,21
#99095,1021,2265,control,treated,21
#98465,444,1631,control,treated,21
#92857,116,1283,treated,treated,15
#96636,6,1198,control,control,24
#92666,410,1598,treated,control,19
#97787,530,1749,control,control,20
