Specimen.ID,born,died,treatment,diet,weight
#99235,96,1299,control,treated,18
#96424,1077,2244,control,treated,24
#96579,588,1825,control,control,23
#95759,1029,2231,control,control,16
#98094,870,2097,control,treated,17
#95779,842,2022,treated,treated,20
#98911,550,1754,treated,control,15
#96397,196,1368,control,treated,18
#93115,643,1844,control,control,15
#95229,199,1374,control,treated,21
#99647,406,1575,treated,treated,17
#90854,620,1840,control,control,18
#97686,653,1898,control,control,23
#93017,248,1482,treated,control,18
#96260,835,2011,treated,treated,17
#91161,726,1931,treated,control,16
#92854,1081,2307,control,treated,20
#95764,472,1677,treated,control,16
#99062,669,1882,control,control,23
#94936,216,1383,treated,treated,20
#96325,712,1950,control,control,18
#98559,58,1255,treated,treated,20
#94453,153,1373,control,control,21
#96598,645,1863,treated,treated,19
#93471,995,2192,treated,control,21
#99116,833,2050,control,treated,16
#98255,1039,2281,treated,control,20
#93918,1058,2218,control,control,18
#99575,904,2084,treated,control,15
#98435,374,1534,control,treated,23
#91397,456,1636,treated,control,21
#90957,842,2040,control,control,22
#99588,9,1166,treated,control,20
#99135,59,1290,treated,treated,18
#95159,97,1310,treated,treated,15
#97978,343,1548,control,control,21
#97521,44,1198,treated,control,19
#90753,524,1711,control,control,18
#99207,148,1371,treated,treated,15
#97524,722,1887,control,treated,19
#93390,29,1227,control,control,24
#93541,1049,2294,control,control,19
#90302,57,1207,control,treated,16
#94518,754,1938,treated,control,24
#96437,471,1671,treated,treated,24
#99438,627,1822,control,control,24
#94077,521,1680,control,treated,21
#91485,969,2155,treated,treated,16
#95703,191,1361,control,treated,20
#90545,858,2055,control,control,18
#95071,452,1602,control,control,18
#98256,102,1262,control,treated,20
#95472,765,1969,control,treated,18
#97493,692,1906,control,treated,17
#90941,970,2219,control,treated,18
#95492,501,1653,control,control,17
#99646,1045,2247,control,control,20
#99977,453,1660,control,control,21
#98559,582,1830,control,control,19
#98282,248,1492,control,control,18
#90412,684,1926,control,treated,19
#95912,167,1354,control,control,22
#96323,609,1773,control,control,18
#99727,16,1224,control,control,22
#93842,360,1573,control,treated,24
#98800,782,1995,treated,control,19
#99432,380,1594,treated,control,24
#92084,18,1215,treated,treated,22
#90773,844,2038,treated,control,17
#92368,684,1906,treated,control,22
#98013,685,1927,control,control,24
#94171,572,1755,treated,control,24
#91259,122,1360,control,control,21
#93637,476,1654,control,control,15
#98543,444,1605,control,control,15
#94592,982,2185,treated,treated,24
#98571,364,1564,treated,treated,21
#99518,242,1420,control,control,19
#97403,651,1809,treated,treated,19
#99495,755,1975,control,treated,19
#90957,131,1286,control,treated,18
#99494,1018,2237,control,control,15
