Specimen.ID,born,died,treatment,diet,weight
#90068,788,1954,treated,treated,24
#94184,27,1238,control,control,21
#91034,430,1656,control,treated,21
#91611,715,1872,control,treated,21
#91979,131,1318,control,treated,23
#92163,575,1802,treated,control,16
#93730,589,1783,control,treated,22
#92185,350,1591,control,control,19
#98182,441,1593,treated,treated,15
#91756,185,1339,treated,control,23
#92353,1079,2230,treated,treated,15
#95816,436,1652,treated,control,22
#95480,36,1274,treated,control,21
#96096,820,2038,control,control,24
#90414,168,1347,treated,control,21
#96160,582,1737,treated,control,17
#98143,194,1401,control,control,20
#95189,638,1801,control,control,22
#91859,322,1520,treated,control,22
#95675,1086,2314,control,control,17
#99760,602,1822,treated,control,16
#91673,395,1582,treated,control,22
#98031,646,1886,treated,control,17
#92087,923,2081,treated,treated,17
#99767,893,2054,treated,control,21
#96988,750,1910,treated,treated,18
#97268,880,2064,treated,treated,17
#94083,1029,2224,control,treated,15
#93742,273,1471,treated,treated,19
#94999,1005,2233,control,control,20
#92967,343,1526,treated,treated,15
#92137,914,2139,control,treated,15
#91949,523,1730,control,control,18
#94791,560,1736,control,control,18
#98892,493,1701,treated,control,22
#92186,874,2088,treated,treated,19
#99177,831,1988,treated,control,18
#93379,39,1258,control,control,19
#97079,834,2032,control,control,20
#98468,1094,2314,control,treated,15
#92094,14,1261,control,treated,21
#99538,386,1578,control,treated,15
#96606,570,1781,control,control,18
#92788,375,1603,control,control,16
#99994,253,1455,treated,treated,17
#98506,317,1533,control,control,20
#90058,86,1327,treated,control,20
#97468,501,1701,treated,treated,20
#90226,767,1939,treated,treated,16
#95081,122,1344,control,treated,16
#98056,648,1800,treated,treated,23
#90003,779,2013,control,treated,18
#97391,241,1450,control,treated,16
#93900,536,1704,control,control,16
#99561,468,1706,control,treated,18
#92960,370,1579,treated,treated,19
#95362,68,1308,treated,control,21
#96170,1067,2287,treated,treated,23
#98861,381,1589,control,treated,20
#93333,774,1933,control,control,16
#91937,336,1526,control,treated,15
#93326,514,1758,control,treated,22
#97440,687,1882,control,control,21
#92052,549,1761,treated,treated,20
#96717,946,2102,control,control,17
#98969,1032,2271,control,control,17
#99849,1073,2241,treated,treated,23
#90451,238,1427,control,control,21
#94457,29,1210,control,treated,18
#94099,267,1463,control,treated,23
#90594,418,1653,control,control,22
#91819,1046,2232,control,treated,22
#92805,538,1752,control,treated,22
#97258,1017,2206,control,treated,18
#95964,1003,2170,control,treated,15
#90876,7,1238,control,treated,16
#92870,1074,2312,treated,treated,16
#99055,269,1465,treated,treated,17
#91490,254,1410,treated,treated,24
#93688,154,1364,control,treated,22
#97569,762,1994,control,treated,19
#99880,1025,2175,control,control,21
#99568,13,1259,control,control,22
#94280,687,1895,treated,control,24
#91316,188,1344,treated,treated,19
#90114,153,1377,treated,treated,20
#97921,930,2179,control,control,24
#94471,632,1782,treated,treated,17
#92922,264,1484,control,treated,21
#99232,525,1719,control,treated,22
#92218,14,1173,control,treated,21
#98719,670,1916,control,control,16
#91034,187,1361,control,treated,21
#99361,636,1788,treated,treated,18
#98127,359,1589,control,control,19
#96518,360,1570,control,treated,21
#95403,208,1432,control,control,16
#97655,841,2072,treated,control,19
#97951,479,1648,treated,treated,16
#95863,994,2167,control,treated,22
#92487,278,1429,treated,treated,18
#90239,521,1694,treated,control,16
#90986,346,1514,treated,treated,17
#93353,958,2169,treated,control,16
#93359,157,1334,control,treated,18
#93499,458,1627,control,treated,21
#92963,695,1882,control,treated,19
#90292,1082,2258,treated,control,19
#99747,849,2084,treated,treated,21
#92268,947,2180,treated,control,17
#92045,604,1840,control,treated,20
#94926,494,1692,control,control,24
#92916,305,1466,control,control,17
#96841,831,2056,treated,control,17
#95186,658,1842,treated,treated,15
#98670,105,1300,control,treated,18
#90319,849,2085,treated,control,16
#98683,477,1697,treated,treated,23
#94680,289,1447,treated,treated,20
#92378,436,1665,treated,control,22
#92498,500,1705,treated,treated,15
#90985,153,1359,control,treated,18
#90620,608,1775,control,control,20
#96691,99,1324,control,treated,19
#95034,873,2023,treated,treated,21
#96880,449,1654,control,control,17
#99360,342,1552,control,treated,20
#95646,782,2014,treated,control,22
#98418,822,1996,control,control,20
#93341,77,1309,control,control,20
#90249,150,1338,control,control,20
#91729,561,1777,control,control,19
#91266,790,1946,control,control,18
#99274,109,1288,control,treated,22
#96625,587,1748,control,control,17
#95859,859,2019,treated,treated,15
#99529,885,2109,control,treated,24
#97311,790,1995,control,control,22
#92984,349,1553,treated,control,18
#92251,113,1343,control,treated,17
#97521,404,1581,control,control,24
#91792,638,1879,control,treated,16
#92687,56,1270,control,control,24
#95966,258,1445,control,control,24
#99280,391,1608,control,treated,19
#90173,349,1588,treated,control,16
#93303,1019,2218,control,control,22
#92428,703,1896,control,control,15
#99004,750,1952,treated,control,17
#97863,737,1951,control,control,23
#92987,668,1901,treated,control,23
#92122,842,2073,control,control,21
#97996,26,1224,control,control,20
#91609,953,2111,control,treated,17
#94466,407,1650,control,treated,22
#95284,138,1296,control,treated,19
#92285,875,2124,control,control,19
#96309,306,1458,control,control,17
#97723,589,1797,control,control,19
#96416,87,1267,treated,treated,15
#96904,1056,2234,control,control,19
#94673,534,1723,control,treated,18
#91959,177,1386,control,treated,24
#91103,813,1980,treated,control,24
#97836,680,1901,control,control,18
#96810,1016,2177,treated,treated,19
#95010,554,1712,control,treated,23
#96509,129,1337,control,treated,20
#93500,282,1519,control,control,21
#99842,1034,2276,treated,treated,18
#96907,837,2081,treated,control,21
#97496,1048,2239,treated,control,18
#97904,736,1974,treated,treated,17
#92071,890,2080,treated,treated,15
#93017,624,1781,control,treated,20
#91704,75,1297,control,treated,20
#99623,269,1503,control,control,17
#90038,134,1380,treated,control,20
#98087,995,2224,treated,treated,22
#99390,78,1232,control,control,21
#91191,953,2178,treated,treated,22
#90644,346,1557,treated,treated,20
#91697,356,1597,treated,control,17
#97231,588,1812,treated,control,18
#90635,646,1893,treated,treated,17
#93903,133,1312,control,control,21
#98391,36,1281,control,treated,22
#95792,715,1874,control,control,19
#92274,345,1550,treated,treated,24
#96412,985,2144,control,treated,18
#97136,1070,2316,treated,control,21
#92292,373,1571,treated,control,19
#95570,83,1255,treated,control,20
#90099,336,1577,treated,treated,22
#97634,890,2049,control,control,24
#94561,1054,2225,treated,control,17
#92263,1072,2317,control,treated,16
#92869,906,2140,control,treated,23
#98944,760,1944,control,control,15
#95416,181,1350,control,control,22
#98680,444,1639,control,treated,24
#94300,158,1401,control,control,17
#90136,638,1804,treated,control,21
#95723,235,1411,treated,control,23
#94232,656,1813,control,control,19
#98310,928,2174,control,control,23
#95363,412,1605,treated,treated,21
#98143,845,2039,treated,treated,24
#97902,638,1806,treated,control,18
#97869,14,1190,treated,treated,15
#93331,392,1600,treated,control,20
#97600,833,1996,control,treated,20
#97728,246,1408,control,treated,17
#91770,634,1802,control,treated,17
#93079,212,1367,treated,control,23
#98120,431,1667,treated,control,19
#92825,131,1296,control,treated,21
#94216,1059,2295,treated,control,18
#99176,156,1338,control,control,22
#93340,1004,2156,treated,control,20
#95534,487,1675,treated,treated,18
#94050,34,1222,treated,control,17
#91023,501,1666,treated,control,18
#99509,573,1812,treated,treated,22
#93463,1022,2214,treated,treated,24
#98231,384,1547,treated,control,19
#96639,771,2010,treated,control,20
#95991,875,2031,treated,control,20
#94627,102,1334,control,control,18
#99177,990,2199,control,control,21
#95645,288,1525,control,treated,21
#93106,167,1406,treated,control,19
#92218,677,1922,treated,treated,18
#90570,233,1433,treated,control,23
#91920,440,1618,control,control,22
#99485,186,1339,control,treated,20
#98269,898,2056,treated,control,23
#94917,1044,2200,control,treated,21
#90689,29,1229,treated,control,22
#97062,770,1953,treated,treated,21
#98306,515,1696,control,control,23
#96311,89,1289,treated,control,16
#97427,250,1441,control,treated,20
#95226,1006,2212,control,treated,24
#95636,347,1576,treated,control,22
#94284,275,1487,control,control,20
#98118,498,1694,control,treated,21
#96522,42,1208,control,control,22
#99345,710,1927,control,treated,15
#94610,342,1536,control,treated,22
#91895,620,1795,control,treated,24
#90648,762,2002,control,treated,20
#93039,195,1385,control,control,21
#93099,634,1805,control,treated,18
#96089,235,1484,control,treated,19
#99197,1032,2197,control,treated,15
#94261,728,1922,control,treated,21
#97401,937,2182,treated,treated,22
#90267,192,1417,control,treated,23
#96774,242,1411,control,control,19
#99298,162,1339,control,treated,18
#94154,445,1662,control,treated,23
#97244,489,1705,control,treated,24
#91035,160,1384,treated,control,21
#99967,196,1423,treated,treated,16
#92188,1083,2305,control,control,21
#90039,361,1556,treated,control,23
