Specimen.ID,born,died,treatment,diet,weight
#92111,530,1733,control,control,22
#98198,542,1727,treated,control,16
#92940,11,1169,control,control,23
#92834,952,2178,control,control,22
#90051,36,1209,treated,control,19
#94800,726,1939,control,treated,19
#94807,386,1613,treated,treated,21
#92848,119,1311,control,control,17
#98553,734,1939,control,treated,22
#93791,170,1373,control,treated,22
#91426,335,1558,control,control,16
#95402,648,1842,treated,treated,16
#98782,900,2093,treated,treated,19
#94106,203,1416,treated,control,20
#98489,115,1341,treated,control,19
#96321,671,1863,treated,control,23
#99706,323,1534,treated,control,21
#93085,755,1942,treated,treated,22
#92110,1004,2160,control,control,24
#91026,290,1477,control,treated,15
#96548,84,1317,control,control,22
#90184,535,1740,control,control,18
#98881,17,1247,treated,control,15
#99950,772,1922,control,control,15
#98726,627,1797,control,control,22
#95262,687,1925,control,control,18
#91603,427,1653,treated,treated,23
#93809,702,1930,control,treated,23
#99136,116,1338,treated,control,22
#98134,126,1361,control,treated,24
#92143,125,1298,control,control,22
#99688,690,1857,control,control,17
#92626,487,1728,treated,treated,23
#90878,959,2146,control,treated,17
#94358,339,1534,treated,control,21
#91843,709,1885,treated,treated,15
#97574,792,2018,control,control,21
#94159,208,1455,control,control,23
#93432,946,2170,control,control,24
#92941,122,1336,control,treated,19
#98542,240,1483,treated,control,21
#94084,223,1374,treated,control,17
#95446,1063,2306,control,treated,20
#96852,340,1503,treated,treated,16
#90871,42,1247,control,treated,17
#98702,908,2118,treated,control,23
#91253,899,2113,control,treated,20
#93730,104,1285,treated,treated,19
#96258,211,1380,control,control,20
#95997,356,1516,control,control,16
#95573,494,1688,treated,treated,20
#96100,1008,2196,control,treated,23
#97980,1033,2224,treated,treated,24
#96303,51,1289,treated,control,16
#99482,115,1339,treated,treated,23
#95555,655,1880,treated,treated,17
#98045,421,1629,treated,treated,15
#93886,549,1770,control,control,19
#96267,346,1566,treated,control,21
#90361,402,1613,control,control,16
#94535,20,1191,treated,control,24
#92139,934,2097,treated,control,20
#99373,32,1198,control,control,16
#98615,614,1859,treated,control,18
#99095,304,1484,treated,control,17
#92748,915,2118,control,control,20
#92672,322,1556,treated,treated,20
#96383,545,1717,control,control,19
#92605,474,1660,control,control,18
#90346,747,1902,treated,treated,21
#90588,816,2008,treated,control,23
#93970,550,1775,treated,treated,19
#99716,722,1934,treated,treated,21
#96467,263,1489,treated,treated,18
#96208,258,1439,treated,control,23
#90534,523,1741,control,control,15
#96170,905,2103,control,treated,22
#90603,55,1252,treated,treated,16
#98292,154,1382,control,control,24
#90042,939,2185,treated,treated,23
#92473,978,2206,treated,treated,16
#91673,850,2037,control,treated,17
#92519,859,2075,treated,treated,20
#99506,900,2134,control,treated,16
#97806,1076,2303,treated,control,19
#99504,952,2197,treated,treated,15
#92218,1023,2250,treated,control,22
#93168,482,1719,treated,control,17
#96354,155,1338,treated,treated,22
#93015,881,2080,control,treated,21
#90376,438,1622,treated,control,20
#95086,876,2115,treated,treated,16
#90298,376,1531,treated,control,18
#90994,339,1555,treated,treated,20
#90719,781,1992,treated,treated,19
#95896,202,1381,treated,treated,17
#95556,423,1608,treated,control,23
#97561,549,1736,treated,control,17
#99965,402,1618,treated,treated,18
#99799,123,1364,control,control,15
#93097,449,1611,control,control,21
#98275,492,1723,treated,control,20
#95438,654,1877,treated,treated,24
#98064,982,2140,treated,treated,20
#96246,987,2161,control,treated,20
#92893,43,1219,treated,treated,16
#99941,863,2077,treated,control,22
#91273,320,1477,treated,control,19
#96776,135,1293,treated,treated,22
#98444,74,1291,control,treated,16
#98465,858,2027,control,treated,16
#92977,399,1611,treated,control,24
#93947,537,1760,treated,control,17
#92410,720,1961,treated,treated,17
#93317,594,1827,control,control,17
#91044,695,1901,control,treated,17
#98677,172,1326,control,treated,16
#98927,508,1741,control,treated,15
#92109,942,2093,control,control,17
#97588,245,1405,control,control,16
#96064,752,1944,control,control,21
#98395,10,1234,treated,treated,22
#96318,972,2139,control,control,19
#92377,383,1542,treated,treated,18
#99365,742,1914,treated,control,21
#98763,591,1817,treated,control,24
#90520,262,1438,control,control,23
#94356,238,1388,control,treated,23
#99010,876,2030,control,treated,19
#99244,840,2021,control,treated,19
#90476,137,1320,control,control,22
#98604,557,1780,treated,control,21
#98969,973,2150,control,treated,21
#91734,135,1369,control,treated,21
#93498,705,1889,treated,treated,24
#95677,840,2052,treated,control,23
#92550,504,1722,control,treated,21
#93842,175,1365,control,treated,22
#99150,201,1435,control,treated,16
#94048,239,1416,control,control,22
#99346,13,1211,control,treated,20
#99156,829,2024,treated,control,19
#98665,964,2141,control,control,23
#90896,165,1386,control,treated,20
#92012,416,1567,control,treated,18
#96722,992,2220,control,treated,17
#96687,759,2002,control,control,18
#91129,170,1395,control,control,16
#98681,865,2028,treated,treated,20
#92993,937,2170,treated,treated,16
#96158,704,1872,treated,treated,20
#90897,743,1972,treated,treated,17
#91851,788,2037,control,control,19
#99821,599,1790,control,treated,18
#95305,609,1809,treated,treated,23
#96089,1037,2195,control,treated,21
#97707,204,1400,control,control,15
#93823,375,1572,treated,treated,22
#96030,1031,2249,treated,control,21
#95135,859,2051,treated,control,22
#90832,612,1822,treated,treated,18
#95392,446,1608,control,treated,18
#92219,694,1895,treated,treated,19
#94362,947,2192,control,control,15
#95504,710,1877,treated,treated,23
#95557,206,1426,control,control,20
#92694,781,1964,treated,treated,24
#92145,233,1440,control,treated,16
#97649,199,1408,control,control,23
#93348,792,1953,control,treated,24
#90835,611,1829,treated,treated,19
#95111,782,1961,treated,control,20
#90318,658,1820,treated,control,18
#96221,230,1399,control,treated,20
#99793,722,1875,treated,control,18
#94482,996,2194,control,control,20
#91329,997,2184,treated,treated,15
#94304,827,2028,control,control,15
#94258,181,1420,treated,treated,16
#93567,133,1353,control,treated,22
#95283,1017,2261,control,treated,24
#90646,712,1947,treated,control,18
#96680,159,1376,control,treated,17
#95650,610,1828,control,control,16
#97234,105,1346,treated,control,16
#99225,637,1885,treated,treated,24
#97531,258,1497,control,treated,24
#94479,588,1747,treated,treated,21
#95154,25,1177,control,control,17
#90757,890,2069,control,treated,24
#92429,174,1364,control,treated,21
#97594,1060,2219,treated,control,19
#92614,225,1394,control,control,18
#95318,1086,2329,control,control,24
#94100,969,2142,control,control,23
#93463,15,1200,control,control,19
#95106,947,2174,control,treated,18
#96560,89,1318,treated,control,20
#92183,772,1930,control,treated,16
#91378,511,1739,treated,treated,23
#94764,19,1204,treated,control,24
#94109,820,1982,treated,control,18
#99055,484,1730,treated,control,22
#95714,558,1765,treated,treated,19
#96143,665,1878,treated,treated,18
#94928,523,1739,treated,treated,22
#91860,834,1995,control,treated,23
#96088,663,1875,treated,control,18
#98890,193,1351,treated,control,19
#93711,514,1706,control,treated,21
#99372,143,1316,control,treated,21
#93737,194,1439,control,control,15
#92448,641,1800,control,control,18
#95550,247,1491,treated,control,21
#98206,1074,2242,control,control,18
#92476,1018,2261,treated,treated,17
#90458,28,1222,treated,treated,17
#92604,219,1379,control,treated,22
#96380,211,1397,treated,treated,21
#91040,607,1781,control,control,18
#94946,447,1614,control,control,17
#94291,763,1966,treated,treated,16
#90570,199,1423,control,treated,21
#98014,656,1903,treated,control,21
#94694,504,1709,treated,treated,16
#94930,1017,2250,treated,control,16
#91792,714,1871,control,treated,15
#94004,425,1595,control,treated,15
#91972,610,1832,treated,control,16
#95124,1012,2245,control,control,19
#91921,450,1692,treated,treated,15
#94596,214,1440,treated,treated,17
#90048,788,2005,treated,treated,24
#95460,732,1944,control,control,20
#93515,539,1767,treated,treated,22
#90102,749,1985,control,treated,19
#91993,669,1896,treated,treated,18
#91149,190,1390,treated,treated,17
#91884,76,1235,control,treated,15
#97754,192,1400,treated,treated,16
#91061,324,1513,treated,treated,21
#90804,338,1521,treated,control,23
#95275,1000,2175,treated,control,23
#91391,679,1875,control,treated,18
#90787,370,1527,treated,control,23
#92293,19,1251,treated,treated,24
#98156,600,1815,control,treated,23
#99561,451,1670,treated,treated,19
#97445,251,1435,treated,control,22
#91613,634,1787,treated,treated,21
#95389,29,1244,control,control,15
#99219,1004,2240,control,control,21
#92385,1008,2211,treated,control,15
#94098,330,1513,treated,treated,18
#98009,505,1683,treated,treated,21
#98181,905,2140,treated,control,15
#91027,317,1496,treated,treated,21
#94181,723,1909,treated,control,16
#96960,793,1982,treated,treated,21
#95048,893,2133,control,treated,18
#96563,82,1305,control,control,15
#92893,773,2007,treated,treated,24
#91057,423,1609,control,control,20
#99552,177,1419,control,control,19
#95223,410,1587,treated,treated,16
#96263,15,1235,control,control,15
#91005,431,1617,control,control,22
