Specimen.ID,born,died,treatment,diet,weight
#95383,162,1325,control,control,21
#94341,536,1687,control,treated,18
#95531,469,1625,control,treated,18
#96792,143,1329,control,treated,22
#96429,915,2081,control,control,17
#97841,994,2161,treated,control,16
#90270,64,1251,control,treated,18
#90857,992,2180,control,control,18
#94830,412,1615,treated,control,15
#96906,442,1625,treated,treated,23
#99582,306,1546,control,control,16
#98729,910,2086,treated,control,16
#92112,734,1954,treated,control,16
#93201,718,1910,treated,treated,22
#97327,321,1534,treated,control,19
#90085,671,1905,treated,treated,18
#95350,467,1716,control,treated,21
#98050,230,1477,treated,treated,17
#92477,951,2177,control,treated,23
#95406,33,1186,control,control,21
#96277,299,1462,treated,control,18
#92124,693,1856,treated,treated,23
#95814,639,1844,control,treated,23
#99719,936,2106,control,treated,19
#99085,634,1819,treated,treated,23
#97046,657,1860,treated,treated,24
#92799,914,2158,control,control,23
#94164,788,2007,treated,treated,21
#92579,216,1441,control,control,16
#98583,751,1932,control,control,23
#94151,842,2065,control,treated,18
#94592,112,1351,control,treated,16
#92928,348,1568,treated,control,16
#93296,309,1504,treated,treated,17
#92687,970,2137,treated,treated,24
#96048,7,1166,control,treated,18
#96279,563,1808,treated,control,22
#93700,202,1422,control,treated,16
#93991,568,1721,treated,control,19
#98273,311,1480,treated,control,23
#94953,609,1832,treated,treated,16
#99681,82,1256,treated,control,22
#99630,493,1722,treated,treated,18
#98227,428,1608,control,treated,16
#92458,620,1836,control,treated,22
#90658,667,1866,control,control,16
#90116,895,2116,control,control,22
#99910,543,1722,treated,control,23
#92576,377,1568,treated,control,17
#94653,541,1731,control,treated,23
#92737,639,1797,control,treated,18
#96192,1040,2240,control,treated,17
#98466,104,1318,treated,control,15
#93730,1093,2307,control,treated,21
#95828,830,2068,treated,control,22
#90045,595,1817,treated,control,23
#96917,499,1692,control,treated,22
#90325,967,2160,treated,treated,20
#98069,857,2047,treated,treated,18
#96208,888,2126,treated,control,22
#98471,849,2084,control,control,18
#95306,445,1616,control,treated,24
#93041,862,2053,treated,control,20
#97649,296,1470,treated,treated,24
#99075,1068,2224,control,control,24
#95633,978,2160,control,treated,24
#98542,276,1446,treated,control,15
#96993,714,1888,control,control,22
#98073,895,2130,treated,treated,16
#99037,1057,2296,treated,treated,22
#95975,10,1168,treated,control,17
#96680,1049,2256,control,control,21
#92527,695,1869,control,treated,20
#93390,746,1941,treated,treated,17
#94433,718,1885,treated,control,17
#91465,547,1716,treated,treated,17
#95910,328,1567,control,treated,20
#99535,478,1656,control,control,20
#98360,975,2224,treated,control,24
#91840,662,1820,control,control,24
#93734,95,1321,treated,control,22
#92036,813,1969,control,control,21
#97540,124,1348,control,treated,20
#93827,617,1798,treated,control,15
#97546,996,2198,treated,control,20
#91342,430,1654,control,control,18
#95407,879,2124,control,treated,23
#91668,457,1638,treated,control,15
#99213,895,2120,treated,treated,19
#97476,1030,2199,control,treated,15
#95014,898,2138,treated,treated,21
#93268,172,1378,control,control,17
#97365,396,1622,control,treated,24
#93121,816,2058,treated,treated,23
#99365,451,1692,treated,treated,15
#99027,728,1887,control,treated,19
#93054,639,1791,control,control,18
#93872,620,1794,treated,treated,24
#95856,582,1777,control,treated,21
#95943,562,1756,control,treated,18
#92096,557,1801,treated,treated,17
#92446,918,2138,control,treated,16
#99221,46,1287,control,treated,15
#96366,1021,2239,control,treated,21
#94994,562,1739,control,treated,21
#92138,704,1910,control,control,17
#94098,908,2125,treated,control,17
#97910,144,1317,treated,treated,22
#99317,1002,2164,treated,control,15
#90288,66,1255,treated,treated,22
#98593,304,1495,treated,treated,22
#99129,625,1846,control,control,22
#92597,919,2099,treated,control,21
#98120,680,1891,treated,treated,17
#93304,736,1920,treated,treated,22
#98130,617,1803,treated,treated,21
#92162,431,1583,treated,treated,22
#94085,660,1896,treated,treated,21
#91323,903,2066,control,treated,19
#94065,515,1751,treated,treated,22
#94632,1003,2194,treated,control,21
#99370,471,1633,control,control,19
#94068,282,1475,control,treated,21
#93829,275,1452,treated,control,24
#96124,917,2132,treated,control,16
#96331,751,1910,control,control,24
#90539,774,1927,control,control,16
#97680,533,1710,treated,treated,20
#92796,145,1312,treated,control,24
#93242,740,1970,treated,control,19
#90359,955,2132,treated,treated,16
#99099,190,1342,treated,control,17
#99405,49,1201,control,treated,22
#93559,255,1461,control,control,16
#95371,1063,2292,control,control,21
#92221,661,1819,control,control,16
#95195,188,1386,control,treated,21
#99500,483,1708,treated,treated,15
#97712,114,1329,treated,treated,18
#94090,736,1977,treated,control,24
#97351,1072,2294,control,control,22
#91054,349,1552,treated,treated,24
#98473,113,1359,treated,control,21
#97372,395,1620,treated,control,20
#93559,626,1796,control,control,18
#91916,106,1261,treated,treated,21
#94432,350,1518,control,treated,19
#92464,744,1970,control,control,16
#95296,697,1871,control,treated,24
#97320,39,1198,treated,control,24
#96637,1017,2262,control,control,15
#96885,335,1524,control,treated,19
