Specimen.ID,born,died,treatment,diet,weight
#99524,48,1260,control,control,21
#99267,821,2025,treated,control,20
#93463,931,2127,control,control,16
#92997,78,1296,treated,treated,19
#93704,308,1508,treated,treated,17
#91340,398,1645,treated,control,21
#96619,234,1448,control,treated,23
#98801,139,1373,control,control,18
#96237,413,1632,control,control,23
#91327,561,1787,treated,control,22
#99501,695,1881,control,control,15
#96283,237,1414,control,control,18
#97074,461,1621,treated,control,15
#93651,668,1838,control,control,20
#99139,189,1400,control,control,18
#92373,1088,2331,control,treated,18
#96691,331,1508,control,treated,23
#91717,984,2196,treated,control,23
#98795,495,1721,treated,control,20
#99354,175,1343,treated,control,22
#93015,812,2042,control,treated,21
#91686,501,1681,treated,treated,17
#96963,356,1582,treated,control,19
#98695,688,1901,treated,treated,15
#96382,78,1276,treated,treated,16
#98302,773,1940,treated,treated,22
#98574,407,1563,control,treated,15
#90352,72,1235,treated,treated,23
#96057,401,1639,treated,control,19
#90338,232,1476,control,treated,24
#93118,497,1659,control,treated,18
#91361,697,1893,control,treated,17
#97868,334,1544,treated,treated,15
#98150,288,1484,control,control,17
#93093,850,2055,treated,control,16
#98464,141,1365,control,treated,24
#91479,818,1985,treated,control,22
#90392,683,1922,treated,control,18
#94552,397,1547,treated,control,23
#90343,640,1852,treated,control,16
#95210,628,1839,control,control,16
#91176,1083,2300,treated,control,16
#91337,431,1659,control,treated,16
#97364,252,1428,control,treated,20
#90644,185,1431,control,treated,19
#94216,143,1295,control,treated,20
#91586,275,1426,treated,treated,20
#90668,924,2089,control,treated,22
#91247,735,1946,control,control,21
#96446,303,1469,control,control,24
#98914,405,1581,control,treated,19
#95871,755,1954,treated,treated,19
#94554,720,1920,treated,control,15
#93912,623,1773,control,control,17
#97266,571,1736,treated,treated,19
#92268,914,2089,control,control,23
#90075,657,1828,treated,control,22
#93247,791,1968,treated,treated,18
#96007,978,2140,treated,treated,21
#99701,1042,2206,treated,treated,21
#93229,938,2122,control,control,16
#95444,565,1732,treated,control,22
#92624,260,1493,treated,treated,24
#90426,656,1848,control,treated,18
#96309,665,1895,control,control,17
#92500,870,2083,treated,treated,18
#96722,184,1400,treated,control,22
#91208,728,1969,control,control,21
#97611,324,1490,treated,treated,22
#94605,917,2157,control,treated,17
#93318,706,1875,treated,control,17
#92480,549,1787,treated,treated,20
#90662,952,2121,treated,control,15
#95265,241,1431,treated,control,17
#91057,79,1316,control,control,16
#92457,441,1614,treated,treated,16
#92270,429,1661,control,treated,16
#99936,222,1386,treated,control,17
#98456,702,1853,control,control,17
#96258,122,1314,treated,control,21
#93137,836,2027,treated,control,20
#95499,186,1434,treated,control,23
#91192,162,1321,control,control,18
#94794,3,1240,treated,treated,22
#95967,1064,2226,treated,control,17
#96732,233,1476,treated,control,21
#99926,382,1614,control,treated,22
#99375,511,1702,control,control,23
#95858,846,2058,control,treated,24
#91646,243,1472,control,treated,18
#96496,1033,2190,treated,treated,16
#94237,588,1746,treated,treated,21
#93588,851,2024,control,control,16
#90509,797,2011,control,treated,16
#95681,222,1448,control,treated,15
#96952,683,1866,control,treated,18
#90224,109,1271,treated,control,24
#96969,137,1320,control,control,18
#91785,961,2194,control,control,24
#95508,256,1420,treated,control,18
#96468,720,1947,control,control,17
#94169,66,1275,treated,treated,16
#92073,254,1432,control,control,23
#91345,815,2035,control,control,24
#94340,910,2107,treated,control,22
#95281,745,1902,control,control,19
#99217,678,1871,treated,treated,20
#94821,373,1598,control,control,23
#93803,205,1442,treated,control,21
#98310,940,2105,treated,treated,16
#98595,534,1708,treated,control,17
#94642,763,1946,control,treated,17
#99355,1001,2208,treated,control,16
#92687,268,1499,control,treated,15
#97251,663,1900,control,control,22
#99956,468,1697,treated,treated,15
#95446,926,2103,control,control,19
#94130,187,1418,treated,treated,21
#90769,856,2092,treated,treated,24
#99919,663,1824,control,control,16
#91595,613,1804,control,control,20
#92633,474,1665,treated,control,22
#95985,175,1361,control,control,19
#90227,231,1461,control,control,20
#92776,133,1317,treated,control,23
#97377,1020,2239,control,treated,17
#91520,586,1779,treated,treated,15
#91081,742,1911,control,control,17
#96425,494,1728,treated,control,23
#96852,894,2081,control,control,23
#96764,1076,2312,control,treated,20
#98287,894,2107,control,treated,23
#97436,740,1944,control,treated,20
#94776,564,1774,treated,control,24
#97096,905,2090,treated,treated,22
#93441,530,1758,control,control,21
#93237,131,1324,treated,control,23
#91909,300,1473,control,control,19
#90779,1040,2260,control,treated,24
#92884,459,1704,control,treated,17
#94569,81,1266,control,control,23
#99362,890,2066,treated,treated,18
#92283,492,1663,treated,treated,15
#96532,335,1499,treated,treated,20
#94905,898,2136,treated,treated,16
#92930,87,1255,treated,treated,15
#93194,721,1968,control,control,20
#92342,811,1986,control,control,15
#94562,382,1549,treated,treated,15
#96733,545,1762,control,treated,20
#98884,923,2081,control,control,18
#91051,756,1939,control,control,17
#93262,802,2042,control,control,20
#90392,564,1812,control,control,18
#99119,359,1539,control,treated,16
#91567,531,1691,control,treated,17
#92419,465,1662,control,control,17
#93031,549,1756,treated,control,15
#97706,940,2180,treated,control,17
#96277,137,1299,treated,control,19
#90020,153,1322,treated,control,21
#98761,267,1427,treated,treated,24
#94669,369,1555,treated,control,22
#91661,1094,2343,control,control,15
#94954,1067,2220,treated,treated,19
#98019,745,1959,control,control,21
#90246,1041,2207,control,control,23
#99683,504,1678,control,treated,17
#95961,836,2020,control,control,21
#91713,385,1611,treated,control,23
#95002,536,1689,treated,treated,17
#91856,86,1252,treated,control,18
#93975,320,1515,control,control,22
#90499,419,1631,control,treated,19
#94186,770,1966,treated,control,20
#98899,588,1747,treated,control,15
#94760,638,1874,control,treated,20
#94683,936,2130,treated,control,15
#91643,939,2107,control,treated,15
#92841,647,1832,control,treated,16
#97212,545,1768,control,control,23
#90406,110,1329,treated,control,20
#90998,192,1427,treated,treated,19
#98377,257,1488,control,control,22
#97900,71,1278,treated,control,23
#99226,426,1581,control,treated,19
#94800,322,1485,treated,treated,24
#94734,914,2118,treated,control,19
#95872,129,1377,control,control,19
#94493,808,2056,control,treated,20
#93525,767,1971,treated,treated,17
#96863,10,1254,treated,control,21
#92736,589,1824,treated,control,16
#94781,312,1487,control,treated,17
#91332,226,1412,control,control,23
#94890,95,1314,treated,treated,20
#93445,386,1592,control,treated,22
#99219,236,1399,control,treated,15
#94364,853,2077,treated,control,15
#99002,1017,2170,control,control,19
#90663,406,1556,control,control,17
#99870,959,2128,treated,control,15
#96068,519,1734,control,treated,24
#96759,410,1647,treated,treated,23
#94420,66,1220,control,treated,20
#93879,117,1326,control,treated,21
#92304,557,1745,treated,control,16
#95423,941,2152,control,treated,23
#94024,18,1223,control,control,24
#96077,41,1270,treated,treated,16
#93048,460,1699,treated,control,18
#98003,751,1919,treated,treated,16
#90248,355,1562,treated,treated,24
#96779,878,2071,treated,treated,24
#94609,172,1391,control,treated,15
#94108,1042,2289,treated,control,23
#92887,687,1850,treated,control,21
#97277,882,2072,treated,treated,15
#92415,685,1855,treated,control,22
#92429,628,1811,treated,treated,15
#98146,458,1639,control,treated,21
#96450,223,1391,control,treated,21
#93358,899,2100,control,control,20
#97861,635,1823,control,control,20
#94858,387,1587,treated,treated,22
#92371,1069,2316,control,control,20
#91159,534,1750,control,treated,19
#90139,165,1375,control,control,17
#95606,934,2087,treated,control,24
#93981,230,1423,control,treated,20
#90212,819,2064,treated,control,17
#97305,327,1496,treated,treated,17
#95049,679,1887,treated,treated,22
#94088,1012,2170,treated,control,24
#90482,764,2001,control,treated,20
#97266,887,2103,treated,treated,17
#93693,1000,2229,treated,treated,19
#94339,815,2005,treated,treated,22
#97017,519,1676,treated,control,22
#99461,106,1260,control,control,17
#90655,415,1605,treated,treated,22
#99086,638,1804,control,treated,21
#95314,473,1685,treated,control,23
#96468,382,1600,control,control,24
#99140,1068,2275,treated,treated,17
#91304,820,2058,control,treated,23
#91478,66,1225,treated,control,17
#92262,843,1994,treated,control,19
#93788,656,1901,treated,treated,23
#93213,874,2083,treated,treated,24
#94547,996,2166,treated,control,24
#99690,138,1379,treated,treated,19
#97020,509,1736,treated,control,24
#90748,243,1452,control,control,18
#99490,364,1528,treated,control,18
#99261,508,1719,treated,treated,23
#97225,684,1853,control,control,23
#93760,52,1233,treated,treated,23
#92519,346,1542,treated,control,18
#99542,883,2095,control,control,19
#95952,284,1470,treated,control,15
#92847,548,1774,treated,control,22
#94359,386,1621,control,treated,20
#97412,59,1259,control,control,23
#99395,74,1316,treated,control,23
#93516,18,1186,control,treated,15
#94654,381,1591,treated,control,19
