Specimen.ID,born,died,treatment,diet,weight
#94175,646,1808,control,control,24
#94172,22,1250,treated,treated,22
#95569,18,1222,treated,control,19
#97755,134,1374,treated,treated,21
#93545,461,1708,treated,treated,15
#96185,437,1597,control,treated,24
#98482,959,2115,treated,control,18
#96664,407,1631,treated,treated,23
#98413,555,1730,treated,control,16
#97713,784,1990,treated,control,19
#98652,352,1518,treated,control,17
#90864,1007,2160,treated,control,23
#98324,868,2109,treated,treated,18
#92191,1005,2246,control,control,16
#94455,178,1383,control,treated,16
#93708,895,2135,treated,treated,18
#97719,186,1400,control,control,21
#90821,370,1525,treated,control,18
#97149,1086,2289,treated,treated,22
#90824,426,1605,control,control,22
#93867,487,1659,control,treated,22
#90795,432,1587,control,treated,24
#91151,891,2047,control,control,15
#90943,793,2008,control,control,21
#95960,1080,2294,control,control,18
#97588,837,2001,treated,treated,21
#97744,1064,2259,treated,control,15
#95236,975,2169,treated,control,18
#99967,399,1645,control,control,24
#95218,441,1601,treated,control,16
#94178,247,1483,control,treated,15
#97165,718,1934,treated,control,17
#92465,1088,2246,control,treated,15
#97467,452,1609,control,treated,24
#97114,697,1944,treated,control,19
#96056,590,1821,treated,control,23
#95962,982,2190,treated,treated,19
#94065,787,1993,control,treated,17
#92082,7,1175,control,treated,21
#90681,15,1182,treated,treated,20
#90026,163,1340,control,treated,16
#95967,859,2022,control,treated,24
#96333,535,1742,treated,control,15
#96986,1070,2313,treated,treated,16
#91818,1032,2187,control,control,15
#91834,64,1294,treated,treated,16
#90674,899,2069,treated,treated,20
#91032,1012,2218,treated,treated,19
#96106,1057,2211,control,treated,23
#90572,815,2056,control,control,19
#92215,207,1368,control,treated,18
#97161,1030,2188,control,control,16
#94616,387,1544,treated,control,23
#96703,677,1912,treated,control,21
#95393,54,1230,treated,control,16
#98066,948,2181,control,treated,18
#91898,718,1902,treated,treated,22
#92455,117,1275,control,treated,22
#96995,940,2170,treated,treated,21
#90402,755,1996,treated,treated,17
#94434,184,1418,control,control,23
#96612,140,1322,treated,control,24
#96253,758,1996,treated,treated,23
#97237,1053,2287,control,treated,21
#96923,735,1892,treated,treated,18
#97005,481,1673,treated,control,21
#95336,618,1837,control,control,24
#91835,252,1491,control,control,19
#97403,916,2089,treated,treated,16
#99436,189,1393,treated,treated,21
#92110,161,1356,control,control,22
#96959,151,1390,treated,treated,16
#98139,48,1233,control,treated,15
#98160,118,1326,treated,control,24
#99593,673,1912,treated,control,24
#94019,854,2090,control,control,21
#96897,1019,2249,treated,treated,15
#95798,83,1275,treated,treated,23
#91591,524,1693,control,treated,19
#92138,663,1892,treated,control,18
#92723,422,1650,control,treated,20
#93148,621,1862,control,control,16
#94276,887,2110,control,control,17
#90449,581,1755,control,control,20
#92919,519,1743,control,treated,24
