Specimen.ID,born,died,treatment,diet,weight
#96357,29,1192,treated,treated,22
#97056,656,1862,control,control,15
#94472,452,1604,treated,control,18
#97187,986,2169,treated,treated,21
#91287,491,1686,control,control,22
#93599,196,1436,control,treated,17
#93569,846,2080,control,treated,18
#98367,791,1998,control,control,19
#96515,1024,2203,control,control,23
#97501,551,1770,treated,control,15
#93520,929,2122,treated,treated,21
#93301,953,2169,control,control,24
#90327,86,1299,treated,treated,16
#97174,127,1311,control,control,18
#90508,747,1913,treated,control,16
#92312,575,1816,control,treated,22
#99465,51,1268,treated,control,23
#95861,751,1926,treated,treated,20
#94052,755,1911,treated,control,16
#92392,784,1937,control,control,17
#97885,314,1492,control,treated,19
#99800,37,1216,control,control,24
#92956,985,2139,control,control,23
#95177,58,1253,control,control,20
#94820,109,1275,treated,treated,16
#97084,1036,2238,treated,control,20
#93367,645,1894,treated,control,19
#90210,742,1979,treated,treated,20
#94638,280,1480,treated,control,22
#91405,133,1362,control,treated,24
#93082,497,1685,treated,treated,21
#91754,640,1864,control,control,19
#97744,559,1769,treated,treated,21
#90615,0,1166,treated,treated,15
#95962,904,2062,treated,control,20
#95805,53,1253,control,control,18
#99307,784,1990,treated,treated,20
#96529,805,1984,treated,control,15
#91029,300,1514,control,treated,16
#91231,510,1734,treated,control,24
#91924,367,1575,control,treated,23
#94264,44,1281,treated,treated,23
#94986,89,1257,control,control,23
#99849,935,2138,treated,treated,18
#95745,343,1533,treated,treated,18
#94070,611,1808,treated,control,19
#98669,242,1456,treated,control,23
#94012,506,1715,control,treated,16
#98857,122,1277,control,control,19
#98882,1068,2283,control,control,23
#97142,362,1559,control,control,16
#95351,1003,2250,control,control,15
#92959,578,1806,treated,control,20
#90837,578,1734,control,treated,15
#91813,282,1460,treated,treated,24
#94902,866,2061,control,control,21
#97355,997,2215,treated,treated,19
#94124,619,1817,treated,control,17
#93530,614,1778,control,treated,19
#95953,301,1485,treated,treated,18
#95959,469,1678,treated,treated,15
#94312,1077,2233,control,treated,19
#95955,86,1282,control,treated,18
#95172,545,1784,treated,treated,22
#99838,940,2132,control,control,22
#92246,607,1814,treated,treated,21
#97223,17,1248,control,control,20
#94276,852,2008,control,treated,23
#92787,1058,2301,treated,treated,18
#91922,851,2084,control,treated,22
#93311,488,1712,control,control,18
#95600,734,1977,treated,control,20
#99568,187,1366,treated,treated,23
#93186,906,2141,treated,treated,16
#92176,327,1551,treated,treated,22
#94166,135,1347,control,control,16
#90150,782,1996,control,control,15
#93671,904,2142,control,control,17
#93281,658,1832,treated,control,18
#98569,1077,2323,treated,treated,23
#90083,125,1370,treated,treated,15
#96639,240,1408,control,control,17
#95699,223,1434,control,treated,21
#92634,355,1540,treated,treated,23
#92491,973,2187,treated,treated,15
#93478,91,1303,control,treated,15
#96980,188,1410,treated,treated,21
#90969,829,2017,treated,control,15
#94020,112,1303,control,control,24
#99799,690,1919,control,control,21
#96580,1,1190,control,control,19
#93535,912,2135,control,treated,24
#99886,475,1709,control,control,18
#91335,691,1909,treated,control,18
#92345,170,1368,control,control,19
#96236,477,1647,control,control,15
#96783,1070,2318,treated,treated,15
#97141,761,1948,treated,control,20
#98378,728,1895,control,treated,19
#95765,358,1565,control,treated,17
#98436,1014,2164,control,treated,15
#92516,1069,2312,control,treated,18
#97100,502,1655,treated,control,22
#98264,208,1419,treated,treated,19
#98185,649,1854,control,control,24
#98772,717,1882,control,treated,21
#97465,1024,2198,control,treated,20
#98796,321,1496,control,control,17
#98063,545,1718,treated,control,16
#99540,744,1985,control,treated,20
#96455,710,1951,treated,treated,24
#90623,303,1507,control,control,23
#98833,289,1511,treated,control,18
#93257,393,1613,treated,treated,22
#90493,711,1918,control,control,20
#99488,1085,2267,treated,control,15
#97691,725,1897,control,treated,20
#97576,1089,2283,control,control,23
#98230,864,2102,treated,control,15
#93999,251,1465,treated,control,23
#97070,913,2106,control,treated,23
#91375,146,1372,control,control,19
#93381,248,1487,treated,treated,21
#97619,654,1848,control,treated,19
#96899,131,1346,control,control,17
#93632,229,1431,control,control,19
#92709,612,1783,control,control,20
#91073,942,2184,control,treated,17
#95477,889,2043,treated,control,19
#97370,788,1955,control,treated,17
#90862,803,2045,treated,treated,15
#99166,257,1480,control,control,19
#93107,723,1945,treated,control,19
#99793,653,1870,control,control,15
#92471,957,2116,control,treated,17
#95018,812,2044,treated,control,19
#90047,715,1897,treated,treated,16
#96118,307,1480,control,treated,19
#95863,590,1819,control,treated,18
#98050,145,1349,control,treated,21
#92835,946,2125,control,treated,22
#96925,897,2075,control,treated,18
#93617,954,2199,control,treated,20
#97431,296,1477,treated,control,16
#95119,516,1703,treated,treated,16
#93502,851,2066,treated,treated,21
#96697,257,1444,control,treated,21
#98039,377,1570,control,control,24
#96127,191,1390,treated,treated,17
#94281,183,1431,control,control,18
#95607,95,1331,treated,treated,20
#98028,303,1544,treated,treated,21
#90749,548,1766,control,treated,20
#94176,889,2044,treated,treated,23
#92557,424,1589,control,treated,23
#98444,827,2070,control,control,15
#90988,1013,2207,treated,control,24
#93978,945,2168,control,treated,19
#95665,779,1956,treated,control,17
#91013,85,1246,treated,control,21
#90127,446,1681,treated,treated,15
#90552,617,1843,treated,control,20
#96458,1021,2239,treated,treated,18
#93732,838,2024,treated,treated,22
#91641,402,1566,control,control,16
#94459,764,1977,control,control,23
#99530,1049,2284,control,treated,15
#91396,142,1366,control,treated,20
#98614,586,1782,treated,treated,19
#96163,938,2183,control,control,19
#90468,600,1797,control,treated,20
#97135,480,1699,control,control,19
#99077,810,2015,treated,treated,17
#99619,974,2212,treated,control,20
#93003,52,1279,control,control,24
#94795,962,2179,control,control,16
#98116,913,2102,treated,control,15
#92585,1032,2261,control,control,21
#94921,833,2035,control,control,15
#92206,399,1596,treated,control,23
#97904,975,2148,treated,control,19
#98433,869,2089,treated,treated,21
#96728,574,1809,treated,treated,19
#92122,866,2092,control,control,23
#91156,239,1451,control,treated,22
#90196,426,1598,control,treated,17
#93869,1037,2218,control,control,23
#91192,424,1594,treated,control,21
#99506,326,1537,control,control,23
#90148,732,1915,control,control,20
#96985,1055,2291,control,control,16
#99123,709,1953,treated,control,24
#99472,317,1511,control,treated,17
#92451,246,1435,control,control,18
#91674,55,1220,control,control,15
#94545,1002,2161,control,control,20
#98914,620,1816,treated,control,20
#94162,552,1728,control,control,24
#94423,129,1308,control,control,16
#93681,982,2186,control,treated,20
#90001,161,1354,treated,control,23
#92057,20,1195,control,control,18
#91431,446,1626,control,treated,20
#96748,246,1443,control,control,16
#93240,133,1306,control,treated,18
#96672,676,1871,control,control,22
#92248,1068,2245,control,control,24
#97801,987,2202,control,treated,21
#95298,765,2013,treated,control,19
#91445,830,2021,control,treated,19
#97518,364,1547,treated,treated,24
#96069,292,1541,control,control,19
#91759,246,1430,control,control,24
#98365,72,1284,control,treated,17
#93263,859,2038,control,treated,19
#96436,830,2035,control,treated,17
#92482,831,2027,control,treated,22
#99320,650,1812,control,treated,21
#98970,333,1547,control,treated,17
#95581,1088,2324,control,control,17
#99148,580,1755,treated,treated,22
#97008,925,2128,control,control,17
#98315,652,1896,control,control,23
#94182,451,1603,control,control,22
#90863,957,2167,control,control,23
#99650,131,1335,control,treated,17
#92988,774,1929,treated,treated,17
#92070,194,1416,control,control,19
#90915,907,2087,treated,control,22
#98414,849,2017,treated,treated,16
#93366,786,2025,control,control,17
#99875,144,1338,treated,control,23
#90584,560,1766,control,control,21
#91722,624,1791,control,treated,18
#99043,463,1701,control,control,24
#90165,1049,2275,treated,treated,23
#91998,466,1699,treated,treated,23
#90548,915,2097,control,control,24
#98385,1018,2194,control,control,15
#99118,169,1363,treated,treated,18
#90366,852,2008,treated,treated,15
#95025,545,1712,treated,treated,22
#96958,1050,2294,control,treated,24
#92745,765,1932,control,control,21
#99570,709,1940,control,treated,21
#94587,286,1455,treated,treated,18
#95516,608,1764,control,control,18
#96059,325,1500,control,treated,18
#99392,937,2098,treated,treated,24
#99350,118,1314,control,control,17
#96373,188,1362,treated,treated,20
#99248,795,2030,control,treated,24
#90138,974,2222,treated,treated,15
#98367,296,1510,treated,control,19
#98761,894,2096,treated,control,21
#91432,344,1528,control,control,22
#99789,208,1409,control,treated,20
#98778,9,1252,treated,treated,19
#95812,680,1850,control,treated,17
#99755,750,1956,treated,treated,17
#97902,191,1355,treated,treated,17
#95750,30,1190,control,treated,20
#95776,185,1363,treated,treated,20
#92755,374,1623,treated,control,16
#92479,538,1768,treated,treated,21
#92865,607,1830,treated,treated,22
#95196,237,1413,control,treated,19
