Specimen.ID,born,died,treatment,diet,weight
#95704,907,2078,treated,control,17
#91075,377,1591,control,treated,17
#92290,237,1388,treated,treated,18
#90029,56,1238,treated,control,15
#99702,1014,2220,control,control,17
#96182,140,1378,control,control,21
#97296,914,2137,control,control,24
#91387,206,1409,treated,control,16
#91851,536,1707,treated,control,16
#92451,11,1222,control,control,18
#98509,530,1727,treated,treated,15
#99464,367,1524,treated,treated,19
#93654,523,1734,control,treated,20
#92463,121,1347,treated,treated,19
#92380,131,1299,treated,control,23
#97902,917,2095,treated,control,18
#95283,558,1714,control,treated,16
#91481,783,1966,control,treated,22
#99287,797,2016,control,treated,16
#90579,554,1723,control,control,15
#95673,308,1508,treated,control,22
#91779,251,1495,treated,control,21
#93042,303,1465,control,control,15
#94361,472,1652,treated,control,23
#94340,161,1385,control,control,19
#94711,583,1801,control,control,17
#97761,332,1510,control,treated,17
#92248,510,1676,treated,control,18
#91010,907,2093,treated,treated,19
#90380,210,1419,control,control,23
#99182,1093,2248,treated,treated,20
#91121,716,1940,treated,treated,15
#91096,426,1665,treated,treated,15
#99693,984,2212,control,control,19
#92977,23,1249,treated,treated,23
#91234,114,1356,control,control,18
#96498,1058,2301,treated,control,23
#91546,885,2094,treated,control,20
#91541,253,1404,control,control,17
#94692,249,1421,control,control,18
#96693,536,1737,control,control,24
#95983,929,2153,control,control,21
#93285,19,1179,treated,treated,15
#90135,1055,2261,treated,control,19
#90405,790,1957,treated,control,22
#98542,664,1878,control,treated,18
#95822,247,1464,control,treated,23
#94546,139,1367,treated,treated,21
#99996,733,1926,treated,treated,21
#92523,955,2125,treated,treated,22
#98545,468,1674,control,control,17
#90062,550,1700,treated,treated,17
#98464,147,1312,control,treated,21
#99941,733,1908,treated,treated,19
#96645,857,2101,control,treated,15
#98181,494,1673,treated,treated,21
#98530,765,1951,treated,control,15
#95553,395,1588,control,control,17
#92522,734,1952,control,control,18
#92288,561,1758,treated,control,17
#99723,814,2049,treated,control,24
#99257,83,1277,treated,control,24
#97108,555,1748,control,control,20
#99884,158,1394,control,treated,23
#95016,269,1485,control,treated,19
#91110,394,1561,control,treated,18
#91513,339,1496,treated,control,20
#91997,433,1596,treated,treated,17
#91421,282,1468,control,treated,23
#93868,113,1280,treated,control,15
#93530,335,1494,control,treated,18
#96123,170,1328,control,control,16
#96811,776,1964,treated,treated,16
#95468,768,1921,control,treated,19
#97555,483,1732,control,treated,20
#99785,1012,2212,treated,treated,15
#91548,902,2147,control,treated,20
#98993,788,1966,treated,control,21
#94561,428,1597,control,control,24
#90562,724,1883,control,treated,18
