Specimen.ID,born,died,treatment,diet,weight
#98345,490,1657,treated,control,20
#94317,161,1368,control,treated,19
#94909,68,1257,treated,control,16
#95275,793,1957,control,treated,18
#98842,317,1527,control,control,17
#93246,224,1384,treated,control,20
#91893,660,1863,control,control,16
#96893,366,1544,treated,treated,16
#91843,864,2041,control,treated,20
#97701,787,1960,treated,control,16
#95080,88,1300,treated,control,24
#95774,1042,2228,treated,treated,18
#96829,626,1799,treated,control,20
#99126,63,1221,control,control,15
#96417,492,1651,control,treated,20
#92740,444,1685,treated,treated,15
#90534,785,1972,control,control,18
#97641,821,2052,treated,control,20
#97120,787,1997,control,treated,22
#92094,772,1936,treated,control,16
#94164,339,1579,control,treated,20
#90862,499,1738,control,treated,18
#98912,464,1689,control,control,21
#97519,53,1262,treated,control,23
#99540,475,1723,treated,treated,15
#96019,855,2091,control,control,23
#99975,502,1670,control,control,16
#98554,1030,2237,control,treated,17
#94434,1079,2277,treated,treated,21
#98845,734,1950,treated,treated,16
#93659,474,1673,treated,treated,17
#98526,911,2096,control,control,17
#94340,607,1820,treated,treated,21
#97643,310,1460,control,treated,23
#98809,222,1424,control,control,16
#98608,106,1275,control,control,21
#93097,768,1989,control,control,17
#92540,587,1806,control,treated,20
#92143,713,1935,control,treated,15
#95034,119,1289,control,control,24
#94242,920,2143,control,control,22
#92892,1086,2272,treated,treated,15
#96946,759,1913,treated,control,22
#98255,1016,2167,control,treated,23
#93275,710,1939,treated,treated,15
#98210,178,1345,control,control,20
#99603,806,1961,control,treated,19
#96147,896,2141,control,control,20
#99985,724,1926,control,control,24
#91083,938,2153,control,treated,17
#92649,482,1723,control,control,24
#91822,203,1439,control,control,23
#95856,531,1761,control,treated,16
#98615,534,1732,control,control,23
#90318,520,1731,control,treated,16
#91554,1026,2253,control,treated,17
#93835,1056,2232,treated,treated,22
#98926,320,1565,treated,treated,17
#98701,954,2157,treated,treated,22
#92620,833,2007,treated,control,15
#93162,560,1769,treated,treated,20
#94567,1001,2174,control,control,15
#95647,933,2130,control,control,24
#92016,662,1899,control,control,22
#91600,955,2163,control,control,24
#99024,357,1543,control,control,21
#92021,119,1326,control,control,21
#92808,383,1588,treated,control,18
#90788,554,1791,control,treated,23
#99408,420,1610,control,control,20
#92086,224,1417,treated,treated,21
#94492,388,1618,control,treated,17
#92662,441,1616,treated,control,24
#99116,583,1745,treated,control,19
#90038,477,1674,treated,treated,15
#93017,655,1813,treated,treated,24
#93617,454,1651,treated,control,23
#93980,509,1729,treated,control,17
#99147,397,1571,treated,control,22
#92315,461,1612,control,control,16
#93038,627,1788,control,control,22
#94678,820,1972,control,control,22
#98885,452,1636,control,control,22
#94280,838,2043,treated,treated,21
#98045,101,1265,treated,control,23
#99135,205,1393,treated,treated,17
#99349,2,1186,control,treated,20
#90204,743,1910,treated,control,19
#95439,850,2072,treated,control,15
#91832,1022,2181,treated,control,21
#99330,125,1374,treated,treated,22
#96217,646,1887,control,treated,22
#98443,503,1661,treated,treated,22
#97028,437,1590,treated,treated,18
#91857,742,1908,treated,control,18
#97674,545,1794,control,treated,16
#94335,88,1296,control,control,18
#98725,904,2126,control,control,18
#91164,1058,2266,control,control,22
#99841,361,1565,control,control,16
#94497,620,1787,treated,treated,16
#94465,970,2208,control,control,24
#93030,46,1250,control,treated,18
#94171,980,2188,control,control,22
#96365,842,2019,control,treated,17
#95769,435,1588,control,treated,20
#95756,491,1680,treated,treated,23
#93954,699,1887,treated,treated,23
#98119,91,1254,control,treated,20
#99350,540,1708,treated,control,20
#98340,857,2014,treated,control,18
#98703,48,1265,treated,control,17
#92844,139,1366,treated,control,22
#98466,781,1963,treated,treated,20
#97189,891,2106,control,treated,21
#94896,162,1321,control,control,20
#90340,496,1708,treated,treated,17
#97002,747,1959,control,treated,19
#94287,352,1542,control,control,17
#94723,957,2148,control,control,20
#95843,959,2181,control,control,19
#93784,131,1364,control,treated,24
#93873,3,1191,treated,control,20
